@relation Daily_average_cost_of_tKWhe_electry_energy_in_Spain_in_2003
@attribute hidraul real [27881.8, 206035.0]
@attribute nucleal real [114760.0, 187105.0]
@attribute carbon real [33537.0, 234833.0]
@attribute fuel real [0.0, 67986.5]
@attribute gas real [0.0, 84452.2]
@attribute regesp real [5307.0, 16357.0]
@attribute precio real [0.765853, 5.11875]
@data
150010, 144417, 119162, 5133.27, 9892.63, 9149, 2.13452
107450, 145090, 169750, 6969.19, 31542.5, 10986, 2.23359
177753, 168362, 215844, 45232.2, 10296.6, 8079, 4.08083
83436.9, 124906, 217444, 14176.9, 55775.5, 13836, 3.62312
106940, 181710, 201232, 17637.3, 39439.1, 9166, 3.81473
134957, 153716, 185097, 6080.48, 18787.9, 11441, 2.47422
132015, 151429, 170751, 4140, 23589.7, 10552, 2.36565
105428, 152943, 181860, 6325.76, 34569.5, 9982, 2.49441
116123, 150104, 168863, 4583.57, 19575.1, 10758, 2.5444
30652.9, 150981, 159443, 6478.94, 39141.9, 14161, 2.39823
68643, 116128, 211931, 52131.5, 77341.9, 14530, 4.09474
165608, 173858, 199218, 22549.1, 56126.5, 12971, 2.90098
160804, 171392, 193737, 20046.4, 38465.8, 15547, 1.6984
59340.5, 161366, 197941, 37713.3, 55034.2, 11503, 4.00095
98100.5, 123089, 199536, 19647.5, 45339.3, 12532, 3.58072
119110, 175974, 196978, 9048.11, 52981.6, 12628, 2.75706
74297, 183421, 151230, 8528.64, 6736.05, 12361, 2.2336
130026, 153559, 129564, 0, 12550.3, 10694, 1.96609
48739.9, 167125, 208599, 19174.7, 53758.8, 11261, 3.84271
108444, 154760, 126614, 25.3421, 2742.79, 11538, 1.81688
43291.7, 168962, 220257, 33063.7, 71041.5, 12464, 4.21788
47754.1, 167997, 211844, 60663.6, 67510.9, 11230, 4.20809
163533, 173863, 192285, 23801, 55065, 13835, 2.65842
92495.5, 146107, 194257, 60374.2, 55781.9, 11036, 3.67808
64027.3, 149331, 201417, 37537.2, 74080.6, 11456, 2.82325
115415, 157140, 184303, 0, 15070.6, 11725, 2.39342
116093, 143695, 192887, 6002.19, 38779.1, 9388, 3.23633
65321.2, 156673, 206650, 43723.9, 64305, 10638, 4.22667
119129, 178550, 219030, 19326.6, 50630, 10413, 3.32405
38681.7, 146761, 186825, 13147.3, 63203.1, 14070, 3.16433
156817, 174604, 188411, 24222.8, 20350.5, 5307, 2.1768
38334, 168946, 208367, 17073.7, 52944.3, 11267, 3.57325
149702, 175063, 138467, 5525.03, 11007.9, 10714, 1.93015
79492, 169150, 190808, 52006.3, 70044.6, 11793, 4.92926
165630, 171092, 133303, 6093.01, 4121.46, 13782, 2.06849
124726, 183397, 126596, 6072.95, 9670.8, 14116, 2.54653
73583.4, 126361, 200252, 54026.8, 55805.4, 11930, 4.45596
113277, 143640, 187440, 13215.2, 35775.6, 12595, 3.23269
71488.7, 118654, 209610, 51569.6, 81724.9, 14420, 4.41967
42457.3, 173163, 212528, 27041.8, 61670.4, 12555, 3.56624
79880, 172226, 194140, 16284.2, 44195, 13158, 2.66678
172546, 150002, 179549, 28671.3, 28052.5, 9787, 3.28301
86463.3, 155651, 122897, 211.997, 4902.04, 11191, 1.8312
76643, 149349, 155832, 3340.57, 15356.4, 10966, 2.1727
91157.8, 173332, 211993, 16468.7, 55807.7, 13184, 3.2357
34111.4, 116452, 211378, 6378.88, 41674.1, 14065, 2.89857
126120, 149154, 199565, 6495.41, 22143.8, 11638, 2.21261
113898, 146898, 173751, 13330.2, 34951.1, 11681, 2.77856
47287.8, 163804, 211482, 30888, 60054.5, 13077, 3.6817
191691, 177717, 56528.3, 6157.88, 0, 8324, 1.61709
137928, 156219, 149833, 4968.03, 14658.2, 11288, 2.09066
68735.3, 146902, 109478, 3678.19, 23719.6, 12129, 1.68007
90827.6, 139263, 96827.4, 0, 2289.19, 12140, 1.82045
158115, 175634, 181930, 16199.3, 19897.6, 7652, 1.90918
42157.7, 141079, 202522, 15424, 60504.9, 12521, 4.02609
123984, 142033, 181550, 6127.47, 44832.2, 11237, 3.27322
67881.2, 168664, 219403, 53732.9, 59015.4, 12117, 4.14661
130802, 179072, 127273, 5733.01, 5344.81, 12929, 1.43698
47781.7, 167791, 218489, 26475.6, 51444.5, 13543, 4.1751
173086, 161469, 175422, 24027.3, 24311.6, 10603, 2.95668
113627, 141405, 198537, 5966.32, 41732.7, 10970, 3.25505
67522.6, 165662, 209094, 53089.4, 68190.7, 11092, 4.33662
133652, 150568, 176316, 0, 13169.9, 11137, 2.47035
166824, 175563, 193745, 18903, 37661.2, 15229, 2.47074
74174.5, 152797, 211751, 26115.9, 57083.6, 14617, 3.38268
105836, 148476, 131649, 4112.91, 4661.19, 9301, 2.17032
84501.5, 145513, 187673, 17517.4, 42649.8, 11923, 3.14143
177566, 168075, 179508, 19331.8, 33001.3, 9780, 2.48464
145538, 142311, 179580, 8063.38, 25545, 9371, 2.51787
132774, 170147, 196610, 19177.4, 44171.3, 12751, 2.11697
51991.8, 168856, 206186, 6836.6, 30595.3, 10402, 2.48509
49802.3, 167906, 211070, 57442.3, 69723.9, 11303, 4.44441
67326.4, 169719, 224510, 49253, 61596.9, 11721, 4.6044
159149, 175571, 103228, 3741.2, 1147.85, 8546, 1.21431
30619.1, 160290, 196883, 7369.53, 27411.6, 12457, 2.31852
99270.5, 175174, 197483, 8671.63, 43636.5, 14076, 3.11333
139750, 149921, 143836, 1569.08, 10118.8, 11066, 2.13202
125627, 158766, 177883, 2240.98, 19372, 11480, 2.58655
99429.8, 125937, 204207, 50159.4, 53067.9, 11064, 4.33837
100556, 165154, 195589, 53110, 58724.4, 11282, 3.88659
116144, 142120, 173316, 15297, 35214.5, 12343, 3.25564
62679, 135227, 227581, 17403.7, 63833.6, 14119, 4.03702
58407.3, 138041, 200249, 34287.9, 75368.9, 14210, 4.19397
62703.8, 166242, 218338, 64833.4, 67793.4, 11876, 4.74766
53114.4, 143601, 219273, 24965.3, 79383.7, 11902, 4.00929
47668.4, 173686, 212013, 18690.8, 65984.4, 12307, 3.97146
114800, 175518, 161990, 6353.76, 12237.1, 12869, 2.28675
100934, 167726, 201212, 11546.2, 53495.1, 13882, 3.12349
65358.8, 116582, 209820, 43004.8, 71963.8, 14257, 4.75986
62675.5, 119361, 215805, 33587.8, 67083.6, 13399, 3.97221
149500, 139614, 171480, 5866.72, 41343.1, 9164, 3.03649
163063, 177445, 132722, 6257.35, 11992.7, 7475, 1.61606
191098, 169601, 171592, 24518.3, 33458.4, 8875, 2.21565
86034.1, 166190, 151423, 0, 4296.16, 12080, 2.09413
38125.9, 169420, 203519, 11665.7, 29710.9, 13620, 3.6237
72009.6, 163803, 200045, 30853.1, 52471.3, 10929, 3.48381
106148, 152550, 200310, 17163.3, 59514.9, 12382, 2.98392
77552.2, 155563, 212405, 37301.3, 45520, 10711, 3.68031
185484, 170355, 140182, 12438.9, 21384.5, 9251, 2.32848
51657.7, 148988, 229234, 19930.4, 65548.4, 11835, 4.05026
68022.5, 162245, 185311, 26377.8, 54708.6, 11719, 3.36982
169047, 182229, 165000, 20540, 35640.7, 13526, 2.23376
173246, 178497, 170487, 16439.5, 18514, 6532, 1.97025
96320.6, 164871, 191439, 60577.6, 65040.5, 11222, 3.78707
44003.1, 171258, 198570, 13893, 38694.6, 11737, 4.08326
146445, 149376, 99627.2, 0, 11283, 10672, 2.11948
121900, 139865, 179253, 5901.94, 41733.4, 10758, 2.83681
170380, 173539, 171161, 16252.8, 24674.2, 10888, 2.20589
120149, 164574, 117496, 5215.38, 6711.5, 14318, 1.87193
53754.5, 136149, 194044, 16630.5, 49205.4, 11380, 3.73669
170866, 180046, 156710, 16183.3, 17754, 7808, 1.1095
206035, 186774, 79129.5, 4342.43, 5715.18, 8159, 1.5835
101215, 130856, 193412, 21353.9, 44293.1, 12897, 3.51461
70348.8, 171131, 214682, 25283.4, 59491.6, 14376, 3.94761
44447.3, 173617, 215120, 28877.2, 65568.3, 12374, 3.8337
56976.5, 165652, 206558, 46501.8, 59991.7, 11132, 4.30393
99442.6, 176457, 207212, 11809.6, 58829.9, 13569, 2.84396
102236, 143928, 179307, 6519.57, 31083.9, 11614, 2.4381
170242, 176367, 201165, 37503.1, 10862.8, 7700, 3.48928
44469.3, 128978, 221285, 25178.4, 77888.2, 14540, 3.6535
69498.9, 163094, 205157, 46158.7, 58382.8, 11544, 4.14754
87045.1, 148676, 114246, 0, 8085.92, 11620, 1.83525
44340.4, 144773, 215065, 17371.9, 72090, 12045, 2.35832
61937.9, 168412, 203308, 67986.5, 68160.7, 11391, 4.79927
78399.9, 156931, 184324, 7987.93, 31348, 11997, 3.48473
63326.9, 152798, 196286, 9348.34, 30025.9, 14353, 3.3186
80317.3, 155685, 215776, 17651.7, 55888.7, 14400, 3.19168
164042, 170119, 193373, 21788.7, 57254.4, 13891, 2.97633
130642, 152670, 187379, 8936.6, 20331.5, 11868, 2.14667
172992, 187105, 152094, 17147.2, 16824.6, 7362, 3.03418
93085.1, 141693, 193262, 24672.8, 35058.6, 12814, 3.86681
60416.8, 163176, 201606, 36483.9, 60373, 11462, 4.55163
113736, 170646, 192576, 12966.9, 56314.6, 13701, 2.71846
131609, 137988, 188173, 5912.13, 36070.6, 9252, 3.19877
64345.6, 179695, 187628, 8404.86, 39688.7, 13625, 2.89845
39727.6, 158745, 172958, 7902.3, 41210, 10362, 3.08476
72078.1, 166998, 191881, 29455.1, 71528.8, 11363, 3.04474
47539.5, 159098, 204316, 14439.7, 50024.6, 10443, 3.42371
82741.7, 169789, 193920, 49919.4, 76622.1, 11758, 4.88372
52683.4, 119118, 199181, 6376.4, 47915.2, 10466, 3.51308
49483.9, 164612, 212220, 35623.1, 71319.3, 12257, 3.76466
66328.2, 122245, 220162, 38774.4, 84452.2, 13849, 4.31132
121491, 181619, 144875, 11030.9, 24745.9, 14761, 1.99174
149569, 175344, 144693, 12887.6, 24285.2, 16357, 1.81222
168903, 172762, 172683, 25134.6, 27476.4, 10078, 2.19677
71805.8, 149303, 199553, 22398.3, 50286.2, 11053, 3.3829
66095.1, 121080, 195422, 23690.4, 69462, 10814, 4.0713
112108, 153029, 140531, 0, 6504.34, 10517, 2.18537
166691, 169387, 127840, 6266.98, 3069.61, 14254, 1.96399
57859.6, 163891, 206241, 42565, 57384, 12161, 4.61312
34334.3, 166607, 196699, 10072, 20790.5, 11856, 2.74576
163295, 138952, 136311, 5917.41, 11907.5, 9217, 1.85904
