@relation Daily_average_cost_of_tKWhe_electry_energy_in_Spain_in_2003
@attribute hidraul real [27881.8, 206035.0]
@attribute nucleal real [114760.0, 187105.0]
@attribute carbon real [33537.0, 234833.0]
@attribute fuel real [0.0, 67986.5]
@attribute gas real [0.0, 84452.2]
@attribute regesp real [5307.0, 16357.0]
@attribute precio real [0.765853, 5.11875]
@data
66804.8, 154247, 196157, 17207.8, 53063.1, 14542, 3.03054
142101, 176171, 184799, 18058.9, 41375, 12095, 2.32902
80881.7, 161988, 207252, 45438, 61181.6, 12516, 3.34136
187945, 179224, 140881, 5208.74, 16628.2, 8826, 1.87444
60221.8, 141099, 221512, 20197.2, 73884.1, 14264, 3.96876
67530.6, 119345, 183565, 59874.3, 74423.2, 11213, 4.34402
100055, 138597, 109814, 0, 800.86, 11344, 1.67901
48246.4, 125319, 191293, 4087.1, 32655.3, 11619, 2.62176
59599.9, 163995, 220774, 46064.4, 70375.6, 13094, 4.18805
141067, 172548, 187628, 16570.8, 28467.4, 13169, 2.71989
46205.2, 153917, 199505, 4780.34, 28673.4, 10898, 2.9788
50043, 134704, 219685, 38468.4, 74637.6, 14372, 3.99862
96675.4, 141761, 162634, 7325.52, 18889.8, 11249, 2.01601
196005, 174005, 163366, 18572, 35587.1, 8751, 2.17647
78067.6, 116713, 210747, 47577.8, 77916.3, 14248, 4.21058
40681.6, 167113, 187190, 6645.15, 44738.1, 11102, 2.47629
93318.4, 163295, 204819, 17091.6, 56626.6, 11740, 3.05575
108789, 148989, 173104, 9750.08, 24408.3, 12616, 2.64659
70312.3, 130864, 193201, 53914, 62919.5, 11988, 4.4184
84643.5, 178440, 174761, 8703.35, 16433.6, 12852, 2.48834
114195, 152607, 169814, 5713.87, 4864.28, 11473, 2.04242
114560, 167277, 179313, 0, 10601.9, 11025, 2.2995
173502, 173392, 141195, 11687.1, 26899.9, 8998, 2.15968
116506, 155092, 173134, 0, 10872, 11633, 2.40327
156303, 174563, 158795, 8579.52, 27278, 14887, 2.00228
53308.4, 130997, 197042, 5577.08, 46182.3, 12981, 2.10912
66003.2, 116531, 217574, 42111.6, 75585.7, 13833, 3.60649
169131, 183613, 177847, 23634.3, 19479.5, 6839, 2.01582
82773.8, 118264, 190864, 63101.3, 71503.6, 11281, 4.58652
59928.9, 169654, 208665, 46421.9, 61896.7, 11805, 4.52502
27881.8, 157243, 188184, 6513.48, 29619.3, 11752, 2.18485
55640.1, 181868, 162385, 3944.69, 20227.8, 13991, 2.38016
37298.1, 162842, 197343, 13794.5, 35518.3, 12382, 3.10319
127643, 172389, 221011, 33218.1, 52620.7, 9850, 4.02099
180454, 162188, 211183, 55388, 9908.5, 8269, 3.67201
55566.1, 167637, 223361, 62411.2, 66958.9, 13280, 4.68581
158499, 174473, 113437, 6469.85, 1628.43, 13918, 1.87801
157055, 161870, 160801, 16028.6, 35061.9, 13884, 1.8952
187029, 171382, 51913.4, 5342.54, 0, 8346, 0.955205
143097, 162829, 197361, 37958, 47108.6, 9752, 3.89674
85104.8, 174706, 206714, 10804.5, 53137.2, 14231, 2.70608
164649, 166545, 154624, 9638.12, 13303.7, 10234, 2.17373
61310.8, 131559, 221999, 27253, 74899.8, 13427, 4.07909
69119.8, 160912, 135130, 9.9189, 1766.62, 11333, 1.72036
172518, 161910, 165860, 8332.7, 25865, 9115, 1.78204
69137.2, 125835, 196247, 52540.6, 51172.5, 11578, 4.2064
45975.6, 158850, 205797, 38343, 64153, 12318, 3.88872
122083, 168587, 203287, 13701.2, 52674.7, 13938, 2.42807
77360.1, 114760, 215188, 53279.7, 78219.7, 14507, 4.99235
84919, 169511, 175126, 5989.34, 15004.8, 9495, 1.79773
46935.2, 163778, 212371, 19091, 50645.9, 12971, 3.89468
151393, 147582, 137386, 0, 10558.6, 10766, 1.8168
39055.1, 162225, 200608, 13579.4, 49444.8, 12251, 2.63243
124565, 143126, 194833, 9320.38, 28780.6, 10879, 2.24424
42686.6, 168031, 176346, 4755.84, 20725.3, 10125, 1.88338
95110.9, 179745, 195945, 14793.3, 52028.6, 12891, 3.4497
134311, 163733, 201342, 36983.3, 53541.4, 10123, 3.90895
177317, 153273, 202543, 57812.1, 7251.62, 8577, 2.34107
188784, 160203, 188728, 32188.3, 11956.1, 9031, 3.28635
144906, 180711, 136896, 1453.89, 0, 7449, 1.3288
54706.1, 166132, 220491, 54348, 72922.6, 11669, 4.06552
169322, 178653, 185004, 16895.3, 53582.5, 12893, 2.46265
162730, 146965, 165217, 12339.5, 13109.5, 10149, 2.28642
53530.5, 145518, 168958, 9517.96, 26047.9, 14718, 2.4989
63496.9, 166323, 206291, 56266, 55062.4, 11382, 5.06181
76963.5, 177090, 173704, 8027.85, 37416.5, 14315, 2.62054
145519, 175426, 177686, 1568.88, 11043.8, 7347, 1.76612
48814.5, 149600, 234833, 19233.6, 73929.8, 11834, 4.19821
72563.7, 167922, 194537, 37806.2, 60504.1, 12227, 3.59718
65067.3, 149612, 202815, 37766.1, 56342.6, 12263, 4.47261
78746.8, 152801, 111752, 0, 681.644, 12013, 1.7285
134625, 171156, 182985, 15525.9, 43333.7, 13018, 2.54192
76996.7, 162111, 206832, 32894.4, 63103.8, 11351, 4.49787
126836, 169283, 203663, 11297.8, 56377, 11922, 2.93009
175066, 172162, 173109, 21701.9, 29528.9, 9046, 2.78725
88635.5, 120492, 194975, 67061.8, 68409.5, 11113, 4.34364
109797, 172697, 96596.3, 5803.86, 3245.38, 11801, 2.06576
44247.6, 164260, 182316, 9401.7, 42806.2, 11647, 2.25221
62772.2, 144800, 181667, 3807.21, 22768.6, 12297, 2.31615
82003.1, 143023, 153182, 5985.84, 2064.71, 10845, 2.27033
180700, 165416, 151031, 14308.8, 18351.4, 7845, 1.84856
66786.8, 165010, 212832, 59086.8, 66547.7, 12337, 4.51785
63515.7, 154576, 211435, 47265.7, 53683.7, 12412, 4.58351
92719, 159306, 91061.9, 0, 2458.74, 11800, 1.62473
131399, 158122, 178054, 2446.44, 5677.63, 11303, 2.35045
65899.8, 182958, 142836, 6005.65, 7294.94, 13110, 2.21485
92355.1, 118043, 191787, 65886.9, 66510.9, 11166, 4.81924
166952, 168409, 170413, 23254.4, 26678.5, 10218, 1.9168
173467, 169555, 185398, 15964.6, 42709.1, 13868, 2.83895
126910, 142827, 173434, 5434.28, 30677.9, 9356, 4.14838
60897.9, 157374, 136216, 1760, 10020.2, 12176, 1.94924
83333.9, 165600, 206695, 47673.2, 61947.3, 12218, 4.60696
67161.9, 115886, 213105, 44545.1, 83762.7, 14019, 3.90614
145505, 170738, 164125, 5584.4, 5297.98, 15940, 2.07865
86897.3, 150575, 211594, 43073.2, 59991.9, 10564, 3.93299
190729, 176396, 170338, 27696.3, 28071.3, 8986, 2.27647
115336, 151694, 177387, 6021.38, 5369.65, 11986, 2.24068
80264, 125600, 208545, 29729.5, 64423.7, 14382, 4.85385
61498.5, 133950, 205949, 22332.5, 70825.9, 14309, 4.05117
66471.2, 148880, 198275, 27739.2, 60409.1, 14326, 3.64404
51058, 143745, 219861, 16270.3, 70849.4, 12197, 4.12121
31144.1, 155091, 178877, 7236.47, 31401.3, 13885, 2.17591
181733, 154389, 161780, 5963.51, 28095.8, 9328, 1.84554
112099, 137174, 87366.5, 0, 7322.1, 8888, 1.69151
107175, 147041, 180816, 9763.8, 32244.2, 12527, 2.59703
172963, 139915, 167767, 6955.2, 21323.7, 8678, 2.26839
113283, 140823, 192779, 5948.66, 31383.5, 11461, 3.75844
139186, 179138, 122708, 8628.45, 6884.8, 12382, 2.01027
100730, 139326, 173984, 5839.45, 7113.33, 10849, 2.40433
77131.6, 155512, 211638, 30836, 60790.9, 14926, 3.99721
30257.2, 164695, 190271, 9677.9, 37311.8, 10855, 2.42621
60484.4, 125255, 185242, 34147.8, 62966.5, 11342, 3.56192
57080.7, 156909, 207679, 30063.9, 76711.3, 10821, 3.82169
55984.1, 145383, 201794, 46229, 66247.5, 12088, 4.14189
57257.5, 118513, 217288, 50405, 78925.1, 14105, 4.15444
163292, 169474, 182789, 20309.6, 32348.7, 10957, 2.56002
104688, 146940, 189343, 6315.17, 43412.2, 11448, 3.13517
61793.2, 176186, 222488, 52184.7, 60652.6, 11774, 4.55623
142590, 152259, 175601, 2018.07, 13172.5, 11793, 2.22464
65364.7, 169095, 206430, 21612.3, 65550, 10656, 3.46614
103814, 174475, 201098, 9147.51, 56099, 14473, 3.07069
78322.4, 115606, 207893, 41228.1, 65587.2, 14516, 4.04956
180530, 161300, 162285, 8367.5, 27579.7, 8110, 1.81792
170717, 172028, 190312, 23401.5, 62375, 13227, 3.2984
92885.6, 144161, 201127, 26157, 49777.9, 15262, 4.1939
123534, 145821, 197500, 9583.1, 30969.2, 10562, 2.57566
93406.6, 175094, 202439, 13732.6, 59207.7, 13811, 2.84326
73279, 176666, 204627, 19916.5, 54127.8, 12861, 2.96751
