@relation Daily_average_cost_of_tKWhe_electry_energy_in_Spain_in_2003
@attribute hidraul real [27881.8, 206035.0]
@attribute nucleal real [114760.0, 187105.0]
@attribute carbon real [33537.0, 234833.0]
@attribute fuel real [0.0, 67986.5]
@attribute gas real [0.0, 84452.2]
@attribute regesp real [5307.0, 16357.0]
@attribute precio real [0.765853, 5.11875]
@data
48246.4, 125319, 191293, 4087.1, 32655.3, 11619, 2.62176
113283, 140823, 192779, 5948.66, 31383.5, 11461, 3.75844
39727.6, 158745, 172958, 7902.3, 41210, 10362, 3.08476
34334.3, 166607, 196699, 10072, 20790.5, 11856, 2.74576
47754.1, 167997, 211844, 60663.6, 67510.9, 11230, 4.20809
177317, 153273, 202543, 57812.1, 7251.62, 8577, 2.34107
44469.3, 128978, 221285, 25178.4, 77888.2, 14540, 3.6535
137741, 152334, 141613, 0, 21169, 11907, 2.1057
104688, 146940, 189343, 6315.17, 43412.2, 11448, 3.13517
38334, 168946, 208367, 17073.7, 52944.3, 11267, 3.57325
145538, 142311, 179580, 8063.38, 25545, 9371, 2.51787
63515.7, 154576, 211435, 47265.7, 53683.7, 12412, 4.58351
133652, 150568, 176316, 0, 13169.9, 11137, 2.47035
66804.8, 154247, 196157, 17207.8, 53063.1, 14542, 3.03054
106940, 181710, 201232, 17637.3, 39439.1, 9166, 3.81473
51991.8, 168856, 206186, 6836.6, 30595.3, 10402, 2.48509
64015.4, 132247, 222417, 14169.1, 55401.4, 13567, 3.26226
85104.8, 174706, 206714, 10804.5, 53137.2, 14231, 2.70608
113277, 143640, 187440, 13215.2, 35775.6, 12595, 3.23269
142101, 176171, 184799, 18058.9, 41375, 12095, 2.32902
92495.5, 146107, 194257, 60374.2, 55781.9, 11036, 3.67808
87092.9, 145612, 207016, 49603.7, 53124.3, 11070, 4.25188
155313, 176860, 149264, 9994.27, 18958.3, 13128, 2.268
158342, 138540, 168346, 5623.44, 27861.8, 9344, 2.17487
91157.8, 173332, 211993, 16468.7, 55807.7, 13184, 3.2357
80881.7, 161988, 207252, 45438, 61181.6, 12516, 3.34136
124480, 142078, 164750, 4965.49, 6713.44, 9310, 2.37613
90827.6, 139263, 96827.4, 0, 2289.19, 12140, 1.82045
131399, 158122, 178054, 2446.44, 5677.63, 11303, 2.35045
183148, 149012, 175547, 13843.4, 21271.8, 8307, 1.96111
115336, 151694, 177387, 6021.38, 5369.65, 11986, 2.24068
62679, 135227, 227581, 17403.7, 63833.6, 14119, 4.03702
179183, 175973, 78429.1, 4680.73, 8117.13, 8023, 1.7328
70312.3, 130864, 193201, 53914, 62919.5, 11988, 4.4184
123534, 145821, 197500, 9583.1, 30969.2, 10562, 2.57566
76643, 149349, 155832, 3340.57, 15356.4, 10966, 2.1727
66786.8, 165010, 212832, 59086.8, 66547.7, 12337, 4.51785
110599, 138621, 183065, 5879.09, 26131.6, 8882, 2.22508
178383, 175790, 126510, 4953.62, 0, 9159, 1.63666
63067.4, 168602, 220343, 45839.3, 59585, 12808, 4.63285
30513, 147022, 210044, 6919.61, 41282.8, 12475, 3.00515
77360.1, 114760, 215188, 53279.7, 78219.7, 14507, 4.99235
45975.6, 158850, 205797, 38343, 64153, 12318, 3.88872
159149, 175571, 103228, 3741.2, 1147.85, 8546, 1.21431
149702, 175063, 138467, 5525.03, 11007.9, 10714, 1.93015
96320.6, 164871, 191439, 60577.6, 65040.5, 11222, 3.78707
53308.4, 130997, 197042, 5577.08, 46182.3, 12981, 2.10912
173467, 169555, 185398, 15964.6, 42709.1, 13868, 2.83895
80264, 125600, 208545, 29729.5, 64423.7, 14382, 4.85385
177753, 168362, 215844, 45232.2, 10296.6, 8079, 4.08083
116093, 143695, 192887, 6002.19, 38779.1, 9388, 3.23633
52683.4, 119118, 199181, 6376.4, 47915.2, 10466, 3.51308
67161.9, 115886, 213105, 44545.1, 83762.7, 14019, 3.90614
112108, 153029, 140531, 0, 6504.34, 10517, 2.18537
107450, 145090, 169750, 6969.19, 31542.5, 10986, 2.23359
64027.3, 149331, 201417, 37537.2, 74080.6, 11456, 2.82325
51657.7, 148988, 229234, 19930.4, 65548.4, 11835, 4.05026
124726, 183397, 126596, 6072.95, 9670.8, 14116, 2.54653
173502, 173392, 141195, 11687.1, 26899.9, 8998, 2.15968
47781.7, 167791, 218489, 26475.6, 51444.5, 13543, 4.1751
63496.9, 166323, 206291, 56266, 55062.4, 11382, 5.06181
45959.4, 136720, 170898, 4352.62, 52820.9, 11213, 2.57559
44447.3, 173617, 215120, 28877.2, 65568.3, 12374, 3.8337
175066, 172162, 173109, 21701.9, 29528.9, 9046, 2.78725
191691, 177717, 56528.3, 6157.88, 0, 8324, 1.61709
62772.2, 144800, 181667, 3807.21, 22768.6, 12297, 2.31615
172546, 150002, 179549, 28671.3, 28052.5, 9787, 3.28301
180454, 162188, 211183, 55388, 9908.5, 8269, 3.67201
60416.8, 163176, 201606, 36483.9, 60373, 11462, 4.55163
62703.8, 166242, 218338, 64833.4, 67793.4, 11876, 4.74766
83162.4, 179865, 142319, 6576.19, 6939.88, 13068, 2.37434
163295, 138952, 136311, 5917.41, 11907.5, 9217, 1.85904
51058, 143745, 219861, 16270.3, 70849.4, 12197, 4.12121
78746.8, 152801, 111752, 0, 681.644, 12013, 1.7285
59207, 169197, 206089, 37655, 64712.3, 11517, 4.81435
54706.1, 166132, 220491, 54348, 72922.6, 11669, 4.06552
71488.7, 118654, 209610, 51569.6, 81724.9, 14420, 4.41967
104118, 176606, 119897, 6528.36, 6349.15, 12477, 1.85067
69137.2, 125835, 196247, 52540.6, 51172.5, 11578, 4.2064
59599.9, 163995, 220774, 46064.4, 70375.6, 13094, 4.18805
39055.1, 162225, 200608, 13579.4, 49444.8, 12251, 2.63243
102236, 143928, 179307, 6519.57, 31083.9, 11614, 2.4381
72267.5, 168522, 212309, 57546.9, 68727.3, 11502, 4.23803
57257.5, 118513, 217288, 50405, 78925.1, 14105, 4.15444
181480, 164466, 157650, 13904.4, 22813.6, 8713, 1.83484
65899.8, 182958, 142836, 6005.65, 7294.94, 13110, 2.21485
49802.3, 167906, 211070, 57442.3, 69723.9, 11303, 4.44441
162730, 146965, 165217, 12339.5, 13109.5, 10149, 2.28642
115415, 157140, 184303, 0, 15070.6, 11725, 2.39342
99442.6, 176457, 207212, 11809.6, 58829.9, 13569, 2.84396
187029, 171382, 51913.4, 5342.54, 0, 8346, 0.955205
87045.1, 148676, 114246, 0, 8085.92, 11620, 1.83525
57080.7, 156909, 207679, 30063.9, 76711.3, 10821, 3.82169
92355.1, 118043, 191787, 65886.9, 66510.9, 11166, 4.81924
162721, 174891, 182417, 16296.3, 31574.6, 15540, 2.12432
63882.8, 149256, 208243, 27790.8, 58954.1, 13856, 3.95571
112841, 174227, 190568, 21612.8, 41869, 9534, 3.39448
109162, 177075, 171452, 11558.6, 48428.3, 13620, 2.34377
77131.6, 155512, 211638, 30836, 60790.9, 14926, 3.99721
187945, 179224, 140881, 5208.74, 16628.2, 8826, 1.87444
30257.2, 164695, 190271, 9677.9, 37311.8, 10855, 2.42621
136204, 142446, 171006, 0, 17637.7, 11297, 2.4202
96675.4, 141761, 162634, 7325.52, 18889.8, 11249, 2.01601
47263.1, 125408, 218817, 46716.1, 74618.8, 13956, 4.00831
38125.9, 169420, 203519, 11665.7, 29710.9, 13620, 3.6237
151393, 147582, 137386, 0, 10558.6, 10766, 1.8168
38681.7, 146761, 186825, 13147.3, 63203.1, 14070, 3.16433
170242, 176367, 201165, 37503.1, 10862.8, 7700, 3.48928
127643, 172389, 221011, 33218.1, 52620.7, 9850, 4.02099
40478.6, 117937, 198261, 2538.43, 37563.8, 14282, 2.06879
53114.4, 143601, 219273, 24965.3, 79383.7, 11902, 4.00929
156215, 146078, 154821, 2669.52, 17667.6, 12246, 2.25699
74297, 183421, 151230, 8528.64, 6736.05, 12361, 2.2336
101215, 130856, 193412, 21353.9, 44293.1, 12897, 3.51461
177566, 168075, 179508, 19331.8, 33001.3, 9780, 2.48464
120000, 146287, 194171, 6445.11, 26976.2, 11060, 2.5725
143097, 162829, 197361, 37958, 47108.6, 9752, 3.89674
134957, 153716, 185097, 6080.48, 18787.9, 11441, 2.47422
86463.3, 155651, 122897, 211.997, 4902.04, 11191, 1.8312
67530.6, 119345, 183565, 59874.3, 74423.2, 11213, 4.34402
169047, 182229, 165000, 20540, 35640.7, 13526, 2.23376
173246, 178497, 170487, 16439.5, 18514, 6532, 1.97025
121900, 139865, 179253, 5901.94, 41733.4, 10758, 2.83681
44247.6, 164260, 182316, 9401.7, 42806.2, 11647, 2.25221
56976.5, 165652, 206558, 46501.8, 59991.7, 11132, 4.30393
157055, 161870, 160801, 16028.6, 35061.9, 13884, 1.8952
166952, 168409, 170413, 23254.4, 26678.5, 10218, 1.9168
123984, 142033, 181550, 6127.47, 44832.2, 11237, 3.27322
151905, 140613, 170505, 5801.43, 27574.9, 9431, 3.00451
181733, 154389, 161780, 5963.51, 28095.8, 9328, 1.84554
54252.6, 167598, 221658, 53467.3, 72976.5, 11468, 4.29773
47539.5, 159098, 204316, 14439.7, 50024.6, 10443, 3.42371
129342, 177287, 124973, 6030.14, 5889.54, 13023, 1.42735
164042, 170119, 193373, 21788.7, 57254.4, 13891, 2.97633
144906, 180711, 136896, 1453.89, 0, 7449, 1.3288
42131.6, 119151, 223502, 4451.5, 57740.4, 14366, 3.11447
119110, 175974, 196978, 9048.11, 52981.6, 12628, 2.75706
142590, 152259, 175601, 2018.07, 13172.5, 11793, 2.22464
142078, 156647, 155779, 4307.56, 19619.9, 12097, 2.23691
68643, 116128, 211931, 52131.5, 77341.9, 14530, 4.09474
41484.2, 167288, 221540, 26155.5, 71400.4, 12277, 3.60711
37298.1, 162842, 197343, 13794.5, 35518.3, 12382, 3.10319
72621.5, 173577, 135842, 6204.55, 22526.3, 13720, 1.83238
70135.7, 125062, 215592, 36865.4, 70654, 14438, 4.13404
74174.5, 152797, 211751, 26115.9, 57083.6, 14617, 3.38268
116144, 142120, 173316, 15297, 35214.5, 12343, 3.25564
64345.6, 179695, 187628, 8404.86, 39688.7, 13625, 2.89845
79989.4, 171302, 198078, 51799.3, 72268.1, 10930, 4.03569
169042, 176674, 175796, 20992.2, 49093.2, 13911, 2.53167
55566.1, 167637, 223361, 62411.2, 66958.9, 13280, 4.68581
35461.6, 124984, 208905, 6384.44, 23139.1, 12959, 2.80529
76996.7, 162111, 206832, 32894.4, 63103.8, 11351, 4.49787
170866, 180046, 156710, 16183.3, 17754, 7808, 1.1095
