@relation Daily_average_cost_of_tKWhe_electry_energy_in_Spain_in_2003
@attribute hidraul real [27881.8, 206035.0]
@attribute nucleal real [114760.0, 187105.0]
@attribute carbon real [33537.0, 234833.0]
@attribute fuel real [0.0, 67986.5]
@attribute gas real [0.0, 84452.2]
@attribute regesp real [5307.0, 16357.0]
@attribute precio real [0.765853, 5.11875]
@data
96675.4, 141761, 162634, 7325.52, 18889.8, 11249, 2.01601
85407.6, 144437, 204773, 41739.6, 54185, 10670, 3.48783
132942, 152130, 165062, 1903.99, 18713.1, 10609, 2.59007
132774, 170147, 196610, 19177.4, 44171.3, 12751, 2.11697
124726, 183397, 126596, 6072.95, 9670.8, 14116, 2.54653
45959.4, 136720, 170898, 4352.62, 52820.9, 11213, 2.57559
91157.8, 173332, 211993, 16468.7, 55807.7, 13184, 3.2357
65321.2, 156673, 206650, 43723.9, 64305, 10638, 4.22667
73390.9, 166138, 212488, 55017.9, 61546.4, 12365, 3.98641
62703.8, 166242, 218338, 64833.4, 67793.4, 11876, 4.74766
157055, 161870, 160801, 16028.6, 35061.9, 13884, 1.8952
38125.9, 169420, 203519, 11665.7, 29710.9, 13620, 3.6237
57967.4, 167394, 204395, 67145.7, 67629.3, 11386, 4.65411
84643.5, 178440, 174761, 8703.35, 16433.6, 12852, 2.48834
109162, 177075, 171452, 11558.6, 48428.3, 13620, 2.34377
99429.8, 125937, 204207, 50159.4, 53067.9, 11064, 4.33837
39055.1, 162225, 200608, 13579.4, 49444.8, 12251, 2.63243
164649, 166545, 154624, 9638.12, 13303.7, 10234, 2.17373
134957, 153716, 185097, 6080.48, 18787.9, 11441, 2.47422
76963.5, 177090, 173704, 8027.85, 37416.5, 14315, 2.62054
196005, 174005, 163366, 18572, 35587.1, 8751, 2.17647
66328.2, 122245, 220162, 38774.4, 84452.2, 13849, 4.31132
83333.9, 165600, 206695, 47673.2, 61947.3, 12218, 4.60696
93085.1, 141693, 193262, 24672.8, 35058.6, 12814, 3.86681
72078.1, 166998, 191881, 29455.1, 71528.8, 11363, 3.04474
68735.3, 146902, 109478, 3678.19, 23719.6, 12129, 1.68007
87092.9, 145612, 207016, 49603.7, 53124.3, 11070, 4.25188
50043, 134704, 219685, 38468.4, 74637.6, 14372, 3.99862
40478.6, 117937, 198261, 2538.43, 37563.8, 14282, 2.06879
84501.5, 145513, 187673, 17517.4, 42649.8, 11923, 3.14143
34111.4, 116452, 211378, 6378.88, 41674.1, 14065, 2.89857
71805.8, 149303, 199553, 22398.3, 50286.2, 11053, 3.3829
145538, 142311, 179580, 8063.38, 25545, 9371, 2.51787
30513, 147022, 210044, 6919.61, 41282.8, 12475, 3.00515
66003.2, 116531, 217574, 42111.6, 75585.7, 13833, 3.60649
47781.7, 167791, 218489, 26475.6, 51444.5, 13543, 4.1751
183148, 149012, 175547, 13843.4, 21271.8, 8307, 1.96111
140675, 173080, 179470, 16057, 27923, 13167, 2.50409
132015, 151429, 170751, 4140, 23589.7, 10552, 2.36565
145837, 171697, 200216, 18384, 31216.3, 9993, 4.12236
178383, 175790, 126510, 4953.62, 0, 9159, 1.63666
30619.1, 160290, 196883, 7369.53, 27411.6, 12457, 2.31852
57859.6, 163891, 206241, 42565, 57384, 12161, 4.61312
67326.4, 169719, 224510, 49253, 61596.9, 11721, 4.6044
65358.8, 116582, 209820, 43004.8, 71963.8, 14257, 4.75986
66471.2, 148880, 198275, 27739.2, 60409.1, 14326, 3.64404
55566.1, 167637, 223361, 62411.2, 66958.9, 13280, 4.68581
114800, 175518, 161990, 6353.76, 12237.1, 12869, 2.28675
44003.1, 171258, 198570, 13893, 38694.6, 11737, 4.08326
108444, 154760, 126614, 25.3421, 2742.79, 11538, 1.81688
63882.8, 149256, 208243, 27790.8, 58954.1, 13856, 3.95571
74174.5, 152797, 211751, 26115.9, 57083.6, 14617, 3.38268
60484.4, 125255, 185242, 34147.8, 62966.5, 11342, 3.56192
63669, 167259, 227493, 51963.9, 63232, 12377, 4.98802
145505, 170738, 164125, 5584.4, 5297.98, 15940, 2.07865
126120, 149154, 199565, 6495.41, 22143.8, 11638, 2.21261
115336, 151694, 177387, 6021.38, 5369.65, 11986, 2.24068
66095.1, 121080, 195422, 23690.4, 69462, 10814, 4.0713
113283, 140823, 192779, 5948.66, 31383.5, 11461, 3.75844
112841, 174227, 190568, 21612.8, 41869, 9534, 3.39448
72563.7, 167922, 194537, 37806.2, 60504.1, 12227, 3.59718
86463.3, 155651, 122897, 211.997, 4902.04, 11191, 1.8312
154110, 171142, 190515, 17831.4, 36734.9, 10583, 2.33082
155727, 172762, 185218, 17813.6, 34197.5, 10542, 2.03545
93406.6, 175094, 202439, 13732.6, 59207.7, 13811, 2.84326
49483.9, 164612, 212220, 35623.1, 71319.3, 12257, 3.76466
149569, 175344, 144693, 12887.6, 24285.2, 16357, 1.81222
73279, 176666, 204627, 19916.5, 54127.8, 12861, 2.96751
122083, 168587, 203287, 13701.2, 52674.7, 13938, 2.42807
65899.8, 182958, 142836, 6005.65, 7294.94, 13110, 2.21485
