@relation Daily_average_cost_of_tKWhe_electry_energy_in_Spain_in_2003
@attribute hidraul real [27881.8, 206035.0]
@attribute nucleal real [114760.0, 187105.0]
@attribute carbon real [33537.0, 234833.0]
@attribute fuel real [0.0, 67986.5]
@attribute gas real [0.0, 84452.2]
@attribute regesp real [5307.0, 16357.0]
@attribute precio real [0.765853, 5.11875]
@data
130802, 179072, 127273, 5733.01, 5344.81, 12929, 1.43698
126836, 169283, 203663, 11297.8, 56377, 11922, 2.93009
113736, 170646, 192576, 12966.9, 56314.6, 13701, 2.71846
150010, 144417, 119162, 5133.27, 9892.63, 9149, 2.13452
116506, 155092, 173134, 0, 10872, 11633, 2.40327
134311, 163733, 201342, 36983.3, 53541.4, 10123, 3.90895
140675, 173080, 179470, 16057, 27923, 13167, 2.50409
129482, 174271, 129081, 6352.87, 1957.91, 15925, 1.67147
132774, 170147, 196610, 19177.4, 44171.3, 12751, 2.11697
140921, 168626, 177857, 0, 18967.2, 10408, 1.96765
103216, 142308, 113931, 0, 980.974, 12018, 1.96036
173086, 161469, 175422, 24027.3, 24311.6, 10603, 2.95668
107175, 147041, 180816, 9763.8, 32244.2, 12527, 2.59703
94601.2, 172892, 197017, 6137.55, 22221.5, 10198, 2.09604
83333.9, 165600, 206695, 47673.2, 61947.3, 12218, 4.60696
126120, 149154, 199565, 6495.41, 22143.8, 11638, 2.21261
73583.4, 126361, 200252, 54026.8, 55805.4, 11930, 4.45596
112099, 137174, 87366.5, 0, 7322.1, 8888, 1.69151
65364.7, 169095, 206430, 21612.3, 65550, 10656, 3.46614
62675.5, 119361, 215805, 33587.8, 67083.6, 13399, 3.97221
69498.9, 163094, 205157, 46158.7, 58382.8, 11544, 4.14754
61310.8, 131559, 221999, 27253, 74899.8, 13427, 4.07909
145837, 171697, 200216, 18384, 31216.3, 9993, 4.12236
60221.8, 141099, 221512, 20197.2, 73884.1, 14264, 3.96876
67522.6, 165662, 209094, 53089.4, 68190.7, 11092, 4.33662
130026, 153559, 129564, 0, 12550.3, 10694, 1.96609
166691, 169387, 127840, 6266.98, 3069.61, 14254, 1.96399
123606, 171504, 173861, 0, 6950.29, 10313, 2.06716
117456, 149908, 203245, 9612.5, 22077.2, 10494, 2.50617
71805.8, 149303, 199553, 22398.3, 50286.2, 11053, 3.3829
100925, 153313, 175629, 6573.14, 41637.7, 10176, 2.53251
114800, 175518, 161990, 6353.76, 12237.1, 12869, 2.28675
47287.8, 163804, 211482, 30888, 60054.5, 13077, 3.6817
185484, 170355, 140182, 12438.9, 21384.5, 9251, 2.32848
59928.9, 169654, 208665, 46421.9, 61896.7, 11805, 4.52502
125627, 158766, 177883, 2240.98, 19372, 11480, 2.58655
78067.6, 116713, 210747, 47577.8, 77916.3, 14248, 4.21058
124565, 143126, 194833, 9320.38, 28780.6, 10879, 2.24424
75205.1, 123541, 201792, 17931.5, 59511.6, 12030, 3.88321
130642, 152670, 187379, 8936.6, 20331.5, 11868, 2.14667
100934, 167726, 201212, 11546.2, 53495.1, 13882, 3.12349
105836, 148476, 131649, 4112.91, 4661.19, 9301, 2.17032
42686.6, 168031, 176346, 4755.84, 20725.3, 10125, 1.88338
114440, 148506, 195347, 5873.44, 34522.3, 12240, 2.77649
85407.6, 144437, 204773, 41739.6, 54185, 10670, 3.48783
101577, 168244, 115724, 4408.39, 2264.44, 15389, 1.79736
166824, 175563, 193745, 18903, 37661.2, 15229, 2.47074
48739.9, 167125, 208599, 19174.7, 53758.8, 11261, 3.84271
98100.5, 123089, 199536, 19647.5, 45339.3, 12532, 3.58072
43291.7, 168962, 220257, 33063.7, 71041.5, 12464, 4.21788
65321.2, 156673, 206650, 43723.9, 64305, 10638, 4.22667
139750, 149921, 143836, 1569.08, 10118.8, 11066, 2.13202
116309, 178601, 155197, 10920.5, 22042.7, 15109, 2.40335
68735.3, 146902, 109478, 3678.19, 23719.6, 12129, 1.68007
30619.1, 160290, 196883, 7369.53, 27411.6, 12457, 2.31852
159795, 168571, 193359, 17329.1, 55332.7, 14084, 2.82287
65067.3, 149612, 202815, 37766.1, 56342.6, 12263, 4.47261
41279.8, 148730, 203791, 8413.76, 43748.8, 13337, 2.89231
99429.8, 125937, 204207, 50159.4, 53067.9, 11064, 4.33837
68022.5, 162245, 185311, 26377.8, 54708.6, 11719, 3.36982
72009.6, 163803, 200045, 30853.1, 52471.3, 10929, 3.48381
78322.4, 115606, 207893, 41228.1, 65587.2, 14516, 4.04956
172518, 161910, 165860, 8332.7, 25865, 9115, 1.78204
165630, 171092, 133303, 6093.01, 4121.46, 13782, 2.06849
156303, 174563, 158795, 8579.52, 27278, 14887, 2.00228
168903, 172762, 172683, 25134.6, 27476.4, 10078, 2.19677
78399.9, 156931, 184324, 7987.93, 31348, 11997, 3.48473
176506, 162967, 128097, 6418.12, 18572.7, 8742, 1.84853
27881.8, 157243, 188184, 6513.48, 29619.3, 11752, 2.18485
67326.4, 169719, 224510, 49253, 61596.9, 11721, 4.6044
132942, 152130, 165062, 1903.99, 18713.1, 10609, 2.59007
58407.3, 138041, 200249, 34287.9, 75368.9, 14210, 4.19397
154110, 171142, 190515, 17831.4, 36734.9, 10583, 2.33082
80317.3, 155685, 215776, 17651.7, 55888.7, 14400, 3.19168
84501.5, 145513, 187673, 17517.4, 42649.8, 11923, 3.14143
119129, 178550, 219030, 19326.6, 50630, 10413, 3.32405
84643.5, 178440, 174761, 8703.35, 16433.6, 12852, 2.48834
158499, 174473, 113437, 6469.85, 1628.43, 13918, 1.87801
60484.4, 125255, 185242, 34147.8, 62966.5, 11342, 3.56192
53754.5, 136149, 194044, 16630.5, 49205.4, 11380, 3.73669
48814.5, 149600, 234833, 19233.6, 73929.8, 11834, 4.19821
47668.4, 173686, 212013, 18690.8, 65984.4, 12307, 3.97146
113627, 141405, 198537, 5966.32, 41732.7, 10970, 3.25505
69119.8, 160912, 135130, 9.9189, 1766.62, 11333, 1.72036
163533, 173863, 192285, 23801, 55065, 13835, 2.65842
82773.8, 118264, 190864, 63101.3, 71503.6, 11281, 4.58652
38027, 158766, 197959, 7050.11, 43419.4, 13259, 2.91001
84919, 169511, 175126, 5989.34, 15004.8, 9495, 1.79773
132015, 151429, 170751, 4140, 23589.7, 10552, 2.36565
93406.6, 175094, 202439, 13732.6, 59207.7, 13811, 2.84326
191098, 169601, 171592, 24518.3, 33458.4, 8875, 2.21565
199096, 168691, 126091, 13155.7, 24428, 8525, 1.87965
122083, 168587, 203287, 13701.2, 52674.7, 13938, 2.42807
86034.1, 166190, 151423, 0, 4296.16, 12080, 2.09413
123189, 153571, 108454, 0, 830.934, 11543, 1.8381
67881.2, 168664, 219403, 53732.9, 59015.4, 12117, 4.14661
175491, 168194, 156442, 18313.2, 21957.7, 10262, 1.54912
76324.5, 116961, 218202, 50827.7, 80698.1, 14382, 5.11875
105428, 152943, 181860, 6325.76, 34569.5, 9982, 2.49441
66095.1, 121080, 195422, 23690.4, 69462, 10814, 4.0713
50043, 134704, 219685, 38468.4, 74637.6, 14372, 3.99862
163063, 177445, 132722, 6257.35, 11992.7, 7475, 1.61606
163292, 169474, 182789, 20309.6, 32348.7, 10957, 2.56002
60897.9, 157374, 136216, 1760, 10020.2, 12176, 1.94924
164649, 166545, 154624, 9638.12, 13303.7, 10234, 2.17373
149087, 148350, 144864, 9066.5, 1781.42, 10208, 1.78434
57967.4, 167394, 204395, 67145.7, 67629.3, 11386, 4.65411
46935.2, 163778, 212371, 19091, 50645.9, 12971, 3.89468
30652.9, 150981, 159443, 6478.94, 39141.9, 14161, 2.39823
62028.9, 116130, 214557, 20450.1, 62717.9, 14275, 3.84052
169322, 178653, 185004, 16895.3, 53582.5, 12893, 2.46265
100556, 165154, 195589, 53110, 58724.4, 11282, 3.88659
108789, 148989, 173104, 9750.08, 24408.3, 12616, 2.64659
100055, 138597, 109814, 0, 800.86, 11344, 1.67901
206035, 186774, 79129.5, 4342.43, 5715.18, 8159, 1.5835
172992, 187105, 152094, 17147.2, 16824.6, 7362, 3.03418
46205.2, 153917, 199505, 4780.34, 28673.4, 10898, 2.9788
120149, 164574, 117496, 5215.38, 6711.5, 14318, 1.87193
70348.8, 171131, 214682, 25283.4, 59491.6, 14376, 3.94761
139186, 179138, 122708, 8628.45, 6884.8, 12382, 2.01027
82003.1, 143023, 153182, 5985.84, 2064.71, 10845, 2.27033
82741.7, 169789, 193920, 49919.4, 76622.1, 11758, 4.88372
53530.5, 145518, 168958, 9517.96, 26047.9, 14718, 2.4989
105054, 154754, 152361, 44.8934, 6057.11, 11805, 2.05321
