@relation Daily_average_cost_of_tKWhe_electry_energy_in_Spain_in_2003
@attribute hidraul real [27881.8, 206035.0]
@attribute nucleal real [114760.0, 187105.0]
@attribute carbon real [33537.0, 234833.0]
@attribute fuel real [0.0, 67986.5]
@attribute gas real [0.0, 84452.2]
@attribute regesp real [5307.0, 16357.0]
@attribute precio real [0.765853, 5.11875]
@data
63496.9, 166323, 206291, 56266, 55062.4, 11382, 5.06181
65358.8, 116582, 209820, 43004.8, 71963.8, 14257, 4.75986
162721, 174891, 182417, 16296.3, 31574.6, 15540, 2.12432
42457.3, 173163, 212528, 27041.8, 61670.4, 12555, 3.56624
64015.4, 132247, 222417, 14169.1, 55401.4, 13567, 3.26226
125627, 158766, 177883, 2240.98, 19372, 11480, 2.58655
143097, 162829, 197361, 37958, 47108.6, 9752, 3.89674
169047, 182229, 165000, 20540, 35640.7, 13526, 2.23376
75205.1, 123541, 201792, 17931.5, 59511.6, 12030, 3.88321
151017, 178514, 187563, 24604.4, 19834.4, 7070, 2.13306
156303, 174563, 158795, 8579.52, 27278, 14887, 2.00228
45959.4, 136720, 170898, 4352.62, 52820.9, 11213, 2.57559
92885.6, 144161, 201127, 26157, 49777.9, 15262, 4.1939
129342, 177287, 124973, 6030.14, 5889.54, 13023, 1.42735
74174.5, 152797, 211751, 26115.9, 57083.6, 14617, 3.38268
60484.4, 125255, 185242, 34147.8, 62966.5, 11342, 3.56192
133652, 150568, 176316, 0, 13169.9, 11137, 2.47035
114195, 152607, 169814, 5713.87, 4864.28, 11473, 2.04242
76643, 149349, 155832, 3340.57, 15356.4, 10966, 2.1727
198435, 180633, 64465.2, 4566.84, 0, 8215, 1.50531
62028.9, 116130, 214557, 20450.1, 62717.9, 14275, 3.84052
117456, 149908, 203245, 9612.5, 22077.2, 10494, 2.50617
60805.1, 166566, 224252, 42200.3, 63524.2, 10889, 4.02768
78746.8, 152801, 111752, 0, 681.644, 12013, 1.7285
108789, 148989, 173104, 9750.08, 24408.3, 12616, 2.64659
106148, 152550, 200310, 17163.3, 59514.9, 12382, 2.98392
134625, 171156, 182985, 15525.9, 43333.7, 13018, 2.54192
145505, 170738, 164125, 5584.4, 5297.98, 15940, 2.07865
62703.8, 166242, 218338, 64833.4, 67793.4, 11876, 4.74766
160345, 166614, 189754, 20854.1, 53318.4, 13523, 2.75503
169322, 178653, 185004, 16895.3, 53582.5, 12893, 2.46265
73390.9, 166138, 212488, 55017.9, 61546.4, 12365, 3.98641
72563.7, 167922, 194537, 37806.2, 60504.1, 12227, 3.59718
84919, 169511, 175126, 5989.34, 15004.8, 9495, 1.79773
140675, 173080, 179470, 16057, 27923, 13167, 2.50409
48814.5, 149600, 234833, 19233.6, 73929.8, 11834, 4.19821
132942, 152130, 165062, 1903.99, 18713.1, 10609, 2.59007
41484.2, 167288, 221540, 26155.5, 71400.4, 12277, 3.60711
86463.3, 155651, 122897, 211.997, 4902.04, 11191, 1.8312
139186, 179138, 122708, 8628.45, 6884.8, 12382, 2.01027
66095.1, 121080, 195422, 23690.4, 69462, 10814, 4.0713
107450, 145090, 169750, 6969.19, 31542.5, 10986, 2.23359
99429.8, 125937, 204207, 50159.4, 53067.9, 11064, 4.33837
116093, 143695, 192887, 6002.19, 38779.1, 9388, 3.23633
170380, 173539, 171161, 16252.8, 24674.2, 10888, 2.20589
100934, 167726, 201212, 11546.2, 53495.1, 13882, 3.12349
106940, 181710, 201232, 17637.3, 39439.1, 9166, 3.81473
191098, 169601, 171592, 24518.3, 33458.4, 8875, 2.21565
112108, 153029, 140531, 0, 6504.34, 10517, 2.18537
87045.1, 148676, 114246, 0, 8085.92, 11620, 1.83525
172518, 161910, 165860, 8332.7, 25865, 9115, 1.78204
65067.3, 149612, 202815, 37766.1, 56342.6, 12263, 4.47261
59928.9, 169654, 208665, 46421.9, 61896.7, 11805, 4.52502
57967.4, 167394, 204395, 67145.7, 67629.3, 11386, 4.65411
104688, 146940, 189343, 6315.17, 43412.2, 11448, 3.13517
60897.9, 157374, 136216, 1760, 10020.2, 12176, 1.94924
130026, 153559, 129564, 0, 12550.3, 10694, 1.96609
120149, 164574, 117496, 5215.38, 6711.5, 14318, 1.87193
93406.6, 175094, 202439, 13732.6, 59207.7, 13811, 2.84326
38681.7, 146761, 186825, 13147.3, 63203.1, 14070, 3.16433
78322.4, 115606, 207893, 41228.1, 65587.2, 14516, 4.04956
92495.5, 146107, 194257, 60374.2, 55781.9, 11036, 3.67808
64345.6, 179695, 187628, 8404.86, 39688.7, 13625, 2.89845
136204, 142446, 171006, 0, 17637.7, 11297, 2.4202
177753, 168362, 215844, 45232.2, 10296.6, 8079, 4.08083
172546, 150002, 179549, 28671.3, 28052.5, 9787, 3.28301
51657.7, 148988, 229234, 19930.4, 65548.4, 11835, 4.05026
80317.3, 155685, 215776, 17651.7, 55888.7, 14400, 3.19168
151905, 140613, 170505, 5801.43, 27574.9, 9431, 3.00451
142078, 156647, 155779, 4307.56, 19619.9, 12097, 2.23691
146445, 149376, 99627.2, 0, 11283, 10672, 2.11948
47539.5, 159098, 204316, 14439.7, 50024.6, 10443, 3.42371
62679, 135227, 227581, 17403.7, 63833.6, 14119, 4.03702
60416.8, 163176, 201606, 36483.9, 60373, 11462, 4.55163
102236, 143928, 179307, 6519.57, 31083.9, 11614, 2.4381
173502, 173392, 141195, 11687.1, 26899.9, 8998, 2.15968
113627, 141405, 198537, 5966.32, 41732.7, 10970, 3.25505
77552.2, 155563, 212405, 37301.3, 45520, 10711, 3.68031
31144.1, 155091, 178877, 7236.47, 31401.3, 13885, 2.17591
62675.5, 119361, 215805, 33587.8, 67083.6, 13399, 3.97221
55640.1, 181868, 162385, 3944.69, 20227.8, 13991, 2.38016
105428, 152943, 181860, 6325.76, 34569.5, 9982, 2.49441
46935.2, 163778, 212371, 19091, 50645.9, 12971, 3.89468
137741, 152334, 141613, 0, 21169, 11907, 2.1057
78067.6, 116713, 210747, 47577.8, 77916.3, 14248, 4.21058
64748.5, 124796, 201102, 53162.9, 54516.9, 12277, 4.40494
100055, 138597, 109814, 0, 800.86, 11344, 1.67901
181733, 154389, 161780, 5963.51, 28095.8, 9328, 1.84554
38125.9, 169420, 203519, 11665.7, 29710.9, 13620, 3.6237
41279.8, 148730, 203791, 8413.76, 43748.8, 13337, 2.89231
107175, 147041, 180816, 9763.8, 32244.2, 12527, 2.59703
57257.5, 118513, 217288, 50405, 78925.1, 14105, 4.15444
79880, 172226, 194140, 16284.2, 44195, 13158, 2.66678
60221.8, 141099, 221512, 20197.2, 73884.1, 14264, 3.96876
68735.3, 146902, 109478, 3678.19, 23719.6, 12129, 1.68007
42131.6, 119151, 223502, 4451.5, 57740.4, 14366, 3.11447
164042, 170119, 193373, 21788.7, 57254.4, 13891, 2.97633
159795, 168571, 193359, 17329.1, 55332.7, 14084, 2.82287
144906, 180711, 136896, 1453.89, 0, 7449, 1.3288
57080.7, 156909, 207679, 30063.9, 76711.3, 10821, 3.82169
93085.1, 141693, 193262, 24672.8, 35058.6, 12814, 3.86681
114440, 148506, 195347, 5873.44, 34522.3, 12240, 2.77649
44469.3, 128978, 221285, 25178.4, 77888.2, 14540, 3.6535
73583.4, 126361, 200252, 54026.8, 55805.4, 11930, 4.45596
113736, 170646, 192576, 12966.9, 56314.6, 13701, 2.71846
61937.9, 168412, 203308, 67986.5, 68160.7, 11391, 4.79927
61793.2, 176186, 222488, 52184.7, 60652.6, 11774, 4.55623
165608, 173858, 199218, 22549.1, 56126.5, 12971, 2.90098
177566, 168075, 179508, 19331.8, 33001.3, 9780, 2.48464
163295, 138952, 136311, 5917.41, 11907.5, 9217, 1.85904
173246, 178497, 170487, 16439.5, 18514, 6532, 1.97025
183148, 149012, 175547, 13843.4, 21271.8, 8307, 1.96111
164649, 166545, 154624, 9638.12, 13303.7, 10234, 2.17373
166691, 169387, 127840, 6266.98, 3069.61, 14254, 1.96399
101577, 168244, 115724, 4408.39, 2264.44, 15389, 1.79736
40681.6, 167113, 187190, 6645.15, 44738.1, 11102, 2.47629
63067.4, 168602, 220343, 45839.3, 59585, 12808, 4.63285
49802.3, 167906, 211070, 57442.3, 69723.9, 11303, 4.44441
139750, 149921, 143836, 1569.08, 10118.8, 11066, 2.13202
123534, 145821, 197500, 9583.1, 30969.2, 10562, 2.57566
95590.8, 157468, 145455, 6255.32, 0, 11982, 1.88574
126836, 169283, 203663, 11297.8, 56377, 11922, 2.93009
61310.8, 131559, 221999, 27253, 74899.8, 13427, 4.07909
132774, 170147, 196610, 19177.4, 44171.3, 12751, 2.11697
156817, 174604, 188411, 24222.8, 20350.5, 5307, 2.1768
168903, 172762, 172683, 25134.6, 27476.4, 10078, 2.19677
173086, 161469, 175422, 24027.3, 24311.6, 10603, 2.95668
77360.1, 114760, 215188, 53279.7, 78219.7, 14507, 4.99235
59340.5, 161366, 197941, 37713.3, 55034.2, 11503, 4.00095
188784, 160203, 188728, 32188.3, 11956.1, 9031, 3.28635
124480, 142078, 164750, 4965.49, 6713.44, 9310, 2.37613
158342, 138540, 168346, 5623.44, 27861.8, 9344, 2.17487
173467, 169555, 185398, 15964.6, 42709.1, 13868, 2.83895
77131.6, 155512, 211638, 30836, 60790.9, 14926, 3.99721
130642, 152670, 187379, 8936.6, 20331.5, 11868, 2.14667
145538, 142311, 179580, 8063.38, 25545, 9371, 2.51787
64027.3, 149331, 201417, 37537.2, 74080.6, 11456, 2.82325
115336, 151694, 177387, 6021.38, 5369.65, 11986, 2.24068
39055.1, 162225, 200608, 13579.4, 49444.8, 12251, 2.63243
