@relation segment0
@attribute Region-centroid-col real [1.0, 254.0]
@attribute Region-centroid-row real [11.0, 251.0]
@attribute Region-pixel-count real [9.0, 10.0]
@attribute Short-line-density-5 real [0.0, 0.33333334]
@attribute Short-line-density-2 real [0.0, 0.22222222]
@attribute Vedge-mean real [0.0, 29.222221]
@attribute Vegde-sd real [0.0, 991.7184]
@attribute Hedge-mean real [0.0, 44.722225]
@attribute Hedge-sd real [-1.5894573E-8, 1386.3292]
@attribute Intensity-mean real [0.0, 143.44444]
@attribute Rawred-mean real [0.0, 137.11111]
@attribute Rawblue-mean real [0.0, 150.88889]
@attribute Rawgreen-mean real [0.0, 142.55556]
@attribute Exred-mean real [-49.666668, 9.888889]
@attribute Exblue-mean real [-12.444445, 82.0]
@attribute Exgreen-mean real [-33.88889, 24.666666]
@attribute Value-mean real [0.0, 150.88889]
@attribute Saturatoin-mean real [0.0, 1.0]
@attribute Hue-mean real [-3.0441751, 2.9124804]
@attribute Class {positive,negative}
@inputs Region-centroid-col, Region-centroid-row, Region-pixel-count, Short-line-density-5, Short-line-density-2, Vedge-mean, Vegde-sd, Hedge-mean, Hedge-sd, Intensity-mean, Rawred-mean, Rawblue-mean, Rawgreen-mean, Exred-mean, Exblue-mean, Exgreen-mean, Value-mean, Saturatoin-mean, Hue-mean
@outputs Class
@data
91.0, 120.0, 9.0, 0.0, 0.0, 1.3888893, 0.9289578, 0.61111146, 0.77220225, 16.851852, 11.222222, 25.777779, 13.555555, -16.88889, 26.777779, -9.888889, 25.777779, 0.5621582, -2.2308207, negative
211.0, 130.0, 9.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, negative
245.0, 238.0, 9.0, 0.11111111, 0.0, 1.6666665, 2.5385911, 2.3333333, 2.4404008, 8.925926, 6.3333335, 6.5555553, 13.888889, -7.7777777, -7.111111, 14.888889, 13.888889, 0.59701496, 2.1260629, negative
147.0, 87.0, 9.0, 0.0, 0.0, 6.8333335, 6.6189947, 1.5555567, 1.6953089, 43.333332, 37.88889, 54.88889, 37.22222, -16.333334, 34.666668, -18.333334, 54.88889, 0.319706, -2.050388, negative
221.0, 107.0, 9.0, 0.0, 0.0, 1.1666666, 0.2111112, 0.83333325, 0.3444444, 2.2222223, 0.33333334, 5.3333335, 1.0, -5.6666665, 9.333333, -3.6666667, 5.3333335, 0.94708997, -2.2263546, negative
153.0, 192.0, 9.0, 0.0, 0.0, 3.3888893, 1.7815926, 7.444444, 4.1347656, 53.444443, 47.333332, 65.0, 48.0, -18.333334, 34.666668, -16.333334, 65.0, 0.27272084, -2.1641955, negative
59.0, 116.0, 9.0, 0.0, 0.0, 3.0000007, 2.8126693, 0.7777777, 0.45542037, 21.962963, 17.88889, 29.555555, 18.444445, -12.222222, 22.777779, -10.555555, 29.555555, 0.39566323, -2.144778, negative
116.0, 35.0, 9.0, 0.0, 0.0, 0.8333333, 0.7817351, 0.88888806, 0.5443334, 125.18519, 113.77778, 141.33334, 120.44444, -34.22222, 48.444443, -14.222222, 141.33334, 0.19485293, -2.3466358, negative
181.0, 15.0, 9.0, 0.0, 0.0, 0.8333359, 0.21111082, 1.4444427, 1.2296315, 140.2963, 133.88889, 149.55556, 137.44444, -19.222221, 27.777779, -8.555555, 149.55556, 0.10463921, -2.330563, negative
201.0, 125.0, 9.0, 0.11111111, 0.0, 1.722222, 1.3402604, 8.555554, 5.725834, 43.37037, 41.666668, 49.0, 39.444443, -5.111111, 16.88889, -11.777778, 49.0, 0.19248421, -1.8405788, negative
201.0, 125.0, 9.0, 0.0, 0.0, 1.0, 0.44444403, 9.944444, 103.751854, 42.814816, 39.11111, 51.77778, 37.555557, -11.111111, 26.88889, -15.777778, 51.77778, 0.27063802, -1.9730246, negative
59.0, 120.0, 9.0, 0.0, 0.0, 2.1666667, 1.9860634, 1.4444441, 1.8698385, 19.074074, 10.555555, 33.11111, 13.555555, -25.555555, 42.11111, -16.555555, 33.11111, 0.6812664, -2.2312608, negative
187.0, 89.0, 9.0, 0.0, 0.0, 3.0, 1.6055458, 1.111111, 1.0680547, 8.444445, 6.3333335, 13.0, 6.0, -6.3333335, 13.666667, -7.3333335, 13.0, 0.548545, -2.0438845, negative
206.0, 61.0, 9.0, 0.0, 0.0, 0.5555555, 0.40368673, 0.4999999, 0.45946813, 7.0740743, 4.666667, 12.222222, 4.3333335, -7.2222223, 15.444445, -8.222222, 12.222222, 0.64589113, -2.0487173, negative
34.0, 169.0, 9.0, 0.0, 0.0, 0.8333333, 0.5055251, 1.6111112, 0.8798151, 12.814815, 10.666667, 9.777778, 18.0, -6.4444447, -9.111111, 15.555555, 18.0, 0.46356925, 1.9931829, negative
151.0, 163.0, 9.0, 0.0, 0.0, 2.0555556, 2.2851863, 18.166666, 41.988934, 40.0, 34.555557, 48.0, 37.444443, -16.333334, 24.0, -7.6666665, 48.11111, 0.2638465, -2.5174901, negative
161.0, 154.0, 9.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, negative
223.0, 175.0, 9.0, 0.0, 0.0, 3.7777786, 3.1245742, 7.166668, 4.68923, 57.851852, 50.77778, 72.77778, 50.0, -21.222221, 44.77778, -23.555555, 72.77778, 0.31283396, -2.05935, negative
156.0, 188.0, 9.0, 0.0, 0.0, 4.277778, 2.3134086, 5.0, 3.7475924, 61.25926, 55.11111, 75.66667, 53.0, -18.444445, 43.22222, -24.777779, 75.66667, 0.3002418, -1.9977459, negative
62.0, 200.0, 9.0, 0.0, 0.0, 2.2777774, 2.1335068, 3.7777793, 1.7847085, 61.037037, 54.11111, 76.44444, 52.555557, -20.777779, 46.22222, -25.444445, 76.44444, 0.31254068, -2.0265863, negative
23.0, 172.0, 9.0, 0.0, 0.0, 1.333334, 0.8944272, 9.166667, 5.8566217, 42.333332, 38.0, 51.22222, 37.77778, -13.0, 26.666666, -13.666667, 51.22222, 0.26545405, -2.1265585, negative
140.0, 125.0, 9.0, 0.0, 0.0, 0.66666657, 0.22222227, 2.6666667, 3.7777781, 3.925926, 1.5555556, 7.7777777, 2.4444444, -7.111111, 11.555555, -4.4444447, 7.7777777, 0.85319865, -2.2342408, negative
166.0, 154.0, 9.0, 0.0, 0.0, 0.11111113, 0.029629637, 0.44444445, 0.074074075, 0.7037037, 0.22222222, 1.8888888, 0.0, -1.4444444, 3.5555556, -2.1111112, 1.8888888, 1.0, -2.0175102, negative
233.0, 184.0, 9.0, 0.0, 0.0, 0.5000002, 0.077777766, 0.7777777, 0.785185, 11.851851, 9.777778, 9.888889, 15.888889, -6.2222223, -5.888889, 12.111111, 15.888889, 0.40555555, 2.1286457, negative
253.0, 32.0, 9.0, 0.0, 0.0, 0.49999872, 0.58689225, 1.3333296, 0.5577723, 116.77778, 103.888885, 133.33334, 113.111115, -38.666668, 49.666668, -11.0, 133.33334, 0.22074823, -2.421193, negative
151.0, 129.0, 9.0, 0.0, 0.0, 8.055556, 8.141569, 0.72222203, 0.8277585, 32.037037, 27.555555, 41.11111, 27.444445, -13.444445, 27.222221, -13.777778, 41.11111, 0.3384073, -2.0787966, negative
86.0, 193.0, 9.0, 0.0, 0.0, 3.2777793, 1.6521593, 2.222222, 1.8094397, 61.407406, 53.666668, 76.55556, 54.0, -23.222221, 45.444443, -22.222221, 76.55556, 0.29957896, -2.1093748, negative
23.0, 147.0, 9.0, 0.0, 0.0, 0.33333337, 0.13333334, 0.72222215, 0.41851825, 4.5925927, 4.111111, 7.4444447, 2.2222223, -1.4444444, 8.555555, -7.111111, 7.6666665, 0.6984448, -1.5617536, positive
222.0, 131.0, 9.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, negative
10.0, 94.0, 9.0, 0.0, 0.0, 0.4444445, 0.11851851, 0.72222227, 0.1962963, 2.2592592, 0.11111111, 6.0, 0.6666667, -6.4444447, 11.222222, -4.7777777, 6.0, 0.9861111, -2.189708, negative
103.0, 226.0, 9.0, 0.0, 0.0, 1.722222, 1.7074074, 1.6111108, 1.7518508, 13.481482, 10.222222, 11.888889, 18.333334, -9.777778, -4.7777777, 14.555555, 18.333334, 0.44245604, 2.3038533, negative
43.0, 137.0, 9.0, 0.0, 0.0, 0.16666667, 0.077777795, 1.3888888, 1.7518517, 1.6666666, 0.6666667, 3.7777777, 0.5555556, -3.0, 6.3333335, -3.3333333, 3.7777777, 0.91798943, -2.0712416, negative
96.0, 94.0, 9.0, 0.0, 0.0, 0.7222226, 0.28518537, 0.44444466, 0.42963016, 20.222221, 16.0, 28.777779, 15.888889, -12.666667, 25.666666, -13.0, 28.777779, 0.45154575, -2.084893, negative
71.0, 95.0, 9.0, 0.0, 0.0, 2.111111, 3.6296296, 2.6666665, 3.5555563, 9.518518, 4.7777777, 15.444445, 8.333334, -14.222222, 17.777779, -3.5555556, 15.444445, 0.6989016, -2.4450119, negative
82.0, 109.0, 9.0, 0.11111111, 0.0, 0.722223, 0.24074084, 1.3333336, 0.8000008, 17.777779, 19.222221, 21.0, 13.111111, 4.3333335, 9.666667, -14.0, 21.0, 0.37602362, -1.2765617, positive
47.0, 232.0, 9.0, 0.0, 0.0, 1.2777778, 1.254621, 1.0, 0.8944273, 12.703704, 11.0, 9.0, 18.11111, -5.111111, -11.111111, 16.222221, 18.11111, 0.50096595, 1.875362, negative
151.0, 187.0, 9.0, 0.0, 0.0, 1.2222222, 0.74074084, 2.0555556, 1.0407399, 11.62963, 9.333334, 9.666667, 15.888889, -6.888889, -5.888889, 12.777778, 15.888889, 0.42836255, 2.1566393, negative
202.0, 193.0, 9.0, 0.0, 0.0, 1.111112, 0.7503075, 3.3888881, 2.489236, 41.703705, 37.88889, 50.666668, 36.555557, -11.444445, 26.88889, -15.444445, 50.666668, 0.27838665, -1.9929975, negative
140.0, 73.0, 9.0, 0.0, 0.0, 1.7222214, 0.8277598, 0.7777774, 1.0036957, 46.296295, 45.666668, 51.11111, 42.11111, -1.8888888, 14.444445, -12.555555, 51.11111, 0.1761556, -1.6815889, negative
112.0, 38.0, 9.0, 0.0, 0.0, 11.055554, 11.074329, 1.111112, 1.0680542, 64.62963, 58.22222, 78.44444, 57.22222, -19.222221, 41.444443, -22.222221, 78.44444, 0.27165923, -2.0388238, negative
112.0, 35.0, 9.0, 0.0, 0.0, 1.1111107, 1.229632, 1.4444441, 0.82963103, 127.55556, 117.44444, 142.55556, 122.666664, -30.333334, 45.0, -14.666667, 142.55556, 0.17608316, -2.311049, negative
148.0, 109.0, 9.0, 0.0, 0.0, 0.99999934, 1.2110597, 1.222222, 0.6554618, 49.407406, 42.555557, 62.88889, 42.77778, -20.555555, 40.444443, -19.88889, 62.88889, 0.32513812, -2.105478, negative
209.0, 94.0, 9.0, 0.0, 0.0, 1.0000002, 0.7601168, 0.6111111, 0.49065334, 9.111111, 5.888889, 15.222222, 6.2222223, -9.666667, 18.333334, -8.666667, 15.222222, 0.6197129, -2.1293402, negative
215.0, 235.0, 9.0, 0.0, 0.0, 1.388889, 1.06284, 1.0555557, 0.49065349, 9.185185, 6.7777777, 8.0, 12.777778, -7.2222223, -3.5555556, 10.777778, 12.777778, 0.48219234, 2.3107576, negative
114.0, 181.0, 9.0, 0.0, 0.0, 1.1111107, 0.38518563, 0.88888866, 1.0962963, 19.925926, 15.888889, 18.777779, 25.11111, -12.111111, -3.4444444, 15.555555, 25.11111, 0.36658052, 2.420823, negative
202.0, 140.0, 9.0, 0.0, 0.0, 0.72222215, 0.49065349, 0.44444445, 0.34426528, 1.037037, 0.7777778, 1.8888888, 0.44444445, -0.7777778, 2.5555556, -1.7777778, 1.8888888, 0.8148148, -1.8388771, negative
160.0, 187.0, 9.0, 0.11111111, 0.0, 2.6111119, 1.9369694, 5.1111107, 3.5381508, 49.48148, 44.666668, 60.88889, 42.88889, -14.444445, 34.22222, -19.777779, 60.88889, 0.2973408, -1.9906267, negative
224.0, 242.0, 9.0, 0.0, 0.0, 1.8888888, 0.829629, 2.222222, 3.2740743, 11.740741, 8.666667, 10.777778, 15.777778, -9.222222, -2.8888888, 12.111111, 15.777778, 0.45454717, 2.386597, negative
163.0, 68.0, 9.0, 0.0, 0.0, 1.833334, 2.21111, 1.5555559, 0.96296287, 56.77778, 52.0, 68.22222, 50.11111, -14.333333, 34.333332, -20.0, 68.22222, 0.26505277, -1.9843078, negative
46.0, 235.0, 9.0, 0.0, 0.0, 1.9444445, 1.8407409, 1.7222223, 3.574073, 10.888889, 7.5555553, 9.333334, 15.777778, -10.0, -4.6666665, 14.666667, 15.777778, 0.5203994, 2.3162425, negative
60.0, 181.0, 9.0, 0.11111111, 0.0, 1.6666666, 1.2000005, 2.6666667, 2.0888875, 19.62963, 17.11111, 17.88889, 23.88889, -7.5555553, -5.2222223, 12.777778, 23.88889, 0.28569087, 2.1891353, negative
23.0, 219.0, 9.0, 0.0, 0.0, 1.4999999, 1.0055401, 1.7222223, 0.9289575, 13.37037, 10.888889, 12.0, 17.222223, -7.4444447, -4.111111, 11.555555, 17.222223, 0.37191358, 2.2553325, negative
2.0, 63.0, 9.0, 0.0, 0.0, 1.2222219, 0.5629627, 1.4999999, 0.7000005, 18.074074, 17.222223, 23.666666, 13.333333, -2.5555556, 16.777779, -14.222222, 23.666666, 0.43502074, -1.6838473, positive
179.0, 101.0, 9.0, 0.0, 0.0, 0.44444785, 0.3851871, 0.61110944, 0.32963282, 134.92592, 126.44444, 147.22223, 131.11111, -25.444445, 36.88889, -11.444445, 147.22223, 0.14110672, -2.3287346, negative
71.0, 187.0, 9.0, 0.0, 0.0, 2.0, 1.6329935, 3.555555, 1.8698399, 18.666666, 14.666667, 16.222223, 25.11111, -12.0, -7.3333335, 19.333334, 25.11111, 0.43121487, 2.2543035, negative
166.0, 65.0, 9.0, 0.0, 0.0, 0.7777774, 0.7851876, 0.7222214, 0.3296294, 97.333336, 82.77778, 121.111115, 88.111115, -43.666668, 71.333336, -27.666666, 121.111115, 0.316474, -2.2391438, negative
32.0, 45.0, 9.0, 0.0, 0.0, 2.2777777, 3.1740727, 3.2777777, 1.44074, 21.925926, 20.555555, 28.777779, 16.444445, -4.111111, 20.555555, -16.444445, 28.777779, 0.42816728, -1.7353698, positive
9.0, 236.0, 9.0, 0.0, 0.0, 1.8333335, 3.455556, 3.0555553, 5.5296316, 11.074074, 9.444445, 9.444445, 14.333333, -4.888889, -4.888889, 9.777778, 14.333333, 0.37655354, 2.0832295, negative
42.0, 201.0, 9.0, 0.0, 0.0, 2.1111107, 2.0184336, 4.333332, 4.7234635, 59.333332, 52.555557, 74.0, 51.444443, -20.333334, 44.0, -23.666666, 74.0, 0.3066086, -2.042514, negative
45.0, 89.0, 9.0, 0.0, 0.0, 0.7777777, 0.3407409, 0.77777773, 0.47407398, 2.2962964, 0.11111111, 6.4444447, 0.33333334, -6.5555553, 12.444445, -5.888889, 6.4444447, 0.9861111, -2.1239047, negative
159.0, 40.0, 9.0, 0.0, 0.0, 0.8888893, 0.6206305, 0.555556, 0.17213097, 125.14815, 114.22222, 141.66667, 119.55556, -32.77778, 49.555557, -16.777779, 141.66667, 0.19366461, -2.2948995, negative
42.0, 138.0, 9.0, 0.0, 0.0, 0.4444445, 1.1851856, 0.44444445, 1.1851853, 0.2962963, 0.11111111, 0.6666667, 0.11111111, -0.5555556, 1.1111112, -0.5555556, 0.6666667, 0.09259259, -2.0943952, negative
68.0, 115.0, 9.0, 0.0, 0.0, 3.3333333, 3.1055503, 2.722222, 2.7921848, 26.037037, 18.444445, 39.0, 20.666668, -22.777779, 38.88889, -16.11111, 39.0, 0.5235376, -2.0906491, negative
236.0, 193.0, 9.0, 0.0, 0.0, 2.6666653, 1.6865476, 4.0555553, 3.2756124, 49.11111, 43.333332, 61.22222, 42.77778, -17.333334, 36.333332, -19.0, 61.22222, 0.30314395, -2.0654206, negative
32.0, 113.0, 9.0, 0.0, 0.0, 0.50000006, 0.07777767, 0.27777782, 0.15185188, 6.148148, 7.2222223, 7.7777777, 3.4444444, 3.2222223, 4.888889, -8.111111, 7.888889, 0.56349206, -1.175454, positive
178.0, 25.0, 9.0, 0.0, 0.0, 0.7222214, 0.32773143, 1.5555559, 1.2412641, 44.814816, 39.555557, 55.0, 39.88889, -15.777778, 30.555555, -14.777778, 55.0, 0.2845817, -2.1188104, negative
41.0, 75.0, 9.0, 0.0, 0.11111111, 15.388889, 19.136257, 26.611113, 31.71359, 55.0, 47.444443, 65.44444, 52.11111, -22.666666, 31.333334, -8.666667, 65.44444, 0.29780185, -2.3567543, negative
42.0, 59.0, 9.0, 0.0, 0.0, 1.833333, 3.5000002, 2.0555553, 0.86296284, 21.814816, 20.777779, 28.777779, 15.888889, -3.1111112, 20.88889, -17.777779, 28.777779, 0.44514215, -1.680812, positive
123.0, 94.0, 9.0, 0.0, 0.0, 0.50000066, 0.07777796, 0.8333333, 0.033333335, 21.444445, 16.88889, 30.444445, 17.0, -13.666667, 27.0, -13.333333, 30.444445, 0.4521822, -2.1009657, negative
89.0, 195.0, 9.0, 0.11111111, 0.0, 2.7222226, 1.8668653, 3.1666667, 1.8226969, 61.74074, 55.11111, 76.55556, 53.555557, -19.88889, 44.444443, -24.555555, 76.55556, 0.30023456, -2.020938, negative
189.0, 79.0, 9.0, 0.0, 0.0, 2.7222226, 2.3296294, 1.333334, 0.75555575, 41.407406, 38.0, 49.666668, 36.555557, -10.222222, 24.777779, -14.555555, 49.666668, 0.2655346, -1.9845829, negative
146.0, 125.0, 9.0, 0.11111111, 0.0, 0.99999744, 0.44444707, 2.1666667, 1.9444479, 69.333336, 63.22222, 83.111115, 61.666668, -18.333334, 41.333332, -23.0, 83.111115, 0.2575994, -2.0195448, negative
114.0, 238.0, 9.0, 0.0, 0.0, 1.666667, 1.1352924, 1.4444445, 1.0680548, 13.62963, 11.111111, 10.666667, 19.11111, -7.5555553, -8.888889, 16.444445, 19.11111, 0.46145898, 2.0466826, negative
10.0, 137.0, 9.0, 0.0, 0.0, 0.5555555, 0.07407411, 0.2777778, 0.018518511, 0.9259259, 0.11111111, 2.6666667, 0.0, -2.4444444, 5.2222223, -2.7777777, 2.6666667, 1.0, -2.0561552, negative
226.0, 69.0, 9.0, 0.0, 0.11111111, 19.111113, 991.7184, 20.444445, 1039.5408, 23.814816, 19.222221, 29.333334, 22.88889, -13.777778, 16.555555, -2.7777777, 29.333334, 0.5089938, -2.488979, negative
75.0, 113.0, 9.0, 0.0, 0.11111111, 2.944445, 4.1226563, 6.1666665, 6.2245026, 27.88889, 17.11111, 44.22222, 22.333334, -32.333332, 49.0, -16.666666, 44.22222, 0.62207055, -2.2966495, negative
215.0, 219.0, 9.0, 0.0, 0.0, 2.5555556, 2.2377238, 3.2222223, 2.491467, 13.222222, 10.333334, 10.222222, 19.11111, -8.666667, -9.0, 17.666666, 19.11111, 0.49459508, 2.0861003, negative
148.0, 169.0, 9.0, 0.11111111, 0.0, 1.0555553, 0.7740734, 1.833333, 2.6111097, 19.592592, 15.111111, 18.666668, 25.0, -13.444445, -2.7777777, 16.222221, 25.0, 0.3961213, 2.467752, negative
23.0, 113.0, 9.0, 0.0, 0.0, 0.72222203, 0.9962958, 2.777778, 2.7851818, 14.703704, 17.11111, 16.88889, 10.111111, 7.2222223, 6.5555553, -13.777778, 18.333334, 0.4513593, -0.97570044, positive
174.0, 115.0, 9.0, 0.0, 0.0, 2.444444, 3.407407, 3.6666663, 12.266669, 29.481482, 23.11111, 40.11111, 25.222221, -19.11111, 31.88889, -12.777778, 40.11111, 0.42149335, -2.2186553, negative
165.0, 186.0, 9.0, 0.0, 0.0, 2.5555546, 1.5729187, 2.0, 1.173788, 49.51852, 45.11111, 61.11111, 42.333336, -13.222222, 34.77778, -21.555555, 61.11111, 0.3072572, -1.9408131, negative
54.0, 134.0, 9.0, 0.0, 0.0, 0.22222222, 0.029629637, 0.055555556, 0.01851852, 0.5185185, 0.0, 1.5555556, 0.0, -1.5555556, 3.1111112, -1.5555556, 1.5555556, 1.0, -2.0943952, negative
252.0, 181.0, 9.0, 0.0, 0.0, 0.9999997, 0.6324556, 2.055555, 2.037609, 16.296297, 13.555555, 13.888889, 21.444445, -8.222222, -7.2222223, 15.444445, 21.444445, 0.38555545, 2.141428, negative
27.0, 57.0, 9.0, 0.11111111, 0.0, 0.7222226, 0.32772803, 0.7222226, 0.3896791, 70.37037, 60.0, 90.111115, 61.0, -31.11111, 59.22222, -28.11111, 90.111115, 0.33538663, -2.128801, negative
122.0, 129.0, 9.0, 0.0, 0.0, 2.2777786, 0.86296284, 19.833334, 11.944499, 51.0, 46.88889, 60.666668, 45.444443, -12.333333, 29.0, -16.666666, 60.666668, 0.24809188, -1.9972415, negative
163.0, 131.0, 9.0, 0.0, 0.0, 0.16666669, 0.18257421, 0.27777776, 0.25092423, 1.5555556, 0.8888889, 3.6666667, 0.11111111, -2.0, 6.3333335, -4.3333335, 3.6666667, 0.9722222, -1.871048, negative
176.0, 100.0, 9.0, 0.0, 0.0, 1.9444441, 0.7740748, 1.4444447, 0.6518514, 55.37037, 50.333332, 66.88889, 48.88889, -15.111111, 34.555557, -19.444445, 66.88889, 0.26862052, -2.00619, negative
218.0, 147.0, 9.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, negative
252.0, 27.0, 9.0, 0.0, 0.0, 1.2777761, 0.59629273, 0.99999744, 0.5777743, 136.2963, 130.33334, 145.55556, 133.0, -17.88889, 27.777779, -9.888889, 145.55556, 0.1044701, -2.2641287, negative
114.0, 242.0, 9.0, 0.0, 0.0, 2.7222223, 2.4532676, 4.6666675, 1.9206476, 24.074074, 19.222221, 22.444445, 30.555555, -14.555555, -4.888889, 19.444445, 30.555555, 0.3716949, 2.395778, negative
165.0, 96.0, 9.0, 0.0, 0.0, 2.38889, 1.5740778, 1.722222, 1.2185229, 67.03704, 61.0, 80.22222, 59.88889, -18.11111, 39.555557, -21.444445, 80.22222, 0.25459513, -2.0363362, negative
34.0, 131.0, 9.0, 0.0, 0.0, 0.3333333, 0.17777775, 0.72222215, 0.5518518, 0.8148148, 0.33333334, 1.8888888, 0.22222222, -1.4444444, 3.2222223, -1.7777778, 1.8888888, 0.9259259, -2.0561552, negative
147.0, 111.0, 9.0, 0.0, 0.0, 0.38888893, 0.1518518, 0.4444445, 0.118518546, 5.6666665, 7.0, 7.0, 3.0, 4.0, 4.0, -8.0, 7.3333335, 0.59126985, -1.0414338, positive
78.0, 107.0, 9.0, 0.0, 0.0, 0.8333332, 0.65555614, 1.6111108, 1.92963, 17.185184, 18.333334, 20.666668, 12.555555, 3.4444444, 10.444445, -13.888889, 20.777779, 0.3952535, -1.3124995, positive
79.0, 154.0, 9.0, 0.0, 0.0, 1.1111112, 1.5851849, 0.16666669, 0.07777777, 0.7407407, 0.44444445, 1.5555556, 0.22222222, -0.8888889, 2.4444444, -1.5555556, 1.5555556, 0.2888889, -1.9196393, negative
64.0, 49.0, 9.0, 0.0, 0.0, 0.94444656, 0.2407416, 0.7222252, 0.4185201, 108.888885, 97.111115, 128.88889, 100.666664, -35.333332, 60.0, -24.666666, 128.88889, 0.246491, -2.211659, negative
121.0, 120.0, 9.0, 0.0, 0.0, 0.9444445, 0.250924, 0.72222215, 0.8798147, 3.5185184, 1.1111112, 6.5555553, 2.8888888, -7.2222223, 9.111111, -1.8888888, 6.5555553, 0.8399471, -2.4337952, negative
250.0, 131.0, 9.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, negative
208.0, 34.0, 9.0, 0.0, 0.0, 1.7222224, 1.7309811, 0.4444445, 0.50184834, 14.444445, 10.777778, 21.0, 11.555555, -11.0, 19.666666, -8.666667, 21.0, 0.479958, -2.1623826, negative
