@relation Estimation_of_the_Low_Voltage_Electrical_Line_Length_in_Rural_Towns
@attribute inhabitants integer [1, 320]
@attribute distance real [60.0, 1673.329956]
@attribute length real [80.0, 7675.0]
@data
43.000000, 473.329987, 2000.000000
31.000000, 718.330017, 1948.000000
19.000000, 510.000000, 1895.000000
22.000000, 198.330002, 533.000000
26.000000, 496.670013, 1328.000000
23.000000, 600.000000, 2124.000000
36.000000, 283.329987, 1230.000000
24.000000, 540.000000, 1936.000000
26.000000, 86.669998, 231.000000
51.000000, 631.669983, 1837.000000
65.000000, 596.669983, 2674.000000
28.000000, 936.669983, 2160.000000
29.000000, 653.330017, 2745.000000
10.000000, 458.329987, 744.000000
17.000000, 295.000000, 970.000000
14.000000, 423.329987, 1360.000000
40.000000, 450.000000, 1663.000000
28.000000, 268.329987, 1003.000000
23.000000, 953.330017, 2515.000000
20.000000, 616.669983, 1575.000000
52.000000, 546.669983, 2362.000000
89.000000, 1360.000000, 4845.000000
15.000000, 610.000000, 1736.000000
16.000000, 406.670013, 1679.000000
17.000000, 720.000000, 1417.000000
69.000000, 853.330017, 5009.000000
51.000000, 405.000000, 1956.000000
103.000000, 433.329987, 1840.000000
49.000000, 736.669983, 4486.000000
9.000000, 366.670013, 1113.000000
22.000000, 373.329987, 1322.000000
21.000000, 516.669983, 2478.000000
29.000000, 373.329987, 1682.000000
52.000000, 1123.329956, 2136.000000
20.000000, 346.670013, 1287.000000
32.000000, 305.000000, 1207.000000
13.000000, 733.330017, 864.000000
18.000000, 128.330002, 516.000000
28.000000, 456.670013, 1349.000000
35.000000, 671.669983, 2071.000000
37.000000, 188.330002, 723.000000
11.000000, 180.000000, 481.000000
55.000000, 510.000000, 2291.000000
57.000000, 503.329987, 1565.000000
45.000000, 490.000000, 1979.000000
16.000000, 203.330002, 625.000000
12.000000, 213.330002, 616.000000
8.000000, 500.000000, 1176.000000
6.000000, 136.669998, 160.000000
28.000000, 533.330017, 1724.000000
25.000000, 360.000000, 1087.000000
27.000000, 763.330017, 1799.000000
8.000000, 60.000000, 118.000000
41.000000, 346.670013, 1942.000000
12.000000, 446.670013, 844.000000
41.000000, 613.330017, 3898.000000
5.000000, 186.669998, 389.000000
21.000000, 473.329987, 2139.000000
16.000000, 660.000000, 1368.000000
78.000000, 675.000000, 2594.000000
31.000000, 633.330017, 1422.000000
59.000000, 471.670013, 1336.000000
16.000000, 488.329987, 1538.000000
24.000000, 420.000000, 2082.000000
52.000000, 398.329987, 1284.000000
41.000000, 733.330017, 3085.000000
10.000000, 405.000000, 621.000000
13.000000, 673.330017, 1671.000000
9.000000, 115.000000, 126.000000
58.000000, 365.000000, 2064.000000
25.000000, 506.670013, 1694.000000
11.000000, 495.000000, 828.000000
36.000000, 305.000000, 1147.000000
46.000000, 663.330017, 2206.000000
8.000000, 526.669983, 987.000000
52.000000, 441.670013, 1987.000000
85.000000, 400.000000, 1532.000000
10.000000, 201.669998, 574.000000
84.000000, 716.669983, 3362.000000
34.000000, 240.000000, 773.000000
46.000000, 1115.000000, 1788.000000
19.000000, 280.000000, 469.000000
11.000000, 293.329987, 739.000000
16.000000, 280.000000, 638.000000
26.000000, 376.670013, 1803.000000
92.000000, 793.330017, 1855.000000
19.000000, 138.330002, 466.000000
11.000000, 313.329987, 1141.000000
19.000000, 443.329987, 1011.000000
23.000000, 303.329987, 1003.000000
24.000000, 350.000000, 915.000000
9.000000, 191.669998, 353.000000
41.000000, 500.000000, 2891.000000
39.000000, 181.669998, 673.000000
59.000000, 165.000000, 413.000000
23.000000, 850.000000, 1670.000000
22.000000, 433.329987, 1706.000000
31.000000, 700.000000, 2090.000000
17.000000, 360.000000, 991.000000
17.000000, 176.669998, 498.000000
6.000000, 490.000000, 856.000000
70.000000, 423.329987, 2754.000000
6.000000, 480.000000, 1290.000000
1.000000, 120.000000, 212.000000
3.000000, 95.000000, 123.000000
12.000000, 600.000000, 1898.000000
18.000000, 396.670013, 1174.000000
9.000000, 135.000000, 346.000000
12.000000, 351.670013, 1019.000000
23.000000, 1271.670044, 1946.000000
35.000000, 586.669983, 2629.000000
320.000000, 880.000000, 3090.000000
41.000000, 135.000000, 811.000000
32.000000, 270.000000, 909.000000
40.000000, 361.670013, 1030.000000
20.000000, 313.329987, 826.000000
24.000000, 680.000000, 1680.000000
15.000000, 318.329987, 665.000000
46.000000, 575.000000, 2974.000000
14.000000, 566.669983, 2797.000000
18.000000, 323.329987, 890.000000
37.000000, 466.670013, 1143.000000
147.000000, 1270.000000, 3570.000000
63.000000, 295.000000, 1466.000000
44.000000, 766.669983, 2254.000000
39.000000, 380.000000, 1660.000000
39.000000, 520.000000, 2199.000000
44.000000, 366.670013, 1635.000000
37.000000, 220.000000, 895.000000
26.000000, 590.000000, 2389.000000
27.000000, 550.000000, 1688.000000
14.000000, 976.669983, 2465.000000
18.000000, 593.330017, 2426.000000
18.000000, 330.000000, 822.000000
30.000000, 863.330017, 2684.000000
15.000000, 486.670013, 1325.000000
71.000000, 363.329987, 1726.000000
55.000000, 308.329987, 2055.000000
75.000000, 346.670013, 1531.000000
45.000000, 603.330017, 2225.000000
54.000000, 515.000000, 1471.000000
48.000000, 550.000000, 1500.000000
13.000000, 408.329987, 1210.000000
76.000000, 863.330017, 3411.000000
21.000000, 963.330017, 1588.000000
7.000000, 211.669998, 375.000000
70.000000, 591.669983, 3221.000000
15.000000, 263.329987, 910.000000
46.000000, 460.000000, 1421.000000
46.000000, 1106.670044, 2651.000000
28.000000, 673.330017, 1723.000000
64.000000, 573.330017, 2765.000000
32.000000, 316.670013, 1036.000000
36.000000, 223.330002, 567.000000
12.000000, 420.000000, 827.000000
16.000000, 203.330002, 496.000000
10.000000, 258.329987, 432.000000
57.000000, 211.669998, 817.000000
38.000000, 426.670013, 2608.000000
9.000000, 261.670013, 993.000000
12.000000, 405.000000, 1296.000000
13.000000, 696.669983, 2148.000000
61.000000, 686.669983, 3605.000000
42.000000, 680.000000, 3235.000000
83.000000, 460.000000, 1885.000000
3.000000, 316.670013, 840.000000
