@relation Estimation_of_the_Low_Voltage_Electrical_Line_Length_in_Rural_Towns
@attribute inhabitants integer [1, 320]
@attribute distance real [60.0, 1673.329956]
@attribute length real [80.0, 7675.0]
@data
150.000000, 1050.000000, 7675.000000
15.000000, 426.670013, 1047.000000
18.000000, 376.670013, 1100.000000
10.000000, 648.330017, 1773.000000
26.000000, 405.000000, 1296.000000
18.000000, 460.000000, 1150.000000
62.000000, 1370.000000, 4750.000000
200.000000, 506.670013, 3310.000000
12.000000, 366.670013, 804.000000
125.000000, 706.669983, 4115.000000
15.000000, 205.000000, 374.000000
27.000000, 223.330002, 384.000000
28.000000, 261.670013, 660.000000
28.000000, 513.330017, 2082.000000
26.000000, 603.330017, 2748.000000
27.000000, 613.330017, 3064.000000
19.000000, 340.000000, 1075.000000
141.000000, 966.669983, 6465.000000
35.000000, 1016.669983, 4046.000000
25.000000, 158.330002, 365.000000
15.000000, 336.670013, 1130.000000
27.000000, 751.669983, 4210.000000
86.000000, 873.330017, 2810.000000
55.000000, 420.000000, 1520.000000
56.000000, 320.000000, 1146.000000
59.000000, 633.330017, 1981.000000
15.000000, 476.670013, 1336.000000
30.000000, 790.000000, 2257.000000
52.000000, 673.330017, 2898.000000
4.000000, 126.669998, 392.000000
24.000000, 706.669983, 3117.000000
24.000000, 230.000000, 764.000000
12.000000, 306.670013, 1023.000000
15.000000, 605.000000, 2146.000000
16.000000, 753.330017, 2857.000000
18.000000, 226.669998, 386.000000
15.000000, 713.330017, 1894.000000
9.000000, 520.000000, 1551.000000
36.000000, 776.669983, 2087.000000
47.000000, 426.670013, 1015.000000
29.000000, 156.669998, 675.000000
19.000000, 533.330017, 908.000000
22.000000, 556.669983, 2216.000000
9.000000, 590.000000, 1489.000000
10.000000, 611.669983, 2350.000000
12.000000, 176.669998, 357.000000
78.000000, 813.330017, 4765.000000
21.000000, 640.000000, 1998.000000
16.000000, 596.669983, 1108.000000
11.000000, 356.670013, 1207.000000
13.000000, 763.330017, 2289.000000
30.000000, 386.670013, 1083.000000
2.000000, 105.000000, 80.000000
91.000000, 996.669983, 2702.000000
7.000000, 463.329987, 862.000000
111.000000, 370.000000, 1025.000000
17.000000, 276.670013, 839.000000
90.000000, 963.330017, 5990.000000
9.000000, 116.669998, 176.000000
150.000000, 573.330017, 2976.000000
12.000000, 323.329987, 1357.000000
41.000000, 633.330017, 1776.000000
35.000000, 736.669983, 2686.000000
18.000000, 856.669983, 4437.000000
60.000000, 755.000000, 2305.000000
14.000000, 326.670013, 980.000000
43.000000, 400.000000, 1671.000000
16.000000, 608.330017, 1641.000000
7.000000, 356.670013, 567.000000
21.000000, 113.330002, 271.000000
45.000000, 350.000000, 1607.000000
142.000000, 281.670013, 1971.000000
6.000000, 85.000000, 132.000000
59.000000, 783.330017, 2891.000000
67.000000, 501.670013, 1953.000000
34.000000, 508.329987, 1835.000000
34.000000, 280.000000, 733.000000
52.000000, 563.330017, 2123.000000
46.000000, 460.000000, 1534.000000
45.000000, 451.670013, 1345.000000
55.000000, 830.000000, 4268.000000
13.000000, 233.330002, 517.000000
42.000000, 756.669983, 2134.000000
29.000000, 890.000000, 5401.000000
90.000000, 341.670013, 1623.000000
26.000000, 481.670013, 1044.000000
27.000000, 353.329987, 1110.000000
19.000000, 623.330017, 1663.000000
37.000000, 860.000000, 2470.000000
19.000000, 316.670013, 1042.000000
24.000000, 280.000000, 666.000000
15.000000, 278.329987, 623.000000
12.000000, 536.669983, 1064.000000
39.000000, 416.670013, 1460.000000
18.000000, 716.669983, 2274.000000
27.000000, 198.330002, 468.000000
11.000000, 316.670013, 642.000000
33.000000, 710.000000, 1391.000000
13.000000, 490.000000, 1478.000000
67.000000, 1050.000000, 4070.000000
59.000000, 796.669983, 4610.000000
31.000000, 546.669983, 1764.000000
1.000000, 80.000000, 80.000000
15.000000, 563.330017, 2010.000000
89.000000, 1013.330017, 2800.000000
39.000000, 396.670013, 1720.000000
44.000000, 563.330017, 2346.000000
13.000000, 423.329987, 706.000000
22.000000, 271.670013, 1046.000000
66.000000, 846.669983, 3327.000000
57.000000, 405.000000, 1241.000000
20.000000, 370.000000, 1144.000000
77.000000, 560.000000, 1880.000000
19.000000, 323.329987, 657.000000
25.000000, 433.329987, 1500.000000
86.000000, 455.000000, 2260.000000
18.000000, 713.330017, 2253.000000
92.000000, 458.329987, 1733.000000
6.000000, 300.000000, 668.000000
29.000000, 180.000000, 621.000000
26.000000, 393.329987, 1676.000000
26.000000, 245.000000, 742.000000
45.000000, 563.330017, 2097.000000
44.000000, 456.670013, 1834.000000
79.000000, 576.669983, 2702.000000
19.000000, 436.670013, 670.000000
14.000000, 415.000000, 1141.000000
17.000000, 295.000000, 823.000000
19.000000, 173.330002, 484.000000
23.000000, 576.669983, 1753.000000
36.000000, 718.330017, 2603.000000
50.000000, 400.000000, 1388.000000
57.000000, 666.669983, 2553.000000
39.000000, 380.000000, 2300.000000
28.000000, 448.329987, 1599.000000
24.000000, 395.000000, 505.000000
14.000000, 298.329987, 1264.000000
19.000000, 723.330017, 3157.000000
18.000000, 736.669983, 1130.000000
47.000000, 480.000000, 1698.000000
92.000000, 248.330002, 1412.000000
32.000000, 383.329987, 1104.000000
77.000000, 1006.669983, 5932.000000
51.000000, 1018.330017, 3977.000000
41.000000, 893.330017, 4595.000000
58.000000, 553.330017, 2771.000000
20.000000, 370.000000, 921.000000
50.000000, 476.670013, 2039.000000
3.000000, 210.000000, 353.000000
40.000000, 290.000000, 1058.000000
76.000000, 230.000000, 1140.000000
27.000000, 460.000000, 1723.000000
23.000000, 683.330017, 1873.000000
79.000000, 430.000000, 2521.000000
30.000000, 300.000000, 764.000000
8.000000, 291.670013, 475.000000
3.000000, 60.000000, 96.000000
31.000000, 373.329987, 1196.000000
16.000000, 223.330002, 498.000000
33.000000, 165.000000, 482.000000
