@relation ele1
@attribute inhabitants integer [1, 320]
@attribute distance real [60.0, 1673.329956]
@attribute length real [80.0, 7675.0]
@inputs inhabitants, distance
@outputs length
@data
92, 793.330017, 1855.0
40, 673.330017, 2145.0
44, 456.670013, 1834.0
10, 258.329987, 432.0
34, 280.0, 733.0
3, 95.0, 123.0
18, 226.669998, 386.0
31, 546.669983, 1764.0
30, 386.670013, 1083.0
28, 513.330017, 2082.0
68, 240.0, 643.0
67, 501.670013, 1953.0
27, 288.329987, 1229.0
13, 733.330017, 864.0
44, 366.670013, 1635.0
16, 373.329987, 1000.0
8, 500.0, 1176.0
12, 600.0, 1898.0
15, 263.329987, 910.0
29, 340.0, 755.0
27, 480.0, 1491.0
22, 433.329987, 1706.0
11, 453.329987, 897.0
5, 368.329987, 656.0
45, 563.330017, 2097.0
77, 1006.669983, 5932.0
15, 476.670013, 1336.0
26, 376.670013, 1803.0
17, 360.0, 991.0
14, 298.329987, 1264.0
45, 490.0, 1979.0
15, 278.329987, 623.0
130, 668.330017, 5589.0
185, 943.330017, 6539.0
31, 415.0, 1354.0
24, 783.330017, 2239.0
150, 573.330017, 2976.0
9, 116.669998, 176.0
45, 350.0, 1607.0
37, 188.330002, 723.0
65, 336.670013, 1601.0
15, 501.670013, 1818.0
47, 480.0, 1698.0
23, 966.669983, 2809.0
34, 343.329987, 1224.0
16, 608.330017, 1641.0
26, 716.669983, 2435.0
24, 706.669983, 3117.0
66, 846.669983, 3327.0
21, 363.329987, 1691.0
27, 198.330002, 468.0
27, 353.329987, 1110.0
52, 423.329987, 1370.0
52, 563.330017, 2123.0
24, 533.330017, 2437.0
64, 573.330017, 2765.0
39, 293.329987, 774.0
26, 586.669983, 2959.0
23, 576.669983, 1753.0
36, 283.329987, 1230.0
17, 376.670013, 952.0
59, 783.330017, 2891.0
57, 503.329987, 1565.0
11, 633.330017, 1349.0
35, 246.669998, 1010.0
92, 248.330002, 1412.0
76, 230.0, 1140.0
48, 550.0, 1500.0
17, 176.669998, 498.0
42, 350.0, 1295.0
18, 376.670013, 1100.0
12, 420.0, 827.0
39, 181.669998, 673.0
50, 188.330002, 605.0
13, 233.330002, 517.0
23, 850.0, 1670.0
37, 220.0, 895.0
43, 363.329987, 1181.0
59, 165.0, 413.0
21, 113.330002, 271.0
32, 383.329987, 1104.0
58, 301.670013, 692.0
26, 496.670013, 1328.0
43, 193.330002, 445.0
11, 180.0, 481.0
44, 766.669983, 2254.0
4, 336.670013, 643.0
47, 158.330002, 592.0
7, 356.670013, 567.0
26, 245.0, 742.0
26, 481.670013, 1044.0
50, 400.0, 1388.0
26, 405.0, 1296.0
14, 976.669983, 2465.0
9, 520.0, 1551.0
10, 380.0, 1261.0
12, 446.670013, 844.0
16, 660.0, 1368.0
31, 373.329987, 1196.0
28, 533.330017, 1724.0
10, 648.330017, 1773.0
25, 551.669983, 1895.0
46, 460.0, 1421.0
6, 556.669983, 1364.0
41, 633.330017, 1776.0
9, 191.669998, 353.0
13, 298.329987, 500.0
39, 238.330002, 554.0
47, 426.670013, 1015.0
16, 753.330017, 2857.0
25, 253.330002, 835.0
28, 261.670013, 660.0
54, 515.0, 1471.0
11, 495.0, 828.0
59, 633.330017, 1981.0
9, 261.670013, 993.0
9, 115.0, 126.0
24, 395.0, 505.0
15, 426.670013, 1047.0
13, 490.0, 1478.0
30, 863.330017, 2684.0
22, 271.670013, 1046.0
70, 250.0, 1285.0
75, 410.0, 1528.0
29, 890.0, 5401.0
41, 893.330017, 4595.0
27, 923.330017, 4820.0
29, 1200.0, 3985.0
9, 590.0, 1489.0
21, 516.669983, 2478.0
15, 713.330017, 1894.0
25, 756.669983, 2972.0
56, 816.669983, 4879.0
41, 613.330017, 3898.0
12, 366.670013, 804.0
36, 718.330017, 2603.0
27, 751.669983, 4210.0
48, 728.330017, 5384.0
18, 636.669983, 1972.0
10, 611.669983, 2350.0
92, 458.329987, 1733.0
58, 365.0, 2064.0
97, 225.0, 1509.0
31, 633.330017, 1422.0
18, 716.669983, 1430.0
35, 330.0, 1084.0
37, 860.0, 2470.0
19, 280.0, 469.0
36, 223.330002, 567.0
12, 536.669983, 1064.0
18, 396.670013, 1174.0
16, 556.669983, 1590.0
27, 550.0, 1688.0
51, 405.0, 1956.0
17, 276.670013, 839.0
63, 295.0, 1466.0
17, 720.0, 1417.0
4, 646.669983, 948.0
111, 370.0, 1025.0
16, 126.669998, 534.0
36, 305.0, 1147.0
14, 893.330017, 2765.0
7, 211.669998, 375.0
45, 451.670013, 1345.0
80, 1166.670044, 3430.0
63, 645.0, 2930.0
37, 923.330017, 3200.0
51, 975.0, 3210.0
40, 876.669983, 3215.0
150, 1050.0, 7675.0
61, 686.669983, 3605.0
83, 758.330017, 2120.0
86, 873.330017, 2810.0
77, 560.0, 1880.0
320, 880.0, 3090.0
36, 945.0, 2160.0
55, 420.0, 1520.0
22, 556.669983, 2216.0
89, 1360.0, 4845.0
90, 963.330017, 5990.0
39, 533.330017, 2560.0
38, 426.670013, 2608.0
28, 936.669983, 2160.0
17, 295.0, 970.0
78, 675.0, 2594.0
46, 390.0, 1176.0
20, 313.329987, 826.0
59, 796.669983, 4610.0
55, 343.329987, 1396.0
69, 853.330017, 5009.0
20, 463.329987, 1360.0
30, 300.0, 764.0
52, 1123.329956, 2136.0
16, 606.669983, 1936.0
47, 983.330017, 4016.0
27, 613.330017, 3064.0
15, 650.0, 1982.0
71, 363.329987, 1726.0
77, 490.0, 2684.0
43, 473.329987, 2000.0
69, 466.670013, 3096.0
25, 506.670013, 1694.0
7, 546.669983, 1370.0
41, 346.670013, 1942.0
34, 508.329987, 1835.0
62, 1370.0, 4750.0
19, 436.670013, 670.0
7, 463.329987, 862.0
18, 736.669983, 1130.0
31, 700.0, 2090.0
18, 323.329987, 890.0
16, 203.330002, 625.0
14, 216.669998, 710.0
6, 136.669998, 160.0
83, 460.0, 1885.0
55, 308.329987, 2055.0
12, 323.329987, 1357.0
24, 466.670013, 1739.0
19, 533.330017, 908.0
22, 198.330002, 533.0
55, 510.0, 2291.0
58, 553.330017, 2771.0
8, 330.0, 513.0
24, 540.0, 1936.0
27, 223.330002, 384.0
29, 386.670013, 1277.0
16, 223.330002, 498.0
11, 356.670013, 1207.0
76, 863.330017, 3411.0
79, 430.0, 2521.0
16, 603.330017, 1605.0
14, 326.670013, 980.0
44, 143.330002, 570.0
20, 370.0, 1144.0
5, 160.0, 404.0
25, 346.670013, 1276.0
35, 736.669983, 2686.0
85, 400.0, 1532.0
30, 790.0, 2257.0
23, 600.0, 2124.0
25, 313.329987, 1051.0
26, 423.329987, 1362.0
16, 203.330002, 496.0
51, 631.669983, 1837.0
29, 461.670013, 2142.0
8, 60.0, 118.0
46, 460.0, 1534.0
13, 408.329987, 1210.0
103, 433.329987, 1840.0
29, 156.669998, 675.0
17, 295.0, 823.0
39, 290.0, 542.0
57, 405.0, 1241.0
65, 596.669983, 2674.0
40, 450.0, 1663.0
79, 576.669983, 2702.0
30, 446.670013, 1868.0
17, 420.0, 622.0
20, 836.669983, 1535.0
19, 323.329987, 1124.0
9, 171.669998, 390.0
12, 351.670013, 1019.0
59, 471.670013, 1336.0
18, 330.0, 822.0
15, 205.0, 374.0
42, 756.669983, 2134.0
52, 673.330017, 2898.0
8, 346.670013, 1187.0
19, 173.330002, 484.0
9, 516.669983, 1559.0
46, 1106.670044, 2651.0
35, 1016.669983, 4046.0
49, 736.669983, 4486.0
54, 681.669983, 3731.0
21, 640.0, 1998.0
21, 473.329987, 2139.0
15, 806.669983, 2610.0
34, 1095.0, 4673.0
20, 346.670013, 1287.0
23, 953.330017, 2515.0
28, 268.329987, 1003.0
86, 455.0, 2260.0
16, 333.329987, 686.0
9, 476.670013, 2452.0
12, 213.330002, 616.0
25, 368.329987, 942.0
25, 195.0, 528.0
39, 416.670013, 1460.0
27, 460.0, 1723.0
37, 466.670013, 1143.0
126, 690.0, 1987.0
36, 915.0, 1571.0
21, 466.670013, 1002.0
30, 380.0, 1206.0
141, 966.669983, 6465.0
63, 830.0, 3330.0
55, 1006.669983, 4880.0
200, 506.670013, 3310.0
60, 755.0, 2305.0
74, 613.330017, 1675.0
22, 433.329987, 1704.0
108, 611.669983, 2764.0
19, 363.329987, 1190.0
10, 473.329987, 844.0
45, 453.329987, 1698.0
55, 830.0, 4268.0
46, 663.330017, 2206.0
39, 500.0, 1232.0
13, 763.330017, 2289.0
70, 423.329987, 2754.0
18, 593.330017, 2426.0
36, 573.330017, 2275.0
23, 473.329987, 814.0
22, 923.330017, 1780.0
12, 306.670013, 1023.0
