@relation Estimation_of_the_Low_Voltage_Electrical_Line_Length_in_Rural_Towns
@attribute inhabitants integer [1, 320]
@attribute distance real [60.0, 1673.329956]
@attribute length real [80.0, 7675.0]
@data
23.000000, 493.329987, 1404.000000
16.000000, 596.669983, 1108.000000
47.000000, 480.000000, 1698.000000
45.000000, 453.329987, 1698.000000
18.000000, 396.670013, 1174.000000
21.000000, 473.329987, 2139.000000
111.000000, 370.000000, 1025.000000
16.000000, 488.329987, 1538.000000
21.000000, 506.670013, 1730.000000
32.000000, 305.000000, 1207.000000
6.000000, 556.669983, 1364.000000
51.000000, 405.000000, 1956.000000
22.000000, 556.669983, 2216.000000
92.000000, 793.330017, 1855.000000
22.000000, 923.330017, 1780.000000
52.000000, 1123.329956, 2136.000000
26.000000, 365.000000, 1441.000000
26.000000, 590.000000, 2389.000000
59.000000, 796.669983, 4610.000000
31.000000, 718.330017, 1948.000000
3.000000, 316.670013, 840.000000
83.000000, 460.000000, 1885.000000
48.000000, 550.000000, 1500.000000
86.000000, 873.330017, 2810.000000
23.000000, 1271.670044, 1946.000000
28.000000, 261.670013, 660.000000
40.000000, 450.000000, 1663.000000
26.000000, 423.329987, 1362.000000
58.000000, 365.000000, 2064.000000
200.000000, 506.670013, 3310.000000
51.000000, 631.669983, 1837.000000
11.000000, 313.329987, 1141.000000
4.000000, 210.000000, 456.000000
10.000000, 266.670013, 860.000000
66.000000, 846.669983, 3327.000000
54.000000, 681.669983, 3731.000000
89.000000, 1360.000000, 4845.000000
8.000000, 526.669983, 987.000000
44.000000, 390.000000, 1167.000000
42.000000, 680.000000, 3235.000000
8.000000, 456.670013, 903.000000
11.000000, 180.000000, 481.000000
39.000000, 520.000000, 2199.000000
20.000000, 313.329987, 826.000000
9.000000, 590.000000, 1489.000000
25.000000, 158.330002, 365.000000
33.000000, 710.000000, 1391.000000
12.000000, 446.670013, 844.000000
14.000000, 415.000000, 1141.000000
9.000000, 116.669998, 176.000000
9.000000, 261.670013, 993.000000
200.000000, 596.669983, 3302.000000
28.000000, 448.329987, 1599.000000
9.000000, 516.669983, 1559.000000
31.000000, 373.329987, 1196.000000
23.000000, 395.000000, 1614.000000
6.000000, 490.000000, 856.000000
64.000000, 573.330017, 2765.000000
16.000000, 606.669983, 1936.000000
18.000000, 856.669983, 4437.000000
15.000000, 553.330017, 1617.000000
34.000000, 280.000000, 733.000000
24.000000, 783.330017, 2239.000000
14.000000, 976.669983, 2465.000000
69.000000, 853.330017, 5009.000000
37.000000, 188.330002, 723.000000
30.000000, 571.669983, 2110.000000
44.000000, 766.669983, 2254.000000
17.000000, 360.000000, 991.000000
42.000000, 573.330017, 2522.000000
19.000000, 443.329987, 1011.000000
25.000000, 506.670013, 1694.000000
43.000000, 400.000000, 1671.000000
89.000000, 1013.330017, 2800.000000
16.000000, 608.330017, 1641.000000
32.000000, 270.000000, 909.000000
20.000000, 463.329987, 1360.000000
79.000000, 576.669983, 2702.000000
78.000000, 813.330017, 4765.000000
41.000000, 135.000000, 811.000000
27.000000, 923.330017, 4820.000000
45.000000, 350.000000, 1607.000000
19.000000, 623.330017, 1663.000000
28.000000, 456.670013, 1349.000000
16.000000, 203.330002, 625.000000
36.000000, 283.329987, 1230.000000
22.000000, 373.329987, 1322.000000
55.000000, 343.329987, 1396.000000
27.000000, 613.330017, 3064.000000
65.000000, 336.670013, 1601.000000
56.000000, 320.000000, 1146.000000
19.000000, 775.000000, 2737.000000
26.000000, 716.669983, 2435.000000
19.000000, 323.329987, 1124.000000
26.000000, 393.329987, 1676.000000
58.000000, 553.330017, 2771.000000
18.000000, 713.330017, 2253.000000
27.000000, 480.000000, 1491.000000
15.000000, 278.329987, 623.000000
2.000000, 380.000000, 737.000000
10.000000, 458.329987, 744.000000
15.000000, 486.670013, 1325.000000
24.000000, 540.000000, 1936.000000
24.000000, 395.000000, 505.000000
75.000000, 410.000000, 1528.000000
23.000000, 303.329987, 1003.000000
62.000000, 1370.000000, 4750.000000
90.000000, 341.670013, 1623.000000
9.000000, 476.670013, 2452.000000
16.000000, 583.330017, 1660.000000
150.000000, 1050.000000, 7675.000000
17.000000, 176.669998, 498.000000
22.000000, 620.000000, 1535.000000
130.000000, 668.330017, 5589.000000
12.000000, 176.669998, 357.000000
40.000000, 361.670013, 1030.000000
15.000000, 650.000000, 1982.000000
46.000000, 1115.000000, 1788.000000
41.000000, 633.330017, 1776.000000
39.000000, 290.000000, 542.000000
21.000000, 640.000000, 1998.000000
35.000000, 246.669998, 1010.000000
15.000000, 563.330017, 2010.000000
86.000000, 455.000000, 2260.000000
17.000000, 720.000000, 1417.000000
21.000000, 516.669983, 2478.000000
30.000000, 790.000000, 2257.000000
25.000000, 443.329987, 2178.000000
6.000000, 85.000000, 132.000000
34.000000, 1095.000000, 4673.000000
76.000000, 863.330017, 3411.000000
23.000000, 576.669983, 1753.000000
28.000000, 673.330017, 1723.000000
16.000000, 223.330002, 498.000000
46.000000, 390.000000, 1176.000000
15.000000, 263.329987, 910.000000
18.000000, 593.330017, 2426.000000
8.000000, 500.000000, 1176.000000
9.000000, 171.669998, 390.000000
15.000000, 605.000000, 2146.000000
65.000000, 596.669983, 2674.000000
11.000000, 356.670013, 1207.000000
30.000000, 386.670013, 1083.000000
54.000000, 515.000000, 1471.000000
