@relation ele1
@attribute inhabitants integer [1, 320]
@attribute distance real [60.0, 1673.329956]
@attribute length real [80.0, 7675.0]
@inputs inhabitants, distance
@outputs length
@data
67, 826.669983, 3380.0
34, 508.329987, 1835.0
62, 1370.0, 4750.0
10, 266.670013, 860.0
19, 436.670013, 670.0
7, 463.329987, 862.0
18, 736.669983, 1130.0
31, 700.0, 2090.0
18, 323.329987, 890.0
16, 203.330002, 625.0
14, 216.669998, 710.0
6, 136.669998, 160.0
83, 460.0, 1885.0
55, 308.329987, 2055.0
12, 323.329987, 1357.0
24, 466.670013, 1739.0
19, 533.330017, 908.0
22, 198.330002, 533.0
55, 510.0, 2291.0
58, 553.330017, 2771.0
8, 330.0, 513.0
24, 540.0, 1936.0
27, 223.330002, 384.0
29, 386.670013, 1277.0
16, 223.330002, 498.0
11, 356.670013, 1207.0
76, 863.330017, 3411.0
79, 430.0, 2521.0
16, 603.330017, 1605.0
14, 326.670013, 980.0
44, 143.330002, 570.0
20, 370.0, 1144.0
5, 160.0, 404.0
25, 346.670013, 1276.0
35, 736.669983, 2686.0
85, 400.0, 1532.0
30, 790.0, 2257.0
23, 600.0, 2124.0
25, 313.329987, 1051.0
26, 423.329987, 1362.0
16, 203.330002, 496.0
51, 631.669983, 1837.0
29, 461.670013, 2142.0
8, 60.0, 118.0
46, 460.0, 1534.0
13, 408.329987, 1210.0
103, 433.329987, 1840.0
29, 156.669998, 675.0
17, 295.0, 823.0
39, 290.0, 542.0
57, 405.0, 1241.0
65, 596.669983, 2674.0
40, 450.0, 1663.0
79, 576.669983, 2702.0
30, 446.670013, 1868.0
17, 420.0, 622.0
20, 836.669983, 1535.0
19, 323.329987, 1124.0
9, 171.669998, 390.0
12, 351.670013, 1019.0
59, 471.670013, 1336.0
18, 330.0, 822.0
15, 205.0, 374.0
42, 756.669983, 2134.0
52, 673.330017, 2898.0
8, 346.670013, 1187.0
19, 173.330002, 484.0
9, 516.669983, 1559.0
46, 1106.670044, 2651.0
35, 1016.669983, 4046.0
49, 736.669983, 4486.0
54, 681.669983, 3731.0
21, 640.0, 1998.0
21, 473.329987, 2139.0
15, 806.669983, 2610.0
34, 1095.0, 4673.0
20, 346.670013, 1287.0
23, 953.330017, 2515.0
28, 268.329987, 1003.0
86, 455.0, 2260.0
16, 333.329987, 686.0
9, 476.670013, 2452.0
12, 213.330002, 616.0
25, 368.329987, 942.0
25, 195.0, 528.0
39, 416.670013, 1460.0
27, 460.0, 1723.0
37, 466.670013, 1143.0
126, 690.0, 1987.0
36, 915.0, 1571.0
21, 466.670013, 1002.0
30, 380.0, 1206.0
141, 966.669983, 6465.0
63, 830.0, 3330.0
55, 1006.669983, 4880.0
200, 506.670013, 3310.0
60, 755.0, 2305.0
74, 613.330017, 1675.0
22, 433.329987, 1704.0
108, 611.669983, 2764.0
19, 363.329987, 1190.0
10, 473.329987, 844.0
45, 453.329987, 1698.0
55, 830.0, 4268.0
46, 663.330017, 2206.0
39, 500.0, 1232.0
13, 763.330017, 2289.0
70, 423.329987, 2754.0
18, 593.330017, 2426.0
36, 573.330017, 2275.0
23, 473.329987, 814.0
22, 923.330017, 1780.0
12, 306.670013, 1023.0
