@relation Estimation_of_the_Low_Voltage_Electrical_Line_Length_in_Rural_Towns
@attribute inhabitants integer [1, 320]
@attribute distance real [60.0, 1673.329956]
@attribute length real [80.0, 7675.0]
@data
3.000000, 210.000000, 353.000000
23.000000, 473.329987, 814.000000
76.000000, 230.000000, 1140.000000
25.000000, 520.000000, 1789.000000
64.000000, 573.330017, 2765.000000
26.000000, 496.670013, 1328.000000
46.000000, 323.329987, 1032.000000
31.000000, 373.329987, 1196.000000
42.000000, 573.330017, 2522.000000
50.000000, 476.670013, 2039.000000
42.000000, 350.000000, 1295.000000
9.000000, 486.670013, 1092.000000
29.000000, 373.329987, 1682.000000
16.000000, 333.329987, 686.000000
26.000000, 86.669998, 231.000000
12.000000, 323.329987, 1357.000000
51.000000, 975.000000, 3210.000000
69.000000, 466.670013, 3096.000000
59.000000, 783.330017, 2891.000000
45.000000, 451.670013, 1345.000000
77.000000, 560.000000, 1880.000000
1.000000, 120.000000, 212.000000
12.000000, 306.670013, 1023.000000
13.000000, 763.330017, 2289.000000
21.000000, 516.669983, 2478.000000
17.000000, 420.000000, 622.000000
30.000000, 300.000000, 764.000000
55.000000, 420.000000, 1520.000000
68.000000, 240.000000, 643.000000
15.000000, 713.330017, 1894.000000
69.000000, 853.330017, 5009.000000
19.000000, 138.330002, 466.000000
41.000000, 346.670013, 1942.000000
16.000000, 223.330002, 498.000000
52.000000, 1123.329956, 2136.000000
15.000000, 205.000000, 374.000000
25.000000, 346.670013, 1276.000000
58.000000, 553.330017, 2771.000000
10.000000, 405.000000, 621.000000
23.000000, 303.329987, 1003.000000
22.000000, 923.330017, 1780.000000
28.000000, 533.330017, 1724.000000
9.000000, 171.669998, 390.000000
24.000000, 706.669983, 3117.000000
16.000000, 556.669983, 1590.000000
54.000000, 913.330017, 3433.000000
19.000000, 280.000000, 469.000000
41.000000, 926.669983, 3552.000000
97.000000, 225.000000, 1509.000000
15.000000, 650.000000, 1982.000000
11.000000, 180.000000, 481.000000
147.000000, 1270.000000, 3570.000000
34.000000, 280.000000, 733.000000
79.000000, 416.670013, 2557.000000
70.000000, 423.329987, 2754.000000
7.000000, 340.000000, 1284.000000
12.000000, 176.669998, 357.000000
8.000000, 330.000000, 513.000000
10.000000, 648.330017, 1773.000000
70.000000, 591.669983, 3221.000000
39.000000, 326.670013, 1161.000000
3.000000, 60.000000, 96.000000
55.000000, 1006.669983, 4880.000000
141.000000, 966.669983, 6465.000000
111.000000, 370.000000, 1025.000000
16.000000, 606.669983, 1936.000000
75.000000, 410.000000, 1528.000000
57.000000, 666.669983, 2553.000000
13.000000, 733.330017, 864.000000
9.000000, 366.670013, 1113.000000
17.000000, 360.000000, 991.000000
36.000000, 305.000000, 1147.000000
19.000000, 363.329987, 1190.000000
39.000000, 293.329987, 774.000000
15.000000, 263.329987, 910.000000
52.000000, 563.330017, 2123.000000
35.000000, 246.669998, 1010.000000
1.000000, 150.000000, 150.000000
26.000000, 245.000000, 742.000000
35.000000, 396.670013, 1168.000000
91.000000, 996.669983, 2702.000000
86.000000, 873.330017, 2810.000000
51.000000, 1018.330017, 3977.000000
12.000000, 165.000000, 356.000000
39.000000, 500.000000, 1232.000000
32.000000, 305.000000, 1207.000000
130.000000, 668.330017, 5589.000000
25.000000, 158.330002, 365.000000
16.000000, 1673.329956, 3729.000000
41.000000, 893.330017, 4595.000000
31.000000, 415.000000, 1354.000000
18.000000, 716.669983, 1430.000000
20.000000, 900.000000, 2628.000000
20.000000, 616.669983, 1575.000000
25.000000, 756.669983, 2972.000000
49.000000, 736.669983, 4486.000000
16.000000, 373.329987, 1000.000000
11.000000, 495.000000, 828.000000
18.000000, 460.000000, 1150.000000
11.000000, 316.670013, 642.000000
26.000000, 603.330017, 2748.000000
44.000000, 456.670013, 1834.000000
27.000000, 460.000000, 1723.000000
19.000000, 323.329987, 1124.000000
41.000000, 135.000000, 811.000000
11.000000, 213.330002, 657.000000
30.000000, 446.670013, 1868.000000
46.000000, 663.330017, 2206.000000
44.000000, 390.000000, 1167.000000
18.000000, 226.669998, 386.000000
16.000000, 280.000000, 638.000000
51.000000, 631.669983, 1837.000000
65.000000, 596.669983, 2674.000000
18.000000, 128.330002, 516.000000
36.000000, 945.000000, 2160.000000
25.000000, 443.329987, 2178.000000
30.000000, 863.330017, 2684.000000
30.000000, 1180.000000, 4712.000000
35.000000, 586.669983, 2629.000000
39.000000, 380.000000, 1660.000000
27.000000, 288.329987, 1229.000000
20.000000, 463.329987, 1360.000000
15.000000, 563.330017, 2010.000000
320.000000, 880.000000, 3090.000000
41.000000, 633.330017, 1776.000000
26.000000, 365.000000, 1441.000000
57.000000, 580.000000, 3357.000000
21.000000, 640.000000, 1998.000000
19.000000, 623.330017, 1663.000000
12.000000, 213.330002, 616.000000
37.000000, 860.000000, 2470.000000
15.000000, 486.670013, 1325.000000
46.000000, 1106.670044, 2651.000000
43.000000, 473.329987, 2000.000000
41.000000, 500.000000, 2891.000000
5.000000, 186.669998, 389.000000
67.000000, 1050.000000, 4070.000000
200.000000, 596.669983, 3302.000000
24.000000, 540.000000, 1936.000000
10.000000, 380.000000, 1261.000000
15.000000, 806.669983, 2610.000000
31.000000, 546.669983, 1764.000000
89.000000, 1360.000000, 4845.000000
10.000000, 266.670013, 860.000000
18.000000, 396.670013, 1174.000000
84.000000, 716.669983, 3362.000000
12.000000, 536.669983, 1064.000000
55.000000, 308.329987, 2055.000000
