@relation Estimation_of_the_Low_Voltage_Electrical_Line_Length_in_Rural_Towns
@attribute inhabitants integer [1, 320]
@attribute distance real [60.0, 1673.329956]
@attribute length real [80.0, 7675.0]
@data
11.000000, 356.670013, 1207.000000
6.000000, 490.000000, 856.000000
24.000000, 533.330017, 2437.000000
29.000000, 136.669998, 421.000000
111.000000, 370.000000, 1025.000000
59.000000, 633.330017, 1981.000000
84.000000, 716.669983, 3362.000000
43.000000, 400.000000, 1671.000000
27.000000, 613.330017, 3064.000000
25.000000, 756.669983, 2972.000000
29.000000, 653.330017, 2745.000000
8.000000, 330.000000, 513.000000
15.000000, 605.000000, 2146.000000
17.000000, 376.670013, 952.000000
45.000000, 451.670013, 1345.000000
16.000000, 608.330017, 1641.000000
27.000000, 460.000000, 1723.000000
90.000000, 341.670013, 1623.000000
28.000000, 533.330017, 1724.000000
23.000000, 473.329987, 814.000000
23.000000, 395.000000, 1614.000000
21.000000, 473.329987, 2139.000000
43.000000, 473.329987, 2000.000000
14.000000, 976.669983, 2465.000000
29.000000, 461.670013, 2142.000000
26.000000, 603.330017, 2748.000000
89.000000, 1360.000000, 4845.000000
39.000000, 380.000000, 2300.000000
15.000000, 501.670013, 1818.000000
32.000000, 316.670013, 1036.000000
16.000000, 583.330017, 1660.000000
33.000000, 710.000000, 1391.000000
45.000000, 603.330017, 2225.000000
1.000000, 150.000000, 150.000000
15.000000, 336.670013, 1130.000000
45.000000, 453.329987, 1698.000000
26.000000, 405.000000, 1296.000000
83.000000, 460.000000, 1885.000000
12.000000, 165.000000, 356.000000
19.000000, 340.000000, 1075.000000
18.000000, 716.669983, 2274.000000
79.000000, 430.000000, 2521.000000
27.000000, 533.330017, 1192.000000
40.000000, 361.670013, 1030.000000
14.000000, 298.329987, 1264.000000
16.000000, 738.330017, 1805.000000
5.000000, 160.000000, 404.000000
30.000000, 571.669983, 2110.000000
4.000000, 126.669998, 392.000000
200.000000, 596.669983, 3302.000000
