@relation dee
@attribute Hydroelectric real[27881.8,206035.0]
@attribute Nuclear real[114760.0,187105.0]
@attribute Coal real[33537.0,234833.0]
@attribute Fuel real[0.0,67986.5]
@attribute Gas real[0.0,84452.2]
@attribute Special real[5307.0,16357.0]
@attribute Consume real[0.765853,5.11875]
@inputs Hydroelectric, Nuclear, Coal, Fuel, Gas, Special
@outputs Consume
@data
78399.9, 156931.0, 184324.0, 7987.93, 31348.0, 11997.0, 3.48473
64748.5, 124796.0, 201102.0, 53162.9, 54516.9, 12277.0, 4.40494
53754.5, 136149.0, 194044.0, 16630.5, 49205.4, 11380.0, 3.73669
92355.1, 118043.0, 191787.0, 65886.9, 66510.9, 11166.0, 4.81924
52683.4, 119118.0, 199181.0, 6376.4, 47915.2, 10466.0, 3.51308
86897.3, 150575.0, 211594.0, 43073.2, 59991.9, 10564.0, 3.93299
100556.0, 165154.0, 195589.0, 53110.0, 58724.4, 11282.0, 3.88659
46205.2, 153917.0, 199505.0, 4780.34, 28673.4, 10898.0, 2.9788
65364.7, 169095.0, 206430.0, 21612.3, 65550.0, 10656.0, 3.46614
51991.8, 168856.0, 206186.0, 6836.6, 30595.3, 10402.0, 2.48509
42686.6, 168031.0, 176346.0, 4755.84, 20725.3, 10125.0, 1.88338
67522.6, 165662.0, 209094.0, 53089.4, 68190.7, 11092.0, 4.33662
69498.9, 163094.0, 205157.0, 46158.7, 58382.8, 11544.0, 4.14754
76996.7, 162111.0, 206832.0, 32894.4, 63103.8, 11351.0, 4.49787
56976.5, 165652.0, 206558.0, 46501.8, 59991.7, 11132.0, 4.30393
63067.4, 168602.0, 220343.0, 45839.3, 59585.0, 12808.0, 4.63285
44003.1, 171258.0, 198570.0, 13893.0, 38694.6, 11737.0, 4.08326
65067.3, 149612.0, 202815.0, 37766.1, 56342.6, 12263.0, 4.47261
45975.6, 158850.0, 205797.0, 38343.0, 64153.0, 12318.0, 3.88872
44447.3, 173617.0, 215120.0, 28877.2, 65568.3, 12374.0, 3.8337
42457.3, 173163.0, 212528.0, 27041.8, 61670.4, 12555.0, 3.56624
49483.9, 164612.0, 212220.0, 35623.1, 71319.3, 12257.0, 3.76466
44340.4, 144773.0, 215065.0, 17371.9, 72090.0, 12045.0, 2.35832
42131.6, 119151.0, 223502.0, 4451.5, 57740.4, 14366.0, 3.11447
78067.6, 116713.0, 210747.0, 47577.8, 77916.3, 14248.0, 4.21058
62028.9, 116130.0, 214557.0, 20450.1, 62717.9, 14275.0, 3.84052
57257.5, 118513.0, 217288.0, 50405.0, 78925.1, 14105.0, 4.15444
44469.3, 128978.0, 221285.0, 25178.4, 77888.2, 14540.0, 3.6535
83436.9, 124906.0, 217444.0, 14176.9, 55775.5, 13836.0, 3.62312
61643.8, 124868.0, 206819.0, 1028.61, 37401.5, 14409.0, 3.11875
75205.1, 123541.0, 201792.0, 17931.5, 59511.6, 12030.0, 3.88321
70135.7, 125062.0, 215592.0, 36865.4, 70654.0, 14438.0, 4.13404
41279.8, 148730.0, 203791.0, 8413.76, 43748.8, 13337.0, 2.89231
31144.1, 155091.0, 178877.0, 7236.47, 31401.3, 13885.0, 2.17591
73279.0, 176666.0, 204627.0, 19916.5, 54127.8, 12861.0, 2.96751
74297.0, 183421.0, 151230.0, 8528.64, 6736.05, 12361.0, 2.2336
91157.8, 173332.0, 211993.0, 16468.7, 55807.7, 13184.0, 3.2357
93318.4, 163295.0, 204819.0, 17091.6, 56626.6, 11740.0, 3.05575
106148.0, 152550.0, 200310.0, 17163.3, 59514.9, 12382.0, 2.98392
64345.6, 179695.0, 187628.0, 8404.86, 39688.7, 13625.0, 2.89845
119110.0, 175974.0, 196978.0, 9048.11, 52981.6, 12628.0, 2.75706
157055.0, 161870.0, 160801.0, 16028.6, 35061.9, 13884.0, 1.8952
165630.0, 171092.0, 133303.0, 6093.01, 4121.46, 13782.0, 2.06849
165608.0, 173858.0, 199218.0, 22549.1, 56126.5, 12971.0, 2.90098
156303.0, 174563.0, 158795.0, 8579.52, 27278.0, 14887.0, 2.00228
120149.0, 164574.0, 117496.0, 5215.38, 6711.5, 14318.0, 1.87193
