@relation dee
@attribute Hydroelectric real[27881.8,206035.0]
@attribute Nuclear real[114760.0,187105.0]
@attribute Coal real[33537.0,234833.0]
@attribute Fuel real[0.0,67986.5]
@attribute Gas real[0.0,84452.2]
@attribute Special real[5307.0,16357.0]
@attribute Consume real[0.765853,5.11875]
@inputs Hydroelectric, Nuclear, Coal, Fuel, Gas, Special
@outputs Consume
@data
166952.0, 168409.0, 170413.0, 23254.4, 26678.5, 10218.0, 1.9168
168903.0, 172762.0, 172683.0, 25134.6, 27476.4, 10078.0, 2.19677
175066.0, 172162.0, 173109.0, 21701.9, 29528.9, 9046.0, 2.78725
177566.0, 168075.0, 179508.0, 19331.8, 33001.3, 9780.0, 2.48464
164649.0, 166545.0, 154624.0, 9638.12, 13303.7, 10234.0, 2.17373
149702.0, 175063.0, 138467.0, 5525.03, 11007.9, 10714.0, 1.93015
170380.0, 173539.0, 171161.0, 16252.8, 24674.2, 10888.0, 2.20589
163292.0, 169474.0, 182789.0, 20309.6, 32348.7, 10957.0, 2.56002
155727.0, 172762.0, 185218.0, 17813.6, 34197.5, 10542.0, 2.03545
158758.0, 172485.0, 195032.0, 12306.2, 37469.8, 9791.0, 2.47207
140921.0, 168626.0, 177857.0, 0.0, 18967.2, 10408.0, 1.96765
145837.0, 171697.0, 200216.0, 18384.0, 31216.3, 9993.0, 4.12236
143097.0, 162829.0, 197361.0, 37958.0, 47108.6, 9752.0, 3.89674
134311.0, 163733.0, 201342.0, 36983.3, 53541.4, 10123.0, 3.90895
127643.0, 172389.0, 221011.0, 33218.1, 52620.7, 9850.0, 4.02099
119129.0, 178550.0, 219030.0, 19326.6, 50630.0, 10413.0, 3.32405
94601.2, 172892.0, 197017.0, 6137.55, 22221.5, 10198.0, 2.09604
84919.0, 169511.0, 175126.0, 5989.34, 15004.8, 9495.0, 1.79773
106940.0, 181710.0, 201232.0, 17637.3, 39439.1, 9166.0, 3.81473
112841.0, 174227.0, 190568.0, 21612.8, 41869.0, 9534.0, 3.39448
150122.0, 172673.0, 177446.0, 17518.2, 37597.9, 9551.0, 2.7289
173502.0, 173392.0, 141195.0, 11687.1, 26899.9, 8998.0, 2.15968
176506.0, 162967.0, 128097.0, 6418.12, 18572.7, 8742.0, 1.84853
165339.0, 152126.0, 89567.4, 6305.0, 12133.1, 9589.0, 0.960987
172518.0, 161910.0, 165860.0, 8332.7, 25865.0, 9115.0, 1.78204
180530.0, 161300.0, 162285.0, 8367.5, 27579.7, 8110.0, 1.81792
181733.0, 154389.0, 161780.0, 5963.51, 28095.8, 9328.0, 1.84554
163295.0, 138952.0, 136311.0, 5917.41, 11907.5, 9217.0, 1.85904
150010.0, 144417.0, 119162.0, 5133.27, 9892.63, 9149.0, 2.13452
145538.0, 142311.0, 179580.0, 8063.38, 25545.0, 9371.0, 2.51787
149500.0, 139614.0, 171480.0, 5866.72, 41343.1, 9164.0, 3.03649
151905.0, 140613.0, 170505.0, 5801.43, 27574.9, 9431.0, 3.00451
124480.0, 142078.0, 164750.0, 4965.49, 6713.44, 9310.0, 2.37613
131609.0, 137988.0, 188173.0, 5912.13, 36070.6, 9252.0, 3.19877
110599.0, 138621.0, 183065.0, 5879.09, 26131.6, 8882.0, 2.22508
116093.0, 143695.0, 192887.0, 6002.19, 38779.1, 9388.0, 3.23633
121900.0, 139865.0, 179253.0, 5901.94, 41733.4, 10758.0, 2.83681
100730.0, 139326.0, 173984.0, 5839.45, 7113.33, 10849.0, 2.40433
82003.1, 143023.0, 153182.0, 5985.84, 2064.71, 10845.0, 2.27033
113283.0, 140823.0, 192779.0, 5948.66, 31383.5, 11461.0, 3.75844
113627.0, 141405.0, 198537.0, 5966.32, 41732.7, 10970.0, 3.25505
104688.0, 146940.0, 189343.0, 6315.17, 43412.2, 11448.0, 3.13517
114440.0, 148506.0, 195347.0, 5873.44, 34522.3, 12240.0, 2.77649
95590.8, 157468.0, 145455.0, 6255.32, 0.0, 11982.0, 1.88574
134957.0, 153716.0, 185097.0, 6080.48, 18787.9, 11441.0, 2.47422
126120.0, 149154.0, 199565.0, 6495.41, 22143.8, 11638.0, 2.21261
130642.0, 152670.0, 187379.0, 8936.6, 20331.5, 11868.0, 2.14667
132015.0, 151429.0, 170751.0, 4140.0, 23589.7, 10552.0, 2.36565
132942.0, 152130.0, 165062.0, 1903.99, 18713.1, 10609.0, 2.59007
125627.0, 158766.0, 177883.0, 2240.98, 19372.0, 11480.0, 2.58655
120000.0, 146287.0, 194171.0, 6445.11, 26976.2, 11060.0, 2.5725
124565.0, 143126.0, 194833.0, 9320.38, 28780.6, 10879.0, 2.24424
123534.0, 145821.0, 197500.0, 9583.1, 30969.2, 10562.0, 2.57566
117456.0, 149908.0, 203245.0, 9612.5, 22077.2, 10494.0, 2.50617
96675.4, 141761.0, 162634.0, 7325.52, 18889.8, 11249.0, 2.01601
116506.0, 155092.0, 173134.0, 0.0, 10872.0, 11633.0, 2.40327
115415.0, 157140.0, 184303.0, 0.0, 15070.6, 11725.0, 2.39342
114560.0, 167277.0, 179313.0, 0.0, 10601.9, 11025.0, 2.2995
86034.1, 166190.0, 151423.0, 0.0, 4296.16, 12080.0, 2.09413
78746.8, 152801.0, 111752.0, 0.0, 681.644, 12013.0, 1.7285
103216.0, 142308.0, 113931.0, 0.0, 980.974, 12018.0, 1.96036
90827.6, 139263.0, 96827.4, 0.0, 2289.19, 12140.0, 1.82045
102000.0, 131861.0, 132941.0, 0.0, 6841.77, 11912.0, 2.03694
136204.0, 142446.0, 171006.0, 0.0, 17637.7, 11297.0, 2.4202
133652.0, 150568.0, 176316.0, 0.0, 13169.9, 11137.0, 2.47035
131399.0, 158122.0, 178054.0, 2446.44, 5677.63, 11303.0, 2.35045
114195.0, 152607.0, 169814.0, 5713.87, 4864.28, 11473.0, 2.04242
100055.0, 138597.0, 109814.0, 0.0, 800.86, 11344.0, 1.67901
130026.0, 153559.0, 129564.0, 0.0, 12550.3, 10694.0, 1.96609
139750.0, 149921.0, 143836.0, 1569.08, 10118.8, 11066.0, 2.13202
151393.0, 147582.0, 137386.0, 0.0, 10558.6, 10766.0, 1.8168
112099.0, 137174.0, 87366.5, 0.0, 7322.1, 8888.0, 1.69151
146445.0, 149376.0, 99627.2, 0.0, 11283.0, 10672.0, 2.11948
123189.0, 153571.0, 108454.0, 0.0, 830.934, 11543.0, 1.8381
92719.0, 159306.0, 91061.9, 0.0, 2458.74, 11800.0, 1.62473
137741.0, 152334.0, 141613.0, 0.0, 21169.0, 11907.0, 2.1057
142078.0, 156647.0, 155779.0, 4307.56, 19619.9, 12097.0, 2.23691
156215.0, 146078.0, 154821.0, 2669.52, 17667.6, 12246.0, 2.25699
105054.0, 154754.0, 152361.0, 44.8934, 6057.11, 11805.0, 2.05321
87045.1, 148676.0, 114246.0, 0.0, 8085.92, 11620.0, 1.83525
105428.0, 152943.0, 181860.0, 6325.76, 34569.5, 9982.0, 2.49441
100925.0, 153313.0, 175629.0, 6573.14, 41637.7, 10176.0, 2.53251
107450.0, 145090.0, 169750.0, 6969.19, 31542.5, 10986.0, 2.23359
102236.0, 143928.0, 179307.0, 6519.57, 31083.9, 11614.0, 2.4381
76643.0, 149349.0, 155832.0, 3340.57, 15356.4, 10966.0, 2.1727
68735.3, 146902.0, 109478.0, 3678.19, 23719.6, 12129.0, 1.68007
107175.0, 147041.0, 180816.0, 9763.8, 32244.2, 12527.0, 2.59703
113898.0, 146898.0, 173751.0, 13330.2, 34951.1, 11681.0, 2.77856
116144.0, 142120.0, 173316.0, 15297.0, 35214.5, 12343.0, 3.25564
113277.0, 143640.0, 187440.0, 13215.2, 35775.6, 12595.0, 3.23269
60897.9, 157374.0, 136216.0, 1760.0, 10020.2, 12176.0, 1.94924
78399.9, 156931.0, 184324.0, 7987.93, 31348.0, 11997.0, 3.48473
84501.5, 145513.0, 187673.0, 17517.4, 42649.8, 11923.0, 3.14143
98100.5, 123089.0, 199536.0, 19647.5, 45339.3, 12532.0, 3.58072
101215.0, 130856.0, 193412.0, 21353.9, 44293.1, 12897.0, 3.51461
93085.1, 141693.0, 193262.0, 24672.8, 35058.6, 12814.0, 3.86681
71971.7, 121645.0, 192129.0, 17191.8, 32351.7, 11177.0, 3.38977
48246.4, 125319.0, 191293.0, 4087.1, 32655.3, 11619.0, 2.62176
77292.6, 123921.0, 195372.0, 37311.5, 45609.6, 12652.0, 3.97595
69137.2, 125835.0, 196247.0, 52540.6, 51172.5, 11578.0, 4.2064
64748.5, 124796.0, 201102.0, 53162.9, 54516.9, 12277.0, 4.40494
53754.5, 136149.0, 194044.0, 16630.5, 49205.4, 11380.0, 3.73669
45959.4, 136720.0, 170898.0, 4352.62, 52820.9, 11213.0, 2.57559
60484.4, 125255.0, 185242.0, 34147.8, 62966.5, 11342.0, 3.56192
67530.6, 119345.0, 183565.0, 59874.3, 74423.2, 11213.0, 4.34402
92355.1, 118043.0, 191787.0, 65886.9, 66510.9, 11166.0, 4.81924
88635.5, 120492.0, 194975.0, 67061.8, 68409.5, 11113.0, 4.34364
52683.4, 119118.0, 199181.0, 6376.4, 47915.2, 10466.0, 3.51308
87092.9, 145612.0, 207016.0, 49603.7, 53124.3, 11070.0, 4.25188
86897.3, 150575.0, 211594.0, 43073.2, 59991.9, 10564.0, 3.93299
85407.6, 144437.0, 204773.0, 41739.6, 54185.0, 10670.0, 3.48783
92495.5, 146107.0, 194257.0, 60374.2, 55781.9, 11036.0, 3.67808
68022.5, 162245.0, 185311.0, 26377.8, 54708.6, 11719.0, 3.36982
44247.6, 164260.0, 182316.0, 9401.7, 42806.2, 11647.0, 2.25221
72563.7, 167922.0, 194537.0, 37806.2, 60504.1, 12227.0, 3.59718
72078.1, 166998.0, 191881.0, 29455.1, 71528.8, 11363.0, 3.04474
100556.0, 165154.0, 195589.0, 53110.0, 58724.4, 11282.0, 3.88659
96320.6, 164871.0, 191439.0, 60577.6, 65040.5, 11222.0, 3.78707
46205.2, 153917.0, 199505.0, 4780.34, 28673.4, 10898.0, 2.9788
77552.2, 155563.0, 212405.0, 37301.3, 45520.0, 10711.0, 3.68031
65321.2, 156673.0, 206650.0, 43723.9, 64305.0, 10638.0, 4.22667
64027.3, 149331.0, 201417.0, 37537.2, 74080.6, 11456.0, 2.82325
65364.7, 169095.0, 206430.0, 21612.3, 65550.0, 10656.0, 3.46614
51991.8, 168856.0, 206186.0, 6836.6, 30595.3, 10402.0, 2.48509
42686.6, 168031.0, 176346.0, 4755.84, 20725.3, 10125.0, 1.88338
80881.7, 161988.0, 207252.0, 45438.0, 61181.6, 12516.0, 3.34136
72267.5, 168522.0, 212309.0, 57546.9, 68727.3, 11502.0, 4.23803
67522.6, 165662.0, 209094.0, 53089.4, 68190.7, 11092.0, 4.33662
48739.9, 167125.0, 208599.0, 19174.7, 53758.8, 11261.0, 3.84271
40681.6, 167113.0, 187190.0, 6645.15, 44738.1, 11102.0, 2.47629
69498.9, 163094.0, 205157.0, 46158.7, 58382.8, 11544.0, 4.14754
67881.2, 168664.0, 219403.0, 53732.9, 59015.4, 12117.0, 4.14661
61793.2, 176186.0, 222488.0, 52184.7, 60652.6, 11774.0, 4.55623
67326.4, 169719.0, 224510.0, 49253.0, 61596.9, 11721.0, 4.6044
39727.6, 158745.0, 172958.0, 7902.3, 41210.0, 10362.0, 3.08476
76996.7, 162111.0, 206832.0, 32894.4, 63103.8, 11351.0, 4.49787
83333.9, 165600.0, 206695.0, 47673.2, 61947.3, 12218.0, 4.60696
82741.7, 169789.0, 193920.0, 49919.4, 76622.1, 11758.0, 4.88372
79492.0, 169150.0, 190808.0, 52006.3, 70044.6, 11793.0, 4.92926
59928.9, 169654.0, 208665.0, 46421.9, 61896.7, 11805.0, 4.52502
38334.0, 168946.0, 208367.0, 17073.7, 52944.3, 11267.0, 3.57325
30257.2, 164695.0, 190271.0, 9677.9, 37311.8, 10855.0, 2.42621
56976.5, 165652.0, 206558.0, 46501.8, 59991.7, 11132.0, 4.30393
49802.3, 167906.0, 211070.0, 57442.3, 69723.9, 11303.0, 4.44441
54252.6, 167598.0, 221658.0, 53467.3, 72976.5, 11468.0, 4.29773
54706.1, 166132.0, 220491.0, 54348.0, 72922.6, 11669.0, 4.06552
47781.7, 167791.0, 218489.0, 26475.6, 51444.5, 13543.0, 4.1751
38125.9, 169420.0, 203519.0, 11665.7, 29710.9, 13620.0, 3.6237
63067.4, 168602.0, 220343.0, 45839.3, 59585.0, 12808.0, 4.63285
63669.0, 167259.0, 227493.0, 51963.9, 63232.0, 12377.0, 4.98802
66786.8, 165010.0, 212832.0, 59086.8, 66547.7, 12337.0, 4.51785
62703.8, 166242.0, 218338.0, 64833.4, 67793.4, 11876.0, 4.74766
55566.1, 167637.0, 223361.0, 62411.2, 66958.9, 13280.0, 4.68581
46935.2, 163778.0, 212371.0, 19091.0, 50645.9, 12971.0, 3.89468
37298.1, 162842.0, 197343.0, 13794.5, 35518.3, 12382.0, 3.10319
63496.9, 166323.0, 206291.0, 56266.0, 55062.4, 11382.0, 5.06181
61937.9, 168412.0, 203308.0, 67986.5, 68160.7, 11391.0, 4.79927
57967.4, 167394.0, 204395.0, 67145.7, 67629.3, 11386.0, 4.65411
47754.1, 167997.0, 211844.0, 60663.6, 67510.9, 11230.0, 4.20809
36954.6, 169151.0, 192350.0, 16542.2, 45076.8, 11276.0, 3.74995
44003.1, 171258.0, 198570.0, 13893.0, 38694.6, 11737.0, 4.08326
34334.3, 166607.0, 196699.0, 10072.0, 20790.5, 11856.0, 2.74576
65067.3, 149612.0, 202815.0, 37766.1, 56342.6, 12263.0, 4.47261
55984.1, 145383.0, 201794.0, 46229.0, 66247.5, 12088.0, 4.14189
45975.6, 158850.0, 205797.0, 38343.0, 64153.0, 12318.0, 3.88872
44447.3, 173617.0, 215120.0, 28877.2, 65568.3, 12374.0, 3.8337
42457.3, 173163.0, 212528.0, 27041.8, 61670.4, 12555.0, 3.56624
39055.1, 162225.0, 200608.0, 13579.4, 49444.8, 12251.0, 2.63243
30619.1, 160290.0, 196883.0, 7369.53, 27411.6, 12457.0, 2.31852
47287.8, 163804.0, 211482.0, 30888.0, 60054.5, 13077.0, 3.6817
49483.9, 164612.0, 212220.0, 35623.1, 71319.3, 12257.0, 3.76466
41484.2, 167288.0, 221540.0, 26155.5, 71400.4, 12277.0, 3.60711
47668.4, 173686.0, 212013.0, 18690.8, 65984.4, 12307.0, 3.97146
27881.8, 157243.0, 188184.0, 6513.48, 29619.3, 11752.0, 2.18485
59340.5, 161366.0, 197941.0, 37713.3, 55034.2, 11503.0, 4.00095
59207.0, 169197.0, 206089.0, 37655.0, 64712.3, 11517.0, 4.81435
57859.6, 163891.0, 206241.0, 42565.0, 57384.0, 12161.0, 4.61312
42157.7, 141079.0, 202522.0, 15424.0, 60504.9, 12521.0, 4.02609
30513.0, 147022.0, 210044.0, 6919.61, 41282.8, 12475.0, 3.00515
51657.7, 148988.0, 229234.0, 19930.4, 65548.4, 11835.0, 4.05026
48814.5, 149600.0, 234833.0, 19233.6, 73929.8, 11834.0, 4.19821
44340.4, 144773.0, 215065.0, 17371.9, 72090.0, 12045.0, 2.35832
51058.0, 143745.0, 219861.0, 16270.3, 70849.4, 12197.0, 4.12121
35461.6, 124984.0, 208905.0, 6384.44, 23139.1, 12959.0, 2.80529
62675.5, 119361.0, 215805.0, 33587.8, 67083.6, 13399.0, 3.97221
66003.2, 116531.0, 217574.0, 42111.6, 75585.7, 13833.0, 3.60649
71488.7, 118654.0, 209610.0, 51569.6, 81724.9, 14420.0, 4.41967
42131.6, 119151.0, 223502.0, 4451.5, 57740.4, 14366.0, 3.11447
40478.6, 117937.0, 198261.0, 2538.43, 37563.8, 14282.0, 2.06879
78322.4, 115606.0, 207893.0, 41228.1, 65587.2, 14516.0, 4.04956
78067.6, 116713.0, 210747.0, 47577.8, 77916.3, 14248.0, 4.21058
76324.5, 116961.0, 218202.0, 50827.7, 80698.1, 14382.0, 5.11875
62028.9, 116130.0, 214557.0, 20450.1, 62717.9, 14275.0, 3.84052
57257.5, 118513.0, 217288.0, 50405.0, 78925.1, 14105.0, 4.15444
58407.3, 138041.0, 200249.0, 34287.9, 75368.9, 14210.0, 4.19397
38681.7, 146761.0, 186825.0, 13147.3, 63203.1, 14070.0, 3.16433
30652.9, 150981.0, 159443.0, 6478.94, 39141.9, 14161.0, 2.39823
61498.5, 133950.0, 205949.0, 22332.5, 70825.9, 14309.0, 4.05117
44469.3, 128978.0, 221285.0, 25178.4, 77888.2, 14540.0, 3.6535
62679.0, 135227.0, 227581.0, 17403.7, 63833.6, 14119.0, 4.03702
64015.4, 132247.0, 222417.0, 14169.1, 55401.4, 13567.0, 3.26226
83436.9, 124906.0, 217444.0, 14176.9, 55775.5, 13836.0, 3.62312
61643.8, 124868.0, 206819.0, 1028.61, 37401.5, 14409.0, 3.11875
37298.2, 126262.0, 192405.0, 0.0, 35531.5, 12075.0, 2.65464
75205.1, 123541.0, 201792.0, 17931.5, 59511.6, 12030.0, 3.88321
70135.7, 125062.0, 215592.0, 36865.4, 70654.0, 14438.0, 4.13404
61310.8, 131559.0, 221999.0, 27253.0, 74899.8, 13427.0, 4.07909
41279.8, 148730.0, 203791.0, 8413.76, 43748.8, 13337.0, 2.89231
31144.1, 155091.0, 178877.0, 7236.47, 31401.3, 13885.0, 2.17591
66804.8, 154247.0, 196157.0, 17207.8, 53063.1, 14542.0, 3.03054
66471.2, 148880.0, 198275.0, 27739.2, 60409.1, 14326.0, 3.64404
63882.8, 149256.0, 208243.0, 27790.8, 58954.1, 13856.0, 3.95571
63326.9, 152798.0, 196286.0, 9348.34, 30025.9, 14353.0, 3.3186
53530.5, 145518.0, 168958.0, 9517.96, 26047.9, 14718.0, 2.4989
92885.6, 144161.0, 201127.0, 26157.0, 49777.9, 15262.0, 4.1939
73279.0, 176666.0, 204627.0, 19916.5, 54127.8, 12861.0, 2.96751
79880.0, 172226.0, 194140.0, 16284.2, 44195.0, 13158.0, 2.66678
74297.0, 183421.0, 151230.0, 8528.64, 6736.05, 12361.0, 2.2336
65899.8, 182958.0, 142836.0, 6005.65, 7294.94, 13110.0, 2.21485
95110.9, 179745.0, 195945.0, 14793.3, 52028.6, 12891.0, 3.4497
91157.8, 173332.0, 211993.0, 16468.7, 55807.7, 13184.0, 3.2357
93318.4, 163295.0, 204819.0, 17091.6, 56626.6, 11740.0, 3.05575
106148.0, 152550.0, 200310.0, 17163.3, 59514.9, 12382.0, 2.98392
100934.0, 167726.0, 201212.0, 11546.2, 53495.1, 13882.0, 3.12349
64345.6, 179695.0, 187628.0, 8404.86, 39688.7, 13625.0, 2.89845
55640.1, 181868.0, 162385.0, 3944.69, 20227.8, 13991.0, 2.38016
99270.5, 175174.0, 197483.0, 8671.63, 43636.5, 14076.0, 3.11333
99442.6, 176457.0, 207212.0, 11809.6, 58829.9, 13569.0, 2.84396
93406.6, 175094.0, 202439.0, 13732.6, 59207.7, 13811.0, 2.84326
76963.5, 177090.0, 173704.0, 8027.85, 37416.5, 14315.0, 2.62054
72621.5, 173577.0, 135842.0, 6204.55, 22526.3, 13720.0, 1.83238
109162.0, 177075.0, 171452.0, 11558.6, 48428.3, 13620.0, 2.34377
113736.0, 170646.0, 192576.0, 12966.9, 56314.6, 13701.0, 2.71846
122083.0, 168587.0, 203287.0, 13701.2, 52674.7, 13938.0, 2.42807
126836.0, 169283.0, 203663.0, 11297.8, 56377.0, 11922.0, 2.93009
119110.0, 175974.0, 196978.0, 9048.11, 52981.6, 12628.0, 2.75706
84643.5, 178440.0, 174761.0, 8703.35, 16433.6, 12852.0, 2.48834
134625.0, 171156.0, 182985.0, 15525.9, 43333.7, 13018.0, 2.54192
142101.0, 176171.0, 184799.0, 18058.9, 41375.0, 12095.0, 2.32902
141067.0, 172548.0, 187628.0, 16570.8, 28467.4, 13169.0, 2.71989
114800.0, 175518.0, 161990.0, 6353.76, 12237.1, 12869.0, 2.28675
104118.0, 176606.0, 119897.0, 6528.36, 6349.15, 12477.0, 1.85067
157055.0, 161870.0, 160801.0, 16028.6, 35061.9, 13884.0, 1.8952
159795.0, 168571.0, 193359.0, 17329.1, 55332.7, 14084.0, 2.82287
164042.0, 170119.0, 193373.0, 21788.7, 57254.4, 13891.0, 2.97633
169042.0, 176674.0, 175796.0, 20992.2, 49093.2, 13911.0, 2.53167
165630.0, 171092.0, 133303.0, 6093.01, 4121.46, 13782.0, 2.06849
158499.0, 174473.0, 113437.0, 6469.85, 1628.43, 13918.0, 1.87801
166691.0, 169387.0, 127840.0, 6266.98, 3069.61, 14254.0, 1.96399
170717.0, 172028.0, 190312.0, 23401.5, 62375.0, 13227.0, 3.2984
165608.0, 173858.0, 199218.0, 22549.1, 56126.5, 12971.0, 2.90098
155313.0, 176860.0, 149264.0, 9994.27, 18958.3, 13128.0, 2.268
169047.0, 182229.0, 165000.0, 20540.0, 35640.7, 13526.0, 2.23376
163533.0, 173863.0, 192285.0, 23801.0, 55065.0, 13835.0, 2.65842
160804.0, 171392.0, 193737.0, 20046.4, 38465.8, 15547.0, 1.6984
166824.0, 175563.0, 193745.0, 18903.0, 37661.2, 15229.0, 2.47074
145505.0, 170738.0, 164125.0, 5584.4, 5297.98, 15940.0, 2.07865
129482.0, 174271.0, 129081.0, 6352.87, 1957.91, 15925.0, 1.67147
149569.0, 175344.0, 144693.0, 12887.6, 24285.2, 16357.0, 1.81222
156303.0, 174563.0, 158795.0, 8579.52, 27278.0, 14887.0, 2.00228
129342.0, 177287.0, 124973.0, 6030.14, 5889.54, 13023.0, 1.42735
124726.0, 183397.0, 126596.0, 6072.95, 9670.8, 14116.0, 2.54653
120149.0, 164574.0, 117496.0, 5215.38, 6711.5, 14318.0, 1.87193
101577.0, 168244.0, 115724.0, 4408.39, 2264.44, 15389.0, 1.79736
116309.0, 178601.0, 155197.0, 10920.5, 22042.7, 15109.0, 2.40335
121491.0, 181619.0, 144875.0, 11030.9, 24745.9, 14761.0, 1.99174
154571.0, 182180.0, 33537.0, 4963.88, 0.0, 5630.0, 0.765853
191691.0, 177717.0, 56528.3, 6157.88, 0.0, 8324.0, 1.61709
187945.0, 179224.0, 140881.0, 5208.74, 16628.2, 8826.0, 1.87444
170242.0, 176367.0, 201165.0, 37503.1, 10862.8, 7700.0, 3.48928
144906.0, 180711.0, 136896.0, 1453.89, 0.0, 7449.0, 1.3288
151017.0, 178514.0, 187563.0, 24604.4, 19834.4, 7070.0, 2.13306
163063.0, 177445.0, 132722.0, 6257.35, 11992.7, 7475.0, 1.61606
149087.0, 148350.0, 144864.0, 9066.5, 1781.42, 10208.0, 1.78434
154110.0, 171142.0, 190515.0, 17831.4, 36734.9, 10583.0, 2.33082
123606.0, 171504.0, 173861.0, 0.0, 6950.29, 10313.0, 2.06716
175491.0, 168194.0, 156442.0, 18313.2, 21957.7, 10262.0, 1.54912
185484.0, 170355.0, 140182.0, 12438.9, 21384.5, 9251.0, 2.32848
181480.0, 164466.0, 157650.0, 13904.4, 22813.6, 8713.0, 1.83484
172963.0, 139915.0, 167767.0, 6955.2, 21323.7, 8678.0, 2.26839
158342.0, 138540.0, 168346.0, 5623.44, 27861.8, 9344.0, 2.17487
105836.0, 148476.0, 131649.0, 4112.91, 4661.19, 9301.0, 2.17032
126910.0, 142827.0, 173434.0, 5434.28, 30677.9, 9356.0, 4.14838
123984.0, 142033.0, 181550.0, 6127.47, 44832.2, 11237.0, 3.27322
115336.0, 151694.0, 177387.0, 6021.38, 5369.65, 11986.0, 2.24068
112108.0, 153029.0, 140531.0, 0.0, 6504.34, 10517.0, 2.18537
86463.3, 155651.0, 122897.0, 211.997, 4902.04, 11191.0, 1.8312
69119.8, 160912.0, 135130.0, 9.9189, 1766.62, 11333.0, 1.72036
108444.0, 154760.0, 126614.0, 25.3421, 2742.79, 11538.0, 1.81688
137928.0, 156219.0, 149833.0, 4968.03, 14658.2, 11288.0, 2.09066
142590.0, 152259.0, 175601.0, 2018.07, 13172.5, 11793.0, 2.22464
116123.0, 150104.0, 168863.0, 4583.57, 19575.1, 10758.0, 2.5444
108789.0, 148989.0, 173104.0, 9750.08, 24408.3, 12616.0, 2.64659
62772.2, 144800.0, 181667.0, 3807.21, 22768.6, 12297.0, 2.31615
73583.4, 126361.0, 200252.0, 54026.8, 55805.4, 11930.0, 4.45596
70312.3, 130864.0, 193201.0, 53914.0, 62919.5, 11988.0, 4.4184
82773.8, 118264.0, 190864.0, 63101.3, 71503.6, 11281.0, 4.58652
66095.1, 121080.0, 195422.0, 23690.4, 69462.0, 10814.0, 4.0713
99429.8, 125937.0, 204207.0, 50159.4, 53067.9, 11064.0, 4.33837
79989.4, 171302.0, 198078.0, 51799.3, 72268.1, 10930.0, 4.03569
71805.8, 149303.0, 199553.0, 22398.3, 50286.2, 11053.0, 3.3829
57080.7, 156909.0, 207679.0, 30063.9, 76711.3, 10821.0, 3.82169
72009.6, 163803.0, 200045.0, 30853.1, 52471.3, 10929.0, 3.48381
73390.9, 166138.0, 212488.0, 55017.9, 61546.4, 12365.0, 3.98641
60805.1, 166566.0, 224252.0, 42200.3, 63524.2, 10889.0, 4.02768
47539.5, 159098.0, 204316.0, 14439.7, 50024.6, 10443.0, 3.42371
