@relation dee
@attribute Hydroelectric real[27881.8,206035.0]
@attribute Nuclear real[114760.0,187105.0]
@attribute Coal real[33537.0,234833.0]
@attribute Fuel real[0.0,67986.5]
@attribute Gas real[0.0,84452.2]
@attribute Special real[5307.0,16357.0]
@attribute Consume real[0.765853,5.11875]
@inputs Hydroelectric, Nuclear, Coal, Fuel, Gas, Special
@outputs Consume
@data
102236.0, 143928.0, 179307.0, 6519.57, 31083.9, 11614.0, 2.4381
68735.3, 146902.0, 109478.0, 3678.19, 23719.6, 12129.0, 1.68007
107175.0, 147041.0, 180816.0, 9763.8, 32244.2, 12527.0, 2.59703
113898.0, 146898.0, 173751.0, 13330.2, 34951.1, 11681.0, 2.77856
116144.0, 142120.0, 173316.0, 15297.0, 35214.5, 12343.0, 3.25564
113277.0, 143640.0, 187440.0, 13215.2, 35775.6, 12595.0, 3.23269
84501.5, 145513.0, 187673.0, 17517.4, 42649.8, 11923.0, 3.14143
98100.5, 123089.0, 199536.0, 19647.5, 45339.3, 12532.0, 3.58072
101215.0, 130856.0, 193412.0, 21353.9, 44293.1, 12897.0, 3.51461
45959.4, 136720.0, 170898.0, 4352.62, 52820.9, 11213.0, 2.57559
87092.9, 145612.0, 207016.0, 49603.7, 53124.3, 11070.0, 4.25188
44247.6, 164260.0, 182316.0, 9401.7, 42806.2, 11647.0, 2.25221
72563.7, 167922.0, 194537.0, 37806.2, 60504.1, 12227.0, 3.59718
48739.9, 167125.0, 208599.0, 19174.7, 53758.8, 11261.0, 3.84271
40681.6, 167113.0, 187190.0, 6645.15, 44738.1, 11102.0, 2.47629
39727.6, 158745.0, 172958.0, 7902.3, 41210.0, 10362.0, 3.08476
79492.0, 169150.0, 190808.0, 52006.3, 70044.6, 11793.0, 4.92926
38125.9, 169420.0, 203519.0, 11665.7, 29710.9, 13620.0, 3.6237
62703.8, 166242.0, 218338.0, 64833.4, 67793.4, 11876.0, 4.74766
61937.9, 168412.0, 203308.0, 67986.5, 68160.7, 11391.0, 4.79927
57967.4, 167394.0, 204395.0, 67145.7, 67629.3, 11386.0, 4.65411
55984.1, 145383.0, 201794.0, 46229.0, 66247.5, 12088.0, 4.14189
39055.1, 162225.0, 200608.0, 13579.4, 49444.8, 12251.0, 2.63243
47668.4, 173686.0, 212013.0, 18690.8, 65984.4, 12307.0, 3.97146
27881.8, 157243.0, 188184.0, 6513.48, 29619.3, 11752.0, 2.18485
59340.5, 161366.0, 197941.0, 37713.3, 55034.2, 11503.0, 4.00095
59207.0, 169197.0, 206089.0, 37655.0, 64712.3, 11517.0, 4.81435
48814.5, 149600.0, 234833.0, 19233.6, 73929.8, 11834.0, 4.19821
66003.2, 116531.0, 217574.0, 42111.6, 75585.7, 13833.0, 3.60649
64015.4, 132247.0, 222417.0, 14169.1, 55401.4, 13567.0, 3.26226
61310.8, 131559.0, 221999.0, 27253.0, 74899.8, 13427.0, 4.07909
66471.2, 148880.0, 198275.0, 27739.2, 60409.1, 14326.0, 3.64404
53530.5, 145518.0, 168958.0, 9517.96, 26047.9, 14718.0, 2.4989
79880.0, 172226.0, 194140.0, 16284.2, 44195.0, 13158.0, 2.66678
55640.1, 181868.0, 162385.0, 3944.69, 20227.8, 13991.0, 2.38016
109162.0, 177075.0, 171452.0, 11558.6, 48428.3, 13620.0, 2.34377
126836.0, 169283.0, 203663.0, 11297.8, 56377.0, 11922.0, 2.93009
142101.0, 176171.0, 184799.0, 18058.9, 41375.0, 12095.0, 2.32902
141067.0, 172548.0, 187628.0, 16570.8, 28467.4, 13169.0, 2.71989
114800.0, 175518.0, 161990.0, 6353.76, 12237.1, 12869.0, 2.28675
104118.0, 176606.0, 119897.0, 6528.36, 6349.15, 12477.0, 1.85067
159795.0, 168571.0, 193359.0, 17329.1, 55332.7, 14084.0, 2.82287
166824.0, 175563.0, 193745.0, 18903.0, 37661.2, 15229.0, 2.47074
129342.0, 177287.0, 124973.0, 6030.14, 5889.54, 13023.0, 1.42735
