@relation dee
@attribute Hydroelectric real[27881.8,206035.0]
@attribute Nuclear real[114760.0,187105.0]
@attribute Coal real[33537.0,234833.0]
@attribute Fuel real[0.0,67986.5]
@attribute Gas real[0.0,84452.2]
@attribute Special real[5307.0,16357.0]
@attribute Consume real[0.765853,5.11875]
@inputs Hydroelectric, Nuclear, Coal, Fuel, Gas, Special
@outputs Consume
@data
125627.0, 158766.0, 177883.0, 2240.98, 19372.0, 11480.0, 2.58655
124565.0, 143126.0, 194833.0, 9320.38, 28780.6, 10879.0, 2.24424
96675.4, 141761.0, 162634.0, 7325.52, 18889.8, 11249.0, 2.01601
133652.0, 150568.0, 176316.0, 0.0, 13169.9, 11137.0, 2.47035
142078.0, 156647.0, 155779.0, 4307.56, 19619.9, 12097.0, 2.23691
87045.1, 148676.0, 114246.0, 0.0, 8085.92, 11620.0, 1.83525
100925.0, 153313.0, 175629.0, 6573.14, 41637.7, 10176.0, 2.53251
60897.9, 157374.0, 136216.0, 1760.0, 10020.2, 12176.0, 1.94924
93085.1, 141693.0, 193262.0, 24672.8, 35058.6, 12814.0, 3.86681
69137.2, 125835.0, 196247.0, 52540.6, 51172.5, 11578.0, 4.2064
60484.4, 125255.0, 185242.0, 34147.8, 62966.5, 11342.0, 3.56192
67530.6, 119345.0, 183565.0, 59874.3, 74423.2, 11213.0, 4.34402
88635.5, 120492.0, 194975.0, 67061.8, 68409.5, 11113.0, 4.34364
85407.6, 144437.0, 204773.0, 41739.6, 54185.0, 10670.0, 3.48783
68022.5, 162245.0, 185311.0, 26377.8, 54708.6, 11719.0, 3.36982
96320.6, 164871.0, 191439.0, 60577.6, 65040.5, 11222.0, 3.78707
77552.2, 155563.0, 212405.0, 37301.3, 45520.0, 10711.0, 3.68031
64027.3, 149331.0, 201417.0, 37537.2, 74080.6, 11456.0, 2.82325
67881.2, 168664.0, 219403.0, 53732.9, 59015.4, 12117.0, 4.14661
67326.4, 169719.0, 224510.0, 49253.0, 61596.9, 11721.0, 4.6044
30257.2, 164695.0, 190271.0, 9677.9, 37311.8, 10855.0, 2.42621
54252.6, 167598.0, 221658.0, 53467.3, 72976.5, 11468.0, 4.29773
54706.1, 166132.0, 220491.0, 54348.0, 72922.6, 11669.0, 4.06552
47781.7, 167791.0, 218489.0, 26475.6, 51444.5, 13543.0, 4.1751
63669.0, 167259.0, 227493.0, 51963.9, 63232.0, 12377.0, 4.98802
66786.8, 165010.0, 212832.0, 59086.8, 66547.7, 12337.0, 4.51785
63496.9, 166323.0, 206291.0, 56266.0, 55062.4, 11382.0, 5.06181
47754.1, 167997.0, 211844.0, 60663.6, 67510.9, 11230.0, 4.20809
36954.6, 169151.0, 192350.0, 16542.2, 45076.8, 11276.0, 3.74995
30619.1, 160290.0, 196883.0, 7369.53, 27411.6, 12457.0, 2.31852
47287.8, 163804.0, 211482.0, 30888.0, 60054.5, 13077.0, 3.6817
41484.2, 167288.0, 221540.0, 26155.5, 71400.4, 12277.0, 3.60711
30513.0, 147022.0, 210044.0, 6919.61, 41282.8, 12475.0, 3.00515
51058.0, 143745.0, 219861.0, 16270.3, 70849.4, 12197.0, 4.12121
71488.7, 118654.0, 209610.0, 51569.6, 81724.9, 14420.0, 4.41967
78322.4, 115606.0, 207893.0, 41228.1, 65587.2, 14516.0, 4.04956
76324.5, 116961.0, 218202.0, 50827.7, 80698.1, 14382.0, 5.11875
62679.0, 135227.0, 227581.0, 17403.7, 63833.6, 14119.0, 4.03702
63326.9, 152798.0, 196286.0, 9348.34, 30025.9, 14353.0, 3.3186
92885.6, 144161.0, 201127.0, 26157.0, 49777.9, 15262.0, 4.1939
65899.8, 182958.0, 142836.0, 6005.65, 7294.94, 13110.0, 2.21485
95110.9, 179745.0, 195945.0, 14793.3, 52028.6, 12891.0, 3.4497
99270.5, 175174.0, 197483.0, 8671.63, 43636.5, 14076.0, 3.11333
76963.5, 177090.0, 173704.0, 8027.85, 37416.5, 14315.0, 2.62054
113736.0, 170646.0, 192576.0, 12966.9, 56314.6, 13701.0, 2.71846
122083.0, 168587.0, 203287.0, 13701.2, 52674.7, 13938.0, 2.42807
134625.0, 171156.0, 182985.0, 15525.9, 43333.7, 13018.0, 2.54192
158499.0, 174473.0, 113437.0, 6469.85, 1628.43, 13918.0, 1.87801
145505.0, 170738.0, 164125.0, 5584.4, 5297.98, 15940.0, 2.07865
129482.0, 174271.0, 129081.0, 6352.87, 1957.91, 15925.0, 1.67147
149569.0, 175344.0, 144693.0, 12887.6, 24285.2, 16357.0, 1.81222
