@relation dee
@attribute Hydroelectric real[27881.8,206035.0]
@attribute Nuclear real[114760.0,187105.0]
@attribute Coal real[33537.0,234833.0]
@attribute Fuel real[0.0,67986.5]
@attribute Gas real[0.0,84452.2]
@attribute Special real[5307.0,16357.0]
@attribute Consume real[0.765853,5.11875]
@inputs Hydroelectric, Nuclear, Coal, Fuel, Gas, Special
@outputs Consume
@data
143097.0, 162829.0, 197361.0, 37958.0, 47108.6, 9752.0, 3.89674
134311.0, 163733.0, 201342.0, 36983.3, 53541.4, 10123.0, 3.90895
127643.0, 172389.0, 221011.0, 33218.1, 52620.7, 9850.0, 4.02099
94601.2, 172892.0, 197017.0, 6137.55, 22221.5, 10198.0, 2.09604
84919.0, 169511.0, 175126.0, 5989.34, 15004.8, 9495.0, 1.79773
106940.0, 181710.0, 201232.0, 17637.3, 39439.1, 9166.0, 3.81473
112841.0, 174227.0, 190568.0, 21612.8, 41869.0, 9534.0, 3.39448
150122.0, 172673.0, 177446.0, 17518.2, 37597.9, 9551.0, 2.7289
175491.0, 168194.0, 156442.0, 18313.2, 21957.7, 10262.0, 1.54912
176506.0, 162967.0, 128097.0, 6418.12, 18572.7, 8742.0, 1.84853
165339.0, 152126.0, 89567.4, 6305.0, 12133.1, 9589.0, 0.960987
185484.0, 170355.0, 140182.0, 12438.9, 21384.5, 9251.0, 2.32848
181480.0, 164466.0, 157650.0, 13904.4, 22813.6, 8713.0, 1.83484
181733.0, 154389.0, 161780.0, 5963.51, 28095.8, 9328.0, 1.84554
163295.0, 138952.0, 136311.0, 5917.41, 11907.5, 9217.0, 1.85904
150010.0, 144417.0, 119162.0, 5133.27, 9892.63, 9149.0, 2.13452
172963.0, 139915.0, 167767.0, 6955.2, 21323.7, 8678.0, 2.26839
145538.0, 142311.0, 179580.0, 8063.38, 25545.0, 9371.0, 2.51787
149500.0, 139614.0, 171480.0, 5866.72, 41343.1, 9164.0, 3.03649
158342.0, 138540.0, 168346.0, 5623.44, 27861.8, 9344.0, 2.17487
124480.0, 142078.0, 164750.0, 4965.49, 6713.44, 9310.0, 2.37613
105836.0, 148476.0, 131649.0, 4112.91, 4661.19, 9301.0, 2.17032
126910.0, 142827.0, 173434.0, 5434.28, 30677.9, 9356.0, 4.14838
131609.0, 137988.0, 188173.0, 5912.13, 36070.6, 9252.0, 3.19877
110599.0, 138621.0, 183065.0, 5879.09, 26131.6, 8882.0, 2.22508
116093.0, 143695.0, 192887.0, 6002.19, 38779.1, 9388.0, 3.23633
113627.0, 141405.0, 198537.0, 5966.32, 41732.7, 10970.0, 3.25505
123984.0, 142033.0, 181550.0, 6127.47, 44832.2, 11237.0, 3.27322
104688.0, 146940.0, 189343.0, 6315.17, 43412.2, 11448.0, 3.13517
114440.0, 148506.0, 195347.0, 5873.44, 34522.3, 12240.0, 2.77649
115336.0, 151694.0, 177387.0, 6021.38, 5369.65, 11986.0, 2.24068
134957.0, 153716.0, 185097.0, 6080.48, 18787.9, 11441.0, 2.47422
126120.0, 149154.0, 199565.0, 6495.41, 22143.8, 11638.0, 2.21261
130642.0, 152670.0, 187379.0, 8936.6, 20331.5, 11868.0, 2.14667
132015.0, 151429.0, 170751.0, 4140.0, 23589.7, 10552.0, 2.36565
132942.0, 152130.0, 165062.0, 1903.99, 18713.1, 10609.0, 2.59007
112108.0, 153029.0, 140531.0, 0.0, 6504.34, 10517.0, 2.18537
86463.3, 155651.0, 122897.0, 211.997, 4902.04, 11191.0, 1.8312
125627.0, 158766.0, 177883.0, 2240.98, 19372.0, 11480.0, 2.58655
120000.0, 146287.0, 194171.0, 6445.11, 26976.2, 11060.0, 2.5725
124565.0, 143126.0, 194833.0, 9320.38, 28780.6, 10879.0, 2.24424
123534.0, 145821.0, 197500.0, 9583.1, 30969.2, 10562.0, 2.57566
96675.4, 141761.0, 162634.0, 7325.52, 18889.8, 11249.0, 2.01601
69119.8, 160912.0, 135130.0, 9.9189, 1766.62, 11333.0, 1.72036
116506.0, 155092.0, 173134.0, 0.0, 10872.0, 11633.0, 2.40327
115415.0, 157140.0, 184303.0, 0.0, 15070.6, 11725.0, 2.39342
78746.8, 152801.0, 111752.0, 0.0, 681.644, 12013.0, 1.7285
103216.0, 142308.0, 113931.0, 0.0, 980.974, 12018.0, 1.96036
90827.6, 139263.0, 96827.4, 0.0, 2289.19, 12140.0, 1.82045
136204.0, 142446.0, 171006.0, 0.0, 17637.7, 11297.0, 2.4202
133652.0, 150568.0, 176316.0, 0.0, 13169.9, 11137.0, 2.47035
131399.0, 158122.0, 178054.0, 2446.44, 5677.63, 11303.0, 2.35045
114195.0, 152607.0, 169814.0, 5713.87, 4864.28, 11473.0, 2.04242
108444.0, 154760.0, 126614.0, 25.3421, 2742.79, 11538.0, 1.81688
100055.0, 138597.0, 109814.0, 0.0, 800.86, 11344.0, 1.67901
130026.0, 153559.0, 129564.0, 0.0, 12550.3, 10694.0, 1.96609
151393.0, 147582.0, 137386.0, 0.0, 10558.6, 10766.0, 1.8168
112099.0, 137174.0, 87366.5, 0.0, 7322.1, 8888.0, 1.69151
146445.0, 149376.0, 99627.2, 0.0, 11283.0, 10672.0, 2.11948
92719.0, 159306.0, 91061.9, 0.0, 2458.74, 11800.0, 1.62473
137928.0, 156219.0, 149833.0, 4968.03, 14658.2, 11288.0, 2.09066
142078.0, 156647.0, 155779.0, 4307.56, 19619.9, 12097.0, 2.23691
156215.0, 146078.0, 154821.0, 2669.52, 17667.6, 12246.0, 2.25699
142590.0, 152259.0, 175601.0, 2018.07, 13172.5, 11793.0, 2.22464
87045.1, 148676.0, 114246.0, 0.0, 8085.92, 11620.0, 1.83525
116123.0, 150104.0, 168863.0, 4583.57, 19575.1, 10758.0, 2.5444
100925.0, 153313.0, 175629.0, 6573.14, 41637.7, 10176.0, 2.53251
76643.0, 149349.0, 155832.0, 3340.57, 15356.4, 10966.0, 2.1727
108789.0, 148989.0, 173104.0, 9750.08, 24408.3, 12616.0, 2.64659
62772.2, 144800.0, 181667.0, 3807.21, 22768.6, 12297.0, 2.31615
60897.9, 157374.0, 136216.0, 1760.0, 10020.2, 12176.0, 1.94924
78399.9, 156931.0, 184324.0, 7987.93, 31348.0, 11997.0, 3.48473
93085.1, 141693.0, 193262.0, 24672.8, 35058.6, 12814.0, 3.86681
71971.7, 121645.0, 192129.0, 17191.8, 32351.7, 11177.0, 3.38977
48246.4, 125319.0, 191293.0, 4087.1, 32655.3, 11619.0, 2.62176
77292.6, 123921.0, 195372.0, 37311.5, 45609.6, 12652.0, 3.97595
69137.2, 125835.0, 196247.0, 52540.6, 51172.5, 11578.0, 4.2064
64748.5, 124796.0, 201102.0, 53162.9, 54516.9, 12277.0, 4.40494
73583.4, 126361.0, 200252.0, 54026.8, 55805.4, 11930.0, 4.45596
70312.3, 130864.0, 193201.0, 53914.0, 62919.5, 11988.0, 4.4184
53754.5, 136149.0, 194044.0, 16630.5, 49205.4, 11380.0, 3.73669
60484.4, 125255.0, 185242.0, 34147.8, 62966.5, 11342.0, 3.56192
67530.6, 119345.0, 183565.0, 59874.3, 74423.2, 11213.0, 4.34402
82773.8, 118264.0, 190864.0, 63101.3, 71503.6, 11281.0, 4.58652
92355.1, 118043.0, 191787.0, 65886.9, 66510.9, 11166.0, 4.81924
88635.5, 120492.0, 194975.0, 67061.8, 68409.5, 11113.0, 4.34364
66095.1, 121080.0, 195422.0, 23690.4, 69462.0, 10814.0, 4.0713
52683.4, 119118.0, 199181.0, 6376.4, 47915.2, 10466.0, 3.51308
99429.8, 125937.0, 204207.0, 50159.4, 53067.9, 11064.0, 4.33837
86897.3, 150575.0, 211594.0, 43073.2, 59991.9, 10564.0, 3.93299
85407.6, 144437.0, 204773.0, 41739.6, 54185.0, 10670.0, 3.48783
92495.5, 146107.0, 194257.0, 60374.2, 55781.9, 11036.0, 3.67808
68022.5, 162245.0, 185311.0, 26377.8, 54708.6, 11719.0, 3.36982
72078.1, 166998.0, 191881.0, 29455.1, 71528.8, 11363.0, 3.04474
100556.0, 165154.0, 195589.0, 53110.0, 58724.4, 11282.0, 3.88659
96320.6, 164871.0, 191439.0, 60577.6, 65040.5, 11222.0, 3.78707
79989.4, 171302.0, 198078.0, 51799.3, 72268.1, 10930.0, 4.03569
71805.8, 149303.0, 199553.0, 22398.3, 50286.2, 11053.0, 3.3829
46205.2, 153917.0, 199505.0, 4780.34, 28673.4, 10898.0, 2.9788
77552.2, 155563.0, 212405.0, 37301.3, 45520.0, 10711.0, 3.68031
65321.2, 156673.0, 206650.0, 43723.9, 64305.0, 10638.0, 4.22667
64027.3, 149331.0, 201417.0, 37537.2, 74080.6, 11456.0, 2.82325
57080.7, 156909.0, 207679.0, 30063.9, 76711.3, 10821.0, 3.82169
65364.7, 169095.0, 206430.0, 21612.3, 65550.0, 10656.0, 3.46614
51991.8, 168856.0, 206186.0, 6836.6, 30595.3, 10402.0, 2.48509
42686.6, 168031.0, 176346.0, 4755.84, 20725.3, 10125.0, 1.88338
72009.6, 163803.0, 200045.0, 30853.1, 52471.3, 10929.0, 3.48381
80881.7, 161988.0, 207252.0, 45438.0, 61181.6, 12516.0, 3.34136
73390.9, 166138.0, 212488.0, 55017.9, 61546.4, 12365.0, 3.98641
72267.5, 168522.0, 212309.0, 57546.9, 68727.3, 11502.0, 4.23803
67522.6, 165662.0, 209094.0, 53089.4, 68190.7, 11092.0, 4.33662
69498.9, 163094.0, 205157.0, 46158.7, 58382.8, 11544.0, 4.14754
67881.2, 168664.0, 219403.0, 53732.9, 59015.4, 12117.0, 4.14661
61793.2, 176186.0, 222488.0, 52184.7, 60652.6, 11774.0, 4.55623
67326.4, 169719.0, 224510.0, 49253.0, 61596.9, 11721.0, 4.6044
60805.1, 166566.0, 224252.0, 42200.3, 63524.2, 10889.0, 4.02768
47539.5, 159098.0, 204316.0, 14439.7, 50024.6, 10443.0, 3.42371
76996.7, 162111.0, 206832.0, 32894.4, 63103.8, 11351.0, 4.49787
83333.9, 165600.0, 206695.0, 47673.2, 61947.3, 12218.0, 4.60696
82741.7, 169789.0, 193920.0, 49919.4, 76622.1, 11758.0, 4.88372
59928.9, 169654.0, 208665.0, 46421.9, 61896.7, 11805.0, 4.52502
38334.0, 168946.0, 208367.0, 17073.7, 52944.3, 11267.0, 3.57325
30257.2, 164695.0, 190271.0, 9677.9, 37311.8, 10855.0, 2.42621
56976.5, 165652.0, 206558.0, 46501.8, 59991.7, 11132.0, 4.30393
49802.3, 167906.0, 211070.0, 57442.3, 69723.9, 11303.0, 4.44441
54252.6, 167598.0, 221658.0, 53467.3, 72976.5, 11468.0, 4.29773
54706.1, 166132.0, 220491.0, 54348.0, 72922.6, 11669.0, 4.06552
59599.9, 163995.0, 220774.0, 46064.4, 70375.6, 13094.0, 4.18805
47781.7, 167791.0, 218489.0, 26475.6, 51444.5, 13543.0, 4.1751
63067.4, 168602.0, 220343.0, 45839.3, 59585.0, 12808.0, 4.63285
63669.0, 167259.0, 227493.0, 51963.9, 63232.0, 12377.0, 4.98802
66786.8, 165010.0, 212832.0, 59086.8, 66547.7, 12337.0, 4.51785
55566.1, 167637.0, 223361.0, 62411.2, 66958.9, 13280.0, 4.68581
46935.2, 163778.0, 212371.0, 19091.0, 50645.9, 12971.0, 3.89468
37298.1, 162842.0, 197343.0, 13794.5, 35518.3, 12382.0, 3.10319
63496.9, 166323.0, 206291.0, 56266.0, 55062.4, 11382.0, 5.06181
47754.1, 167997.0, 211844.0, 60663.6, 67510.9, 11230.0, 4.20809
36954.6, 169151.0, 192350.0, 16542.2, 45076.8, 11276.0, 3.74995
44003.1, 171258.0, 198570.0, 13893.0, 38694.6, 11737.0, 4.08326
34334.3, 166607.0, 196699.0, 10072.0, 20790.5, 11856.0, 2.74576
65067.3, 149612.0, 202815.0, 37766.1, 56342.6, 12263.0, 4.47261
45975.6, 158850.0, 205797.0, 38343.0, 64153.0, 12318.0, 3.88872
44447.3, 173617.0, 215120.0, 28877.2, 65568.3, 12374.0, 3.8337
42457.3, 173163.0, 212528.0, 27041.8, 61670.4, 12555.0, 3.56624
30619.1, 160290.0, 196883.0, 7369.53, 27411.6, 12457.0, 2.31852
47287.8, 163804.0, 211482.0, 30888.0, 60054.5, 13077.0, 3.6817
49483.9, 164612.0, 212220.0, 35623.1, 71319.3, 12257.0, 3.76466
43291.7, 168962.0, 220257.0, 33063.7, 71041.5, 12464.0, 4.21788
41484.2, 167288.0, 221540.0, 26155.5, 71400.4, 12277.0, 3.60711
38027.0, 158766.0, 197959.0, 7050.11, 43419.4, 13259.0, 2.91001
60416.8, 163176.0, 201606.0, 36483.9, 60373.0, 11462.0, 4.55163
57859.6, 163891.0, 206241.0, 42565.0, 57384.0, 12161.0, 4.61312
63515.7, 154576.0, 211435.0, 47265.7, 53683.7, 12412.0, 4.58351
42157.7, 141079.0, 202522.0, 15424.0, 60504.9, 12521.0, 4.02609
30513.0, 147022.0, 210044.0, 6919.61, 41282.8, 12475.0, 3.00515
51657.7, 148988.0, 229234.0, 19930.4, 65548.4, 11835.0, 4.05026
53114.4, 143601.0, 219273.0, 24965.3, 79383.7, 11902.0, 4.00929
44340.4, 144773.0, 215065.0, 17371.9, 72090.0, 12045.0, 2.35832
51058.0, 143745.0, 219861.0, 16270.3, 70849.4, 12197.0, 4.12121
53308.4, 130997.0, 197042.0, 5577.08, 46182.3, 12981.0, 2.10912
35461.6, 124984.0, 208905.0, 6384.44, 23139.1, 12959.0, 2.80529
62675.5, 119361.0, 215805.0, 33587.8, 67083.6, 13399.0, 3.97221
67161.9, 115886.0, 213105.0, 44545.1, 83762.7, 14019.0, 3.90614
71488.7, 118654.0, 209610.0, 51569.6, 81724.9, 14420.0, 4.41967
66328.2, 122245.0, 220162.0, 38774.4, 84452.2, 13849.0, 4.31132
42131.6, 119151.0, 223502.0, 4451.5, 57740.4, 14366.0, 3.11447
40478.6, 117937.0, 198261.0, 2538.43, 37563.8, 14282.0, 2.06879
78322.4, 115606.0, 207893.0, 41228.1, 65587.2, 14516.0, 4.04956
68643.0, 116128.0, 211931.0, 52131.5, 77341.9, 14530.0, 4.09474
78067.6, 116713.0, 210747.0, 47577.8, 77916.3, 14248.0, 4.21058
77360.1, 114760.0, 215188.0, 53279.7, 78219.7, 14507.0, 4.99235
76324.5, 116961.0, 218202.0, 50827.7, 80698.1, 14382.0, 5.11875
62028.9, 116130.0, 214557.0, 20450.1, 62717.9, 14275.0, 3.84052
34111.4, 116452.0, 211378.0, 6378.88, 41674.1, 14065.0, 2.89857
65358.8, 116582.0, 209820.0, 43004.8, 71963.8, 14257.0, 4.75986
57257.5, 118513.0, 217288.0, 50405.0, 78925.1, 14105.0, 4.15444
47263.1, 125408.0, 218817.0, 46716.1, 74618.8, 13956.0, 4.00831
50043.0, 134704.0, 219685.0, 38468.4, 74637.6, 14372.0, 3.99862
58407.3, 138041.0, 200249.0, 34287.9, 75368.9, 14210.0, 4.19397
38681.7, 146761.0, 186825.0, 13147.3, 63203.1, 14070.0, 3.16433
30652.9, 150981.0, 159443.0, 6478.94, 39141.9, 14161.0, 2.39823
61498.5, 133950.0, 205949.0, 22332.5, 70825.9, 14309.0, 4.05117
44469.3, 128978.0, 221285.0, 25178.4, 77888.2, 14540.0, 3.6535
62679.0, 135227.0, 227581.0, 17403.7, 63833.6, 14119.0, 4.03702
83436.9, 124906.0, 217444.0, 14176.9, 55775.5, 13836.0, 3.62312
61643.8, 124868.0, 206819.0, 1028.61, 37401.5, 14409.0, 3.11875
37298.2, 126262.0, 192405.0, 0.0, 35531.5, 12075.0, 2.65464
75205.1, 123541.0, 201792.0, 17931.5, 59511.6, 12030.0, 3.88321
80264.0, 125600.0, 208545.0, 29729.5, 64423.7, 14382.0, 4.85385
70135.7, 125062.0, 215592.0, 36865.4, 70654.0, 14438.0, 4.13404
60221.8, 141099.0, 221512.0, 20197.2, 73884.1, 14264.0, 3.96876
41279.8, 148730.0, 203791.0, 8413.76, 43748.8, 13337.0, 2.89231
31144.1, 155091.0, 178877.0, 7236.47, 31401.3, 13885.0, 2.17591
66804.8, 154247.0, 196157.0, 17207.8, 53063.1, 14542.0, 3.03054
63882.8, 149256.0, 208243.0, 27790.8, 58954.1, 13856.0, 3.95571
74174.5, 152797.0, 211751.0, 26115.9, 57083.6, 14617.0, 3.38268
80317.3, 155685.0, 215776.0, 17651.7, 55888.7, 14400.0, 3.19168
63326.9, 152798.0, 196286.0, 9348.34, 30025.9, 14353.0, 3.3186
92885.6, 144161.0, 201127.0, 26157.0, 49777.9, 15262.0, 4.1939
77131.6, 155512.0, 211638.0, 30836.0, 60790.9, 14926.0, 3.99721
70348.8, 171131.0, 214682.0, 25283.4, 59491.6, 14376.0, 3.94761
73279.0, 176666.0, 204627.0, 19916.5, 54127.8, 12861.0, 2.96751
74297.0, 183421.0, 151230.0, 8528.64, 6736.05, 12361.0, 2.2336
65899.8, 182958.0, 142836.0, 6005.65, 7294.94, 13110.0, 2.21485
95110.9, 179745.0, 195945.0, 14793.3, 52028.6, 12891.0, 3.4497
91157.8, 173332.0, 211993.0, 16468.7, 55807.7, 13184.0, 3.2357
93318.4, 163295.0, 204819.0, 17091.6, 56626.6, 11740.0, 3.05575
106148.0, 152550.0, 200310.0, 17163.3, 59514.9, 12382.0, 2.98392
100934.0, 167726.0, 201212.0, 11546.2, 53495.1, 13882.0, 3.12349
64345.6, 179695.0, 187628.0, 8404.86, 39688.7, 13625.0, 2.89845
99270.5, 175174.0, 197483.0, 8671.63, 43636.5, 14076.0, 3.11333
85104.8, 174706.0, 206714.0, 10804.5, 53137.2, 14231.0, 2.70608
99442.6, 176457.0, 207212.0, 11809.6, 58829.9, 13569.0, 2.84396
93406.6, 175094.0, 202439.0, 13732.6, 59207.7, 13811.0, 2.84326
103814.0, 174475.0, 201098.0, 9147.51, 56099.0, 14473.0, 3.07069
76963.5, 177090.0, 173704.0, 8027.85, 37416.5, 14315.0, 2.62054
72621.5, 173577.0, 135842.0, 6204.55, 22526.3, 13720.0, 1.83238
113736.0, 170646.0, 192576.0, 12966.9, 56314.6, 13701.0, 2.71846
122083.0, 168587.0, 203287.0, 13701.2, 52674.7, 13938.0, 2.42807
119110.0, 175974.0, 196978.0, 9048.11, 52981.6, 12628.0, 2.75706
84643.5, 178440.0, 174761.0, 8703.35, 16433.6, 12852.0, 2.48834
83162.4, 179865.0, 142319.0, 6576.19, 6939.88, 13068.0, 2.37434
134625.0, 171156.0, 182985.0, 15525.9, 43333.7, 13018.0, 2.54192
132774.0, 170147.0, 196610.0, 19177.4, 44171.3, 12751.0, 2.11697
140675.0, 173080.0, 179470.0, 16057.0, 27923.0, 13167.0, 2.50409
157055.0, 161870.0, 160801.0, 16028.6, 35061.9, 13884.0, 1.8952
160345.0, 166614.0, 189754.0, 20854.1, 53318.4, 13523.0, 2.75503
164042.0, 170119.0, 193373.0, 21788.7, 57254.4, 13891.0, 2.97633
169042.0, 176674.0, 175796.0, 20992.2, 49093.2, 13911.0, 2.53167
165630.0, 171092.0, 133303.0, 6093.01, 4121.46, 13782.0, 2.06849
158499.0, 174473.0, 113437.0, 6469.85, 1628.43, 13918.0, 1.87801
166691.0, 169387.0, 127840.0, 6266.98, 3069.61, 14254.0, 1.96399
173467.0, 169555.0, 185398.0, 15964.6, 42709.1, 13868.0, 2.83895
170717.0, 172028.0, 190312.0, 23401.5, 62375.0, 13227.0, 3.2984
165608.0, 173858.0, 199218.0, 22549.1, 56126.5, 12971.0, 2.90098
169322.0, 178653.0, 185004.0, 16895.3, 53582.5, 12893.0, 2.46265
155313.0, 176860.0, 149264.0, 9994.27, 18958.3, 13128.0, 2.268
139186.0, 179138.0, 122708.0, 8628.45, 6884.8, 12382.0, 2.01027
169047.0, 182229.0, 165000.0, 20540.0, 35640.7, 13526.0, 2.23376
163533.0, 173863.0, 192285.0, 23801.0, 55065.0, 13835.0, 2.65842
160804.0, 171392.0, 193737.0, 20046.4, 38465.8, 15547.0, 1.6984
162721.0, 174891.0, 182417.0, 16296.3, 31574.6, 15540.0, 2.12432
145505.0, 170738.0, 164125.0, 5584.4, 5297.98, 15940.0, 2.07865
129482.0, 174271.0, 129081.0, 6352.87, 1957.91, 15925.0, 1.67147
149569.0, 175344.0, 144693.0, 12887.6, 24285.2, 16357.0, 1.81222
156303.0, 174563.0, 158795.0, 8579.52, 27278.0, 14887.0, 2.00228
109797.0, 172697.0, 96596.3, 5803.86, 3245.38, 11801.0, 2.06576
124726.0, 183397.0, 126596.0, 6072.95, 9670.8, 14116.0, 2.54653
120149.0, 164574.0, 117496.0, 5215.38, 6711.5, 14318.0, 1.87193
101577.0, 168244.0, 115724.0, 4408.39, 2264.44, 15389.0, 1.79736
116309.0, 178601.0, 155197.0, 10920.5, 22042.7, 15109.0, 2.40335
121491.0, 181619.0, 144875.0, 11030.9, 24745.9, 14761.0, 1.99174
130802.0, 179072.0, 127273.0, 5733.01, 5344.81, 12929.0, 1.43698

