@relation dee
@attribute Hydroelectric real[27881.8,206035.0]
@attribute Nuclear real[114760.0,187105.0]
@attribute Coal real[33537.0,234833.0]
@attribute Fuel real[0.0,67986.5]
@attribute Gas real[0.0,84452.2]
@attribute Special real[5307.0,16357.0]
@attribute Consume real[0.765853,5.11875]
@inputs Hydroelectric, Nuclear, Coal, Fuel, Gas, Special
@outputs Consume
@data
92495.5, 146107.0, 194257.0, 60374.2, 55781.9, 11036.0, 3.67808
72078.1, 166998.0, 191881.0, 29455.1, 71528.8, 11363.0, 3.04474
65321.2, 156673.0, 206650.0, 43723.9, 64305.0, 10638.0, 4.22667
80881.7, 161988.0, 207252.0, 45438.0, 61181.6, 12516.0, 3.34136
72267.5, 168522.0, 212309.0, 57546.9, 68727.3, 11502.0, 4.23803
61793.2, 176186.0, 222488.0, 52184.7, 60652.6, 11774.0, 4.55623
83333.9, 165600.0, 206695.0, 47673.2, 61947.3, 12218.0, 4.60696
82741.7, 169789.0, 193920.0, 49919.4, 76622.1, 11758.0, 4.88372
59928.9, 169654.0, 208665.0, 46421.9, 61896.7, 11805.0, 4.52502
38334.0, 168946.0, 208367.0, 17073.7, 52944.3, 11267.0, 3.57325
49802.3, 167906.0, 211070.0, 57442.3, 69723.9, 11303.0, 4.44441
55566.1, 167637.0, 223361.0, 62411.2, 66958.9, 13280.0, 4.68581
46935.2, 163778.0, 212371.0, 19091.0, 50645.9, 12971.0, 3.89468
37298.1, 162842.0, 197343.0, 13794.5, 35518.3, 12382.0, 3.10319
34334.3, 166607.0, 196699.0, 10072.0, 20790.5, 11856.0, 2.74576
57859.6, 163891.0, 206241.0, 42565.0, 57384.0, 12161.0, 4.61312
42157.7, 141079.0, 202522.0, 15424.0, 60504.9, 12521.0, 4.02609
51657.7, 148988.0, 229234.0, 19930.4, 65548.4, 11835.0, 4.05026
35461.6, 124984.0, 208905.0, 6384.44, 23139.1, 12959.0, 2.80529
62675.5, 119361.0, 215805.0, 33587.8, 67083.6, 13399.0, 3.97221
40478.6, 117937.0, 198261.0, 2538.43, 37563.8, 14282.0, 2.06879
58407.3, 138041.0, 200249.0, 34287.9, 75368.9, 14210.0, 4.19397
38681.7, 146761.0, 186825.0, 13147.3, 63203.1, 14070.0, 3.16433
30652.9, 150981.0, 159443.0, 6478.94, 39141.9, 14161.0, 2.39823
61498.5, 133950.0, 205949.0, 22332.5, 70825.9, 14309.0, 4.05117
37298.2, 126262.0, 192405.0, 0.0, 35531.5, 12075.0, 2.65464
66804.8, 154247.0, 196157.0, 17207.8, 53063.1, 14542.0, 3.03054
63882.8, 149256.0, 208243.0, 27790.8, 58954.1, 13856.0, 3.95571
100934.0, 167726.0, 201212.0, 11546.2, 53495.1, 13882.0, 3.12349
99442.6, 176457.0, 207212.0, 11809.6, 58829.9, 13569.0, 2.84396
93406.6, 175094.0, 202439.0, 13732.6, 59207.7, 13811.0, 2.84326
72621.5, 173577.0, 135842.0, 6204.55, 22526.3, 13720.0, 1.83238
84643.5, 178440.0, 174761.0, 8703.35, 16433.6, 12852.0, 2.48834
164042.0, 170119.0, 193373.0, 21788.7, 57254.4, 13891.0, 2.97633
169042.0, 176674.0, 175796.0, 20992.2, 49093.2, 13911.0, 2.53167
166691.0, 169387.0, 127840.0, 6266.98, 3069.61, 14254.0, 1.96399
170717.0, 172028.0, 190312.0, 23401.5, 62375.0, 13227.0, 3.2984
155313.0, 176860.0, 149264.0, 9994.27, 18958.3, 13128.0, 2.268
169047.0, 182229.0, 165000.0, 20540.0, 35640.7, 13526.0, 2.23376
163533.0, 173863.0, 192285.0, 23801.0, 55065.0, 13835.0, 2.65842
160804.0, 171392.0, 193737.0, 20046.4, 38465.8, 15547.0, 1.6984
124726.0, 183397.0, 126596.0, 6072.95, 9670.8, 14116.0, 2.54653
101577.0, 168244.0, 115724.0, 4408.39, 2264.44, 15389.0, 1.79736
116309.0, 178601.0, 155197.0, 10920.5, 22042.7, 15109.0, 2.40335
121491.0, 181619.0, 144875.0, 11030.9, 24745.9, 14761.0, 1.99174
